[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=08249
date=02/03/23
time=13:28:36.99
pressureoffset=0.06
usepressureoffset=yes
slot1sensor1=micro c sensor sn 500482 02/01/22
slot1sensor2=micro c sensor sn 00/00/00
slot3sensor1=micro p&t sensor sn e00029 02/01/22
slot3sensor2=micro p&t sensor sn 400138 02/01/22

average sound velocity=1479.86
 
comments= 
 
[data]
Date (mm/dd/yy),Time,Conductivity,Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3),Calc. SV (m/s)
02/03/23,13:28:42.55,26.607,0000.03,09.659,008.07,23.759,1018.241,1474.91
02/03/23,13:28:42.59,26.607,0000.02,09.660,008.07,23.758,1018.240,1474.91
02/03/23,13:28:42.63,26.607,0000.02,09.660,008.07,23.758,1018.240,1474.91
02/03/23,13:28:42.67,26.607,0000.00,09.661,008.07,23.757,1018.239,1474.92
02/03/23,13:28:42.71,26.610,0000.02,09.663,008.07,23.758,1018.240,1474.92
02/03/23,13:28:42.75,26.606,0000.03,09.664,008.07,23.755,1018.237,1474.92
02/03/23,13:28:42.79,26.607,0000.04,09.664,008.07,23.755,1018.237,1474.93
02/03/23,13:28:42.83,26.607,0000.01,09.665,008.07,23.754,1018.236,1474.93
02/03/23,13:28:42.87,26.606,0000.01,09.666,008.07,23.753,1018.236,1474.93
02/03/23,13:28:42.91,26.608,0000.01,09.665,008.07,23.756,1018.238,1474.93
02/03/23,13:28:42.95,26.607,0000.01,09.666,008.07,23.754,1018.237,1474.93
02/03/23,13:28:42.99,26.608,0000.02,09.666,008.07,23.755,1018.237,1474.93
02/03/23,13:28:43.03,26.607,0000.03,09.666,008.07,23.754,1018.237,1474.93
02/03/23,13:28:43.07,26.606,0000.01,09.666,008.07,23.753,1018.236,1474.93
02/03/23,13:28:43.11,26.606,0000.04,09.665,008.07,23.754,1018.236,1474.93
02/03/23,13:28:43.15,26.607,0000.04,09.666,008.07,23.754,1018.237,1474.93
02/03/23,13:28:43.19,26.607,0000.01,09.666,008.07,23.754,1018.237,1474.93
02/03/23,13:28:43.23,26.608,0000.02,09.666,008.07,23.755,1018.237,1474.93
02/03/23,13:28:43.27,26.608,0000.01,09.665,008.07,23.756,1018.238,1474.93
02/03/23,13:28:43.31,26.608,-0000.01,09.665,008.07,23.756,1018.238,1474.93
02/03/23,13:28:43.35,26.608,0000.04,09.666,008.07,23.755,1018.237,1474.93
02/03/23,13:28:43.39,26.607,0000.04,09.666,008.07,23.754,1018.236,1474.93
02/03/23,13:28:43.44,26.606,0000.05,09.666,008.07,23.753,1018.235,1474.93
02/03/23,13:28:43.48,26.606,0000.03,09.666,008.07,23.753,1018.236,1474.93
02/03/23,13:28:43.51,26.605,0000.06,09.666,008.07,23.752,1018.235,1474.93
02/03/23,13:28:43.55,26.607,0000.03,09.666,008.07,23.754,1018.236,1474.93
02/03/23,13:28:43.59,26.608,0000.02,09.666,008.07,23.755,1018.237,1474.93
02/03/23,13:28:43.63,26.610,0000.01,09.666,008.07,23.756,1018.238,1474.93
02/03/23,13:28:43.67,26.609,0000.02,09.665,008.07,23.756,1018.238,1474.93
02/03/23,13:28:43.71,26.610,0000.02,09.664,008.07,23.757,1018.239,1474.93
02/03/23,13:28:43.75,26.610,0000.02,09.663,008.07,23.758,1018.240,1474.92
02/03/23,13:28:43.79,26.612,0000.05,09.663,008.07,23.760,1018.242,1474.93
02/03/23,13:28:43.83,26.611,0000.03,09.662,008.07,23.759,1018.241,1474.92
02/03/23,13:28:43.87,26.612,0000.04,09.662,008.07,23.761,1018.242,1474.92
02/03/23,13:28:43.91,26.612,0000.02,09.660,008.07,23.762,1018.243,1474.92
02/03/23,13:28:43.95,26.612,0000.03,09.661,008.07,23.761,1018.243,1474.92
02/03/23,13:28:43.99,26.612,0000.02,09.662,008.07,23.761,1018.242,1474.92
02/03/23,13:28:44.03,26.614,0000.04,09.663,008.07,23.762,1018.243,1474.93
02/03/23,13:28:44.07,26.615,0000.04,09.664,008.07,23.762,1018.243,1474.93
02/03/23,13:28:44.11,26.616,0000.02,09.665,008.07,23.763,1018.243,1474.94
02/03/23,13:28:44.16,26.615,0000.04,09.666,008.07,23.761,1018.242,1474.94
02/03/23,13:28:44.19,26.613,0000.00,09.666,008.07,23.759,1018.240,1474.94
02/03/23,13:28:44.23,26.616,0000.04,09.667,008.07,23.762,1018.242,1474.94
02/03/23,13:28:44.27,26.613,0000.05,09.666,008.07,23.759,1018.240,1474.94
02/03/23,13:28:44.31,26.616,0000.03,09.667,008.07,23.762,1018.242,1474.94
02/03/23,13:28:44.35,26.615,0000.04,09.668,008.07,23.760,1018.241,1474.94
02/03/23,13:28:44.39,26.616,0000.03,09.668,008.07,23.761,1018.241,1474.95
02/03/23,13:28:44.43,26.617,0000.05,09.668,008.07,23.762,1018.242,1474.95
02/03/23,13:28:44.47,26.615,0000.05,09.668,008.07,23.760,1018.241,1474.95
02/03/23,13:28:44.51,26.614,0000.03,09.668,008.07,23.759,1018.240,1474.95
02/03/23,13:28:44.55,26.615,0000.03,09.669,008.07,23.759,1018.240,1474.95
02/03/23,13:28:44.59,26.614,0000.01,09.669,008.07,23.758,1018.239,1474.95
02/03/23,13:28:44.63,26.612,0000.03,09.668,008.07,23.757,1018.238,1474.94
02/03/23,13:28:44.67,26.612,0000.01,09.668,008.07,23.757,1018.238,1474.94
02/03/23,13:28:44.71,26.612,0000.04,09.667,008.07,23.757,1018.239,1474.94
02/03/23,13:28:44.75,26.612,0000.04,09.668,008.07,23.757,1018.239,1474.94
02/03/23,13:28:44.79,26.612,0000.05,09.668,008.07,23.757,1018.239,1474.94
02/03/23,13:28:44.83,26.611,0000.02,09.668,008.07,23.756,1018.238,1474.94
02/03/23,13:28:44.87,26.611,0000.04,09.668,008.07,23.756,1018.237,1474.94
02/03/23,13:28:44.91,26.612,0000.05,09.669,008.07,23.756,1018.238,1474.94
02/03/23,13:28:44.95,26.611,0000.03,09.670,008.07,23.755,1018.236,1474.95
02/03/23,13:28:44.99,26.610,0000.04,09.668,008.07,23.755,1018.237,1474.94
02/03/23,13:28:45.03,26.612,0000.05,09.669,008.07,23.756,1018.238,1474.94
02/03/23,13:28:45.07,26.611,0000.03,09.669,008.07,23.755,1018.237,1474.94
02/03/23,13:28:45.11,26.613,0000.03,09.668,008.07,23.758,1018.239,1474.94
02/03/23,13:28:45.15,26.615,0000.04,09.668,008.07,23.760,1018.240,1474.95
02/03/23,13:28:45.19,26.614,0000.04,09.668,008.07,23.759,1018.240,1474.95
02/03/23,13:28:45.23,26.614,0000.03,09.669,008.07,23.758,1018.239,1474.95
02/03/23,13:28:45.27,26.616,0000.03,09.668,008.07,23.761,1018.241,1474.95
02/03/23,13:28:45.31,26.615,0000.05,09.668,008.07,23.760,1018.241,1474.95
02/03/23,13:28:45.35,26.615,0000.03,09.668,008.07,23.760,1018.241,1474.95
02/03/23,13:28:45.39,26.615,0000.04,09.668,008.07,23.760,1018.241,1474.94
02/03/23,13:28:45.43,26.614,0000.03,09.668,008.07,23.759,1018.240,1474.95
02/03/23,13:28:45.47,26.614,0000.05,09.668,008.07,23.759,1018.240,1474.94
02/03/23,13:28:45.51,26.614,0000.03,09.668,008.07,23.759,1018.240,1474.94
02/03/23,13:28:45.55,26.614,0000.03,09.668,008.07,23.759,1018.240,1474.94
02/03/23,13:28:45.59,26.614,0000.04,09.668,008.07,23.759,1018.240,1474.94
02/03/23,13:28:45.63,26.614,0000.06,09.667,008.07,23.760,1018.241,1474.94
02/03/23,13:28:45.67,26.614,0000.03,09.666,008.07,23.760,1018.241,1474.94
02/03/23,13:28:45.71,26.614,0000.04,09.667,008.07,23.760,1018.241,1474.94
02/03/23,13:28:45.75,26.614,0000.03,09.666,008.07,23.760,1018.241,1474.94
02/03/23,13:28:45.79,26.615,0000.04,09.668,008.07,23.760,1018.241,1474.94
02/03/23,13:28:45.83,26.614,0000.03,09.668,008.07,23.759,1018.240,1474.94
02/03/23,13:28:45.87,26.614,0000.02,09.668,008.07,23.759,1018.240,1474.94
02/03/23,13:28:45.91,26.614,0000.01,09.668,008.07,23.759,1018.240,1474.94
02/03/23,13:28:45.95,26.617,0000.02,09.668,008.07,23.762,1018.243,1474.95
02/03/23,13:28:45.99,26.618,0000.03,09.668,008.07,23.763,1018.243,1474.95
02/03/23,13:28:46.03,26.617,0000.04,09.668,008.07,23.762,1018.243,1474.95
02/03/23,13:28:46.07,26.617,0000.01,09.668,008.07,23.762,1018.243,1474.95
02/03/23,13:28:46.11,26.617,0000.04,09.668,008.07,23.762,1018.242,1474.95
02/03/23,13:28:46.15,26.618,0000.02,09.668,008.07,23.763,1018.243,1474.95
02/03/23,13:28:46.19,26.618,0000.01,09.668,008.07,23.763,1018.243,1474.95
02/03/23,13:28:46.23,26.617,0000.03,09.668,008.07,23.762,1018.242,1474.95
02/03/23,13:28:46.27,26.618,0000.01,09.669,008.07,23.763,1018.242,1474.95
02/03/23,13:28:46.31,26.619,0000.05,09.669,008.07,23.764,1018.243,1474.95
02/03/23,13:28:46.35,26.620,0000.03,09.669,008.07,23.765,1018.244,1474.95
02/03/23,13:28:46.39,26.619,0000.01,09.669,008.07,23.764,1018.243,1474.95
02/03/23,13:28:46.43,26.619,0000.08,09.669,008.07,23.764,1018.244,1474.95
02/03/23,13:28:46.47,26.618,0000.04,09.669,008.07,23.763,1018.243,1474.95
02/03/23,13:28:46.51,26.615,0000.01,09.670,008.07,23.759,1018.239,1474.95
02/03/23,13:28:46.55,26.615,0000.02,09.670,008.07,23.759,1018.239,1474.95
02/03/23,13:28:46.59,26.614,0000.04,09.671,008.07,23.757,1018.238,1474.95
02/03/23,13:28:46.64,26.616,0000.03,09.671,008.07,23.759,1018.240,1474.96
02/03/23,13:28:46.67,26.616,0000.03,09.672,008.07,23.759,1018.239,1474.96
02/03/23,13:28:46.71,26.616,0000.03,09.672,008.07,23.759,1018.239,1474.96
02/03/23,13:28:46.75,26.615,0000.02,09.672,008.07,23.758,1018.238,1474.96
02/03/23,13:28:46.79,26.617,0000.02,09.673,008.07,23.759,1018.239,1474.96
02/03/23,13:28:46.83,26.617,0000.03,09.673,008.07,23.759,1018.239,1474.96
02/03/23,13:28:46.87,26.617,0000.03,09.673,008.07,23.758,1018.239,1474.96
02/03/23,13:28:46.91,26.618,0000.05,09.673,008.07,23.760,1018.240,1474.97
02/03/23,13:28:46.95,26.619,0000.03,09.673,008.07,23.761,1018.240,1474.97
02/03/23,13:28:46.99,26.617,0000.04,09.673,008.07,23.759,1018.239,1474.96
02/03/23,13:28:47.03,26.618,0000.03,09.673,008.07,23.760,1018.240,1474.97
02/03/23,13:28:47.07,26.617,0000.05,09.673,008.07,23.759,1018.239,1474.96
02/03/23,13:28:47.11,26.616,0000.03,09.673,008.07,23.757,1018.238,1474.96
02/03/23,13:28:47.15,26.617,0000.02,09.673,008.07,23.759,1018.239,1474.96
02/03/23,13:28:47.19,26.617,0000.03,09.673,008.07,23.759,1018.239,1474.96
02/03/23,13:28:47.23,26.617,0000.05,09.673,008.07,23.759,1018.239,1474.96
02/03/23,13:28:47.28,26.617,0000.03,09.673,008.07,23.759,1018.239,1474.96
02/03/23,13:28:47.32,26.617,0000.03,09.672,008.07,23.759,1018.240,1474.96
02/03/23,13:28:47.35,26.617,0000.04,09.672,008.07,23.759,1018.240,1474.96
02/03/23,13:28:47.39,26.618,0000.04,09.672,008.07,23.760,1018.240,1474.96
02/03/23,13:28:47.43,26.618,0000.02,09.672,008.07,23.760,1018.240,1474.96
02/03/23,13:28:47.47,26.618,0000.03,09.672,008.07,23.761,1018.241,1474.96
02/03/23,13:28:47.51,26.618,0000.02,09.672,008.07,23.760,1018.240,1474.96
02/03/23,13:28:47.55,26.618,0000.04,09.672,008.07,23.761,1018.241,1474.96
02/03/23,13:28:47.59,26.617,0000.04,09.672,008.07,23.759,1018.240,1474.96
02/03/23,13:28:47.63,26.618,0000.05,09.675,008.07,23.759,1018.239,1474.97
02/03/23,13:28:47.67,26.619,0000.01,09.675,008.07,23.759,1018.239,1474.97
02/03/23,13:28:47.71,26.620,0000.03,09.675,008.07,23.760,1018.240,1474.97
02/03/23,13:28:47.75,26.620,0000.03,09.675,008.07,23.760,1018.240,1474.97
02/03/23,13:28:47.79,26.621,0000.05,09.675,008.07,23.762,1018.241,1474.97
02/03/23,13:28:47.83,26.620,0000.02,09.675,008.07,23.761,1018.240,1474.97
02/03/23,13:28:47.87,26.621,0000.03,09.675,008.07,23.762,1018.241,1474.97
02/03/23,13:28:47.91,26.620,0000.04,09.674,008.07,23.761,1018.241,1474.97
02/03/23,13:28:47.95,26.620,0000.03,09.672,008.07,23.762,1018.242,1474.96
02/03/23,13:28:47.99,26.620,0000.02,09.671,008.07,23.763,1018.243,1474.96
02/03/23,13:28:48.03,26.620,0000.03,09.670,008.07,23.764,1018.243,1474.96
02/03/23,13:28:48.07,26.620,0000.06,09.669,008.07,23.765,1018.244,1474.96
02/03/23,13:28:48.11,26.619,0000.03,09.669,008.07,23.764,1018.243,1474.95
02/03/23,13:28:48.15,26.619,0000.03,09.670,008.07,23.763,1018.243,1474.96
02/03/23,13:28:48.19,26.620,-0000.01,09.670,008.07,23.764,1018.244,1474.96
02/03/23,13:28:48.23,26.619,0000.05,09.671,008.07,23.762,1018.242,1474.96
02/03/23,13:28:48.27,26.618,0000.03,09.670,008.07,23.762,1018.242,1474.96
02/03/23,13:28:48.31,26.618,0000.04,09.671,008.07,23.761,1018.241,1474.96
02/03/23,13:28:48.35,26.618,0000.05,09.671,008.07,23.761,1018.241,1474.96
02/03/23,13:28:48.39,26.618,0000.04,09.671,008.07,23.761,1018.241,1474.96
02/03/23,13:28:48.43,26.620,0000.02,09.673,008.07,23.762,1018.241,1474.97
02/03/23,13:28:48.47,26.620,0000.04,09.673,008.07,23.762,1018.241,1474.97
02/03/23,13:28:48.51,26.620,0000.05,09.673,008.07,23.762,1018.241,1474.97
02/03/23,13:28:48.55,26.619,0000.04,09.673,008.07,23.761,1018.240,1474.97
02/03/23,13:28:48.59,26.620,0000.03,09.673,008.07,23.762,1018.241,1474.97
02/03/23,13:28:48.63,26.620,0000.03,09.674,008.07,23.761,1018.241,1474.97
02/03/23,13:28:48.67,26.619,0000.05,09.673,008.07,23.761,1018.240,1474.97
02/03/23,13:28:48.71,26.619,0000.05,09.673,008.07,23.761,1018.241,1474.97
02/03/23,13:28:48.75,26.617,0000.03,09.672,008.07,23.759,1018.240,1474.96
02/03/23,13:28:48.79,26.617,0000.05,09.672,008.07,23.759,1018.240,1474.96
02/03/23,13:28:48.83,26.618,0000.02,09.672,008.07,23.760,1018.240,1474.96
02/03/23,13:28:48.87,26.617,0000.04,09.671,008.07,23.760,1018.240,1474.96
