[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=08249
date=02/03/23
time=12:32:56.24
pressureoffset=0.06
usepressureoffset=yes
slot1sensor1=micro c sensor sn 500482 02/01/22
slot1sensor2=micro c sensor sn 00/00/00
slot3sensor1=micro p&t sensor sn e00029 02/01/22
slot3sensor2=micro p&t sensor sn 400138 02/01/22

average sound velocity=1478.97
 
comments= 
 
[data]
Date (mm/dd/yy),Time,Conductivity,Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3),Calc. SV (m/s)
02/03/23,12:32:57.28,23.401,-0000.01,09.688,008.10,20.620,1015.794,1471.21
02/03/23,12:32:57.32,23.459,0000.01,09.689,008.10,20.675,1015.837,1471.28
02/03/23,12:32:57.36,23.492,0000.00,09.689,008.10,20.707,1015.861,1471.32
02/03/23,12:32:57.40,23.524,0000.00,09.690,008.10,20.737,1015.885,1471.36
02/03/23,12:32:57.44,23.545,0000.02,09.691,008.10,20.757,1015.900,1471.39
02/03/23,12:32:57.48,23.575,0000.01,09.690,008.10,20.786,1015.923,1471.42
02/03/23,12:32:57.52,23.590,0000.02,09.690,008.10,20.802,1015.935,1471.44
02/03/23,12:32:57.56,23.595,0000.00,09.690,008.10,20.806,1015.938,1471.44
02/03/23,12:32:57.60,23.592,0000.03,09.689,008.10,20.804,1015.937,1471.44
02/03/23,12:32:57.64,23.586,0000.03,09.690,008.10,20.797,1015.932,1471.44
02/03/23,12:32:57.68,23.588,0000.00,09.690,008.10,20.800,1015.934,1471.44
02/03/23,12:32:57.72,23.595,0000.01,09.689,008.10,20.806,1015.939,1471.44
02/03/23,12:32:57.76,23.605,0000.00,09.688,008.10,20.817,1015.947,1471.45
02/03/23,12:32:57.80,23.607,0000.01,09.686,008.10,20.820,1015.950,1471.45
02/03/23,12:32:57.84,23.610,0000.00,09.685,008.10,20.824,1015.953,1471.45
02/03/23,12:32:57.88,23.616,0000.00,09.685,008.10,20.830,1015.958,1471.45
02/03/23,12:32:57.92,23.620,-0000.01,09.683,008.10,20.834,1015.961,1471.45
02/03/23,12:32:57.96,23.611,0000.01,09.682,008.10,20.826,1015.955,1471.44
02/03/23,12:32:58.00,23.599,0000.00,09.677,008.10,20.817,1015.949,1471.41
02/03/23,12:32:58.04,23.585,0000.02,09.672,008.10,20.807,1015.942,1471.38
02/03/23,12:32:58.08,23.576,0000.04,09.668,008.10,20.801,1015.938,1471.35
02/03/23,12:32:58.12,23.564,0000.00,09.664,008.10,20.791,1015.930,1471.33
02/03/23,12:32:58.16,23.552,0000.03,09.662,008.10,20.781,1015.923,1471.31
02/03/23,12:32:58.20,23.544,0000.00,09.660,008.10,20.774,1015.918,1471.29
02/03/23,12:32:58.24,23.532,0000.02,09.656,008.10,20.765,1015.911,1471.27
02/03/23,12:32:58.28,23.521,0000.00,09.652,008.10,20.756,1015.905,1471.24
02/03/23,12:32:58.32,23.517,0000.00,09.650,008.10,20.754,1015.904,1471.23
02/03/23,12:32:58.36,23.525,0000.00,09.649,008.10,20.762,1015.910,1471.24
02/03/23,12:32:58.40,23.540,0000.04,09.648,008.10,20.777,1015.922,1471.25
02/03/23,12:32:58.44,23.550,0000.01,09.646,008.10,20.788,1015.931,1471.26
02/03/23,12:32:58.48,23.551,0000.02,09.647,008.10,20.789,1015.931,1471.26
02/03/23,12:32:58.52,23.540,0000.01,09.648,008.10,20.777,1015.922,1471.25
02/03/23,12:32:58.56,23.521,0000.02,09.652,008.10,20.756,1015.905,1471.24
02/03/23,12:32:58.60,23.500,0000.01,09.658,008.10,20.732,1015.885,1471.24
02/03/23,12:32:58.64,23.492,0000.03,09.662,008.10,20.722,1015.877,1471.24
02/03/23,12:32:58.68,23.490,0000.04,09.663,008.10,20.720,1015.875,1471.24
02/03/23,12:32:58.72,23.476,0000.01,09.661,008.10,20.708,1015.866,1471.22
02/03/23,12:32:58.76,23.446,0000.01,09.659,008.10,20.680,1015.845,1471.18
02/03/23,12:32:58.80,23.399,0000.00,09.658,008.10,20.635,1015.810,1471.12
02/03/23,12:32:58.84,23.356,0000.02,09.659,008.10,20.593,1015.777,1471.07
02/03/23,12:32:58.88,23.294,0000.01,09.660,008.10,20.533,1015.730,1471.00
02/03/23,12:32:58.92,23.262,0000.02,09.660,008.10,20.502,1015.706,1470.96
02/03/23,12:32:58.96,23.250,0000.03,09.661,008.10,20.490,1015.696,1470.95
02/03/23,12:32:59.00,23.258,0000.02,09.662,008.10,20.497,1015.702,1470.97
02/03/23,12:32:59.04,23.275,0000.01,09.666,008.10,20.511,1015.712,1471.00
02/03/23,12:32:59.08,23.285,0000.01,09.669,008.10,20.519,1015.718,1471.02
02/03/23,12:32:59.12,23.295,0000.01,09.672,008.10,20.527,1015.724,1471.04
02/03/23,12:32:59.16,23.294,-0000.01,09.675,008.10,20.524,1015.721,1471.05
02/03/23,12:32:59.20,23.288,0000.02,09.679,008.10,20.516,1015.715,1471.05
02/03/23,12:32:59.24,23.279,0000.02,09.681,008.10,20.506,1015.706,1471.05
02/03/23,12:32:59.28,23.262,0000.02,09.685,008.10,20.488,1015.692,1471.04
02/03/23,12:32:59.32,23.243,0000.00,09.688,008.10,20.467,1015.675,1471.03
02/03/23,12:32:59.36,23.220,0000.01,09.690,008.10,20.445,1015.657,1471.01
02/03/23,12:32:59.40,23.195,0000.02,09.692,008.10,20.419,1015.637,1470.98
02/03/23,12:32:59.44,23.171,0000.00,09.693,008.10,20.395,1015.618,1470.96
02/03/23,12:32:59.48,23.152,0000.02,09.694,008.10,20.377,1015.604,1470.94
02/03/23,12:32:59.52,23.138,0000.01,09.695,008.10,20.362,1015.593,1470.93
02/03/23,12:32:59.56,23.131,0000.03,09.695,008.10,20.355,1015.587,1470.92
02/03/23,12:32:59.60,23.130,0000.02,09.696,008.10,20.354,1015.586,1470.92
02/03/23,12:32:59.64,23.132,0000.03,09.694,008.10,20.357,1015.588,1470.92
02/03/23,12:32:59.68,23.133,0000.04,09.693,008.10,20.358,1015.590,1470.91
02/03/23,12:32:59.72,23.128,0000.02,09.692,008.10,20.354,1015.586,1470.91
02/03/23,12:32:59.76,23.113,0000.01,09.690,008.10,20.341,1015.577,1470.88
02/03/23,12:32:59.80,23.099,0000.01,09.690,008.10,20.328,1015.566,1470.86
02/03/23,12:32:59.84,23.079,0000.03,09.688,008.10,20.309,1015.552,1470.84
02/03/23,12:32:59.88,23.055,0000.03,09.688,008.10,20.286,1015.534,1470.81
02/03/23,12:32:59.92,23.031,0000.04,09.688,008.10,20.263,1015.517,1470.78
02/03/23,12:32:59.96,23.015,0000.02,09.687,008.10,20.248,1015.505,1470.76
02/03/23,12:33:00.00,22.991,0000.02,09.687,008.10,20.225,1015.487,1470.73
02/03/23,12:33:00.04,22.975,0000.01,09.687,008.10,20.210,1015.475,1470.71
02/03/23,12:33:00.08,22.968,0000.03,09.688,008.10,20.203,1015.470,1470.71
02/03/23,12:33:00.12,22.966,0000.04,09.688,008.10,20.201,1015.468,1470.71
02/03/23,12:33:00.16,22.963,0000.02,09.690,008.10,20.197,1015.465,1470.71
02/03/23,12:33:00.20,22.955,0000.01,09.691,008.10,20.188,1015.458,1470.70
02/03/23,12:33:00.24,22.935,0000.02,09.690,008.10,20.170,1015.443,1470.68
02/03/23,12:33:00.28,22.919,0000.02,09.688,008.10,20.155,1015.432,1470.65
02/03/23,12:33:00.32,22.894,0000.04,09.686,008.10,20.133,1015.415,1470.61
02/03/23,12:33:00.36,22.878,0000.02,09.682,008.10,20.119,1015.405,1470.58
02/03/23,12:33:00.40,22.866,0000.03,09.679,008.10,20.109,1015.397,1470.56
02/03/23,12:33:00.44,22.857,-0000.01,09.677,008.10,20.102,1015.393,1470.54
02/03/23,12:33:00.48,22.846,0000.03,09.675,008.10,20.092,1015.385,1470.52
02/03/23,12:33:00.52,22.838,0000.03,09.673,008.10,20.086,1015.381,1470.51
02/03/23,12:33:00.56,22.829,0000.02,09.672,008.10,20.077,1015.374,1470.49
02/03/23,12:33:00.60,22.823,0000.03,09.670,008.10,20.073,1015.371,1470.48
02/03/23,12:33:00.64,22.821,0000.01,09.669,008.10,20.072,1015.370,1470.48
02/03/23,12:33:00.68,22.818,0000.01,09.669,008.10,20.069,1015.368,1470.47
02/03/23,12:33:00.72,22.821,0000.03,09.668,008.10,20.072,1015.371,1470.47
02/03/23,12:33:00.76,22.824,0000.03,09.668,008.10,20.075,1015.373,1470.48
02/03/23,12:33:00.80,22.826,0000.03,09.667,008.10,20.078,1015.375,1470.48
02/03/23,12:33:00.84,22.827,0000.00,09.666,008.10,20.079,1015.376,1470.47
02/03/23,12:33:00.88,22.824,0000.02,09.666,008.10,20.077,1015.374,1470.47
02/03/23,12:33:00.92,22.814,0000.03,09.665,008.10,20.067,1015.367,1470.46
02/03/23,12:33:00.96,22.805,0000.04,09.664,008.10,20.059,1015.361,1470.44
02/03/23,12:33:01.00,22.797,0000.04,09.663,008.10,20.051,1015.355,1470.43
02/03/23,12:33:01.04,22.789,0000.02,09.662,008.10,20.045,1015.350,1470.42
02/03/23,12:33:01.08,22.779,0000.03,09.661,008.10,20.036,1015.343,1470.40
02/03/23,12:33:01.12,22.768,0000.02,09.660,008.10,20.025,1015.335,1470.39
02/03/23,12:33:01.16,22.758,0000.06,09.662,008.10,20.014,1015.327,1470.38
02/03/23,12:33:01.20,22.749,0000.02,09.663,008.10,20.006,1015.320,1470.37
02/03/23,12:33:01.24,22.745,0000.02,09.664,008.10,20.002,1015.316,1470.37
02/03/23,12:33:01.28,22.745,0000.04,09.665,008.10,20.001,1015.316,1470.37
02/03/23,12:33:01.32,22.749,0000.02,09.666,008.10,20.004,1015.318,1470.38
02/03/23,12:33:01.36,22.754,0000.05,09.666,008.10,20.009,1015.322,1470.39
02/03/23,12:33:01.40,22.760,0000.03,09.667,008.10,20.014,1015.325,1470.40
02/03/23,12:33:01.44,22.766,0000.04,09.666,008.10,20.020,1015.330,1470.40
02/03/23,12:33:01.48,22.766,0000.04,09.668,008.10,20.019,1015.329,1470.41
02/03/23,12:33:01.52,22.764,0000.02,09.668,008.10,20.017,1015.328,1470.40
02/03/23,12:33:01.56,22.758,0000.04,09.668,008.10,20.011,1015.323,1470.40
02/03/23,12:33:01.60,22.753,0000.04,09.668,008.10,20.007,1015.320,1470.39
02/03/23,12:33:01.64,22.749,0000.04,09.669,008.10,20.003,1015.316,1470.39
02/03/23,12:33:01.68,22.752,0000.03,09.669,008.10,20.006,1015.319,1470.40
02/03/23,12:33:01.72,22.757,0000.03,09.668,008.10,20.010,1015.322,1470.40
02/03/23,12:33:01.76,22.763,0000.04,09.668,008.10,20.016,1015.327,1470.41
02/03/23,12:33:01.80,22.766,0000.01,09.667,008.10,20.020,1015.330,1470.40
02/03/23,12:33:01.84,22.773,0000.02,09.666,008.10,20.027,1015.336,1470.41
02/03/23,12:33:01.88,22.779,0000.04,09.665,008.10,20.033,1015.341,1470.41
02/03/23,12:33:01.92,22.780,0000.03,09.666,008.10,20.034,1015.341,1470.42
02/03/23,12:33:01.96,22.785,0000.01,09.666,008.10,20.039,1015.345,1470.42
02/03/23,12:33:02.00,22.787,0000.05,09.665,008.10,20.041,1015.347,1470.42
02/03/23,12:33:02.04,22.794,0000.02,09.666,008.10,20.047,1015.351,1470.43
02/03/23,12:33:02.08,22.798,0000.02,09.665,008.10,20.051,1015.355,1470.44
02/03/23,12:33:02.12,22.802,0000.04,09.666,008.10,20.055,1015.358,1470.44
02/03/23,12:33:02.16,22.813,0000.04,09.665,008.10,20.066,1015.366,1470.45
02/03/23,12:33:02.20,22.835,0000.02,09.665,008.10,20.087,1015.382,1470.48
02/03/23,12:33:02.24,22.858,0000.03,09.664,008.10,20.110,1015.401,1470.50
02/03/23,12:33:02.28,22.874,0000.01,09.664,008.10,20.125,1015.412,1470.52
02/03/23,12:33:02.32,22.904,0000.03,09.664,008.10,20.154,1015.435,1470.56
02/03/23,12:33:02.36,22.939,0000.03,09.664,008.10,20.187,1015.461,1470.60
02/03/23,12:33:02.40,22.935,0000.04,09.666,008.10,20.183,1015.457,1470.60
02/03/23,12:33:02.44,22.882,0000.03,09.670,008.10,20.130,1015.415,1470.55
02/03/23,12:33:02.48,22.866,0000.01,09.672,008.10,20.113,1015.401,1470.54
02/03/23,12:33:02.52,22.878,0000.00,09.673,008.10,20.124,1015.410,1470.56
02/03/23,12:33:02.56,22.885,0000.02,09.672,008.10,20.132,1015.417,1470.56
02/03/23,12:33:02.60,22.889,0000.01,09.670,008.10,20.136,1015.420,1470.56
02/03/23,12:33:02.64,22.897,0000.01,09.670,008.10,20.144,1015.427,1470.57
02/03/23,12:33:02.68,22.905,0000.04,09.669,008.10,20.152,1015.433,1470.57
02/03/23,12:33:02.72,22.911,0000.02,09.668,008.10,20.159,1015.438,1470.58
02/03/23,12:33:02.76,22.922,0000.02,09.667,008.10,20.170,1015.447,1470.59
02/03/23,12:33:02.80,22.930,0000.00,09.666,008.10,20.178,1015.453,1470.59
02/03/23,12:33:02.84,22.929,0000.02,09.667,008.10,20.177,1015.452,1470.60
02/03/23,12:33:02.88,22.921,0000.00,09.667,008.10,20.169,1015.446,1470.59
02/03/23,12:33:02.92,22.905,-0000.01,09.667,008.10,20.153,1015.434,1470.57
02/03/23,12:33:02.96,22.869,0000.01,09.667,008.10,20.119,1015.407,1470.52
02/03/23,12:33:03.00,22.867,0000.02,09.666,008.10,20.117,1015.406,1470.52
02/03/23,12:33:03.04,22.876,0000.01,09.664,008.10,20.127,1015.414,1470.52
02/03/23,12:33:03.08,22.889,0000.01,09.664,008.10,20.140,1015.424,1470.54
02/03/23,12:33:03.12,22.906,0000.03,09.664,008.10,20.156,1015.437,1470.56
02/03/23,12:33:03.16,22.921,0000.02,09.664,008.10,20.170,1015.448,1470.58
02/03/23,12:33:03.20,22.931,0000.00,09.664,008.10,20.181,1015.456,1470.59
02/03/23,12:33:03.24,22.951,0000.02,09.662,008.10,20.200,1015.471,1470.61
02/03/23,12:33:03.28,22.972,0000.02,09.662,008.10,20.221,1015.487,1470.63
02/03/23,12:33:03.32,22.983,0000.03,09.664,008.10,20.230,1015.494,1470.65
02/03/23,12:33:03.36,22.990,0000.03,09.668,008.10,20.235,1015.497,1470.67
02/03/23,12:33:03.40,22.995,0000.01,09.671,008.10,20.238,1015.499,1470.68
02/03/23,12:33:03.44,22.995,0000.04,09.675,008.10,20.236,1015.497,1470.70
02/03/23,12:33:03.48,22.995,0000.04,09.678,008.10,20.234,1015.495,1470.71
02/03/23,12:33:03.52,22.993,0000.00,09.680,008.10,20.231,1015.493,1470.71
02/03/23,12:33:03.56,22.997,0000.01,09.681,008.10,20.234,1015.495,1470.72
02/03/23,12:33:03.60,23.012,0000.02,09.681,008.10,20.249,1015.506,1470.73
02/03/23,12:33:03.64,23.023,0000.03,09.681,008.10,20.259,1015.514,1470.75
02/03/23,12:33:03.68,23.028,0000.02,09.681,008.10,20.264,1015.518,1470.76
02/03/23,12:33:03.72,23.024,0000.02,09.681,008.10,20.260,1015.515,1470.75
02/03/23,12:33:03.76,23.015,0000.03,09.679,008.10,20.253,1015.510,1470.73
02/03/23,12:33:03.80,23.004,0000.05,09.677,008.10,20.244,1015.503,1470.71
02/03/23,12:33:03.84,22.995,0000.04,09.674,008.10,20.236,1015.498,1470.69
02/03/23,12:33:03.88,22.999,0000.04,09.672,008.10,20.241,1015.502,1470.69
02/03/23,12:33:03.92,23.003,0000.03,09.672,008.10,20.246,1015.505,1470.70
02/03/23,12:33:03.96,23.003,0000.02,09.671,008.10,20.246,1015.505,1470.69
02/03/23,12:33:04.00,22.995,0000.02,09.671,008.10,20.238,1015.499,1470.68
02/03/23,12:33:04.04,22.990,0000.04,09.670,008.10,20.234,1015.496,1470.67
02/03/23,12:33:04.08,22.979,0000.06,09.669,008.10,20.223,1015.488,1470.66
02/03/23,12:33:04.12,22.967,0000.03,09.670,008.10,20.212,1015.479,1470.65
02/03/23,12:33:04.16,22.960,0000.04,09.670,008.10,20.205,1015.474,1470.64
02/03/23,12:33:04.20,22.959,0000.07,09.670,008.10,20.204,1015.473,1470.64
02/03/23,12:33:04.24,22.958,0000.03,09.670,008.10,20.203,1015.472,1470.64
02/03/23,12:33:04.28,22.957,0000.07,09.669,008.10,20.203,1015.472,1470.63
02/03/23,12:33:04.32,22.955,0000.05,09.667,008.10,20.202,1015.472,1470.63
02/03/23,12:33:04.36,22.953,0000.05,09.666,008.10,20.200,1015.471,1470.62
02/03/23,12:33:04.40,22.950,0000.03,09.665,008.10,20.198,1015.469,1470.61
02/03/23,12:33:04.44,22.947,0000.04,09.664,008.10,20.195,1015.467,1470.61
02/03/23,12:33:04.48,22.937,0000.05,09.664,008.10,20.187,1015.460,1470.60
02/03/23,12:33:04.52,22.933,0000.03,09.664,008.10,20.183,1015.457,1470.59
02/03/23,12:33:04.56,22.934,0000.04,09.662,008.10,20.184,1015.459,1470.59
02/03/23,12:33:04.60,22.934,0000.03,09.662,008.10,20.184,1015.459,1470.59
02/03/23,12:33:04.64,22.934,0000.01,09.664,008.10,20.184,1015.458,1470.59
02/03/23,12:33:04.68,22.941,0000.05,09.664,008.10,20.189,1015.462,1470.60
02/03/23,12:33:04.72,22.944,0000.06,09.664,008.10,20.192,1015.465,1470.60
02/03/23,12:33:04.76,22.947,0000.04,09.664,008.10,20.195,1015.467,1470.61
02/03/23,12:33:04.80,22.948,0000.03,09.664,008.10,20.197,1015.468,1470.61
02/03/23,12:33:04.84,22.949,0000.05,09.664,008.10,20.197,1015.469,1470.61
02/03/23,12:33:04.88,22.951,0000.06,09.664,008.10,20.200,1015.470,1470.61
02/03/23,12:33:04.92,22.952,0000.04,09.663,008.10,20.201,1015.471,1470.61
02/03/23,12:33:04.96,22.954,0000.05,09.663,008.10,20.203,1015.473,1470.61
02/03/23,12:33:05.00,22.958,0000.07,09.662,008.10,20.208,1015.477,1470.61
02/03/23,12:33:05.04,22.960,0000.05,09.661,008.10,20.210,1015.479,1470.61
02/03/23,12:33:05.08,22.962,0000.05,09.660,008.10,20.212,1015.481,1470.61
02/03/23,12:33:05.12,22.964,0000.05,09.659,008.10,20.215,1015.483,1470.61
02/03/23,12:33:05.16,22.967,0000.04,09.660,008.10,20.217,1015.485,1470.62
02/03/23,12:33:05.20,22.966,0000.05,09.661,008.10,20.216,1015.483,1470.62
02/03/23,12:33:05.25,22.967,0000.06,09.662,008.10,20.217,1015.484,1470.62
02/03/23,12:33:05.28,22.970,0000.05,09.662,008.10,20.219,1015.486,1470.63
02/03/23,12:33:05.32,22.971,0000.05,09.663,008.10,20.220,1015.486,1470.63
02/03/23,12:33:05.36,22.975,0000.04,09.662,008.10,20.223,1015.489,1470.63
02/03/23,12:33:05.40,22.975,0000.01,09.662,008.10,20.224,1015.490,1470.63
02/03/23,12:33:05.44,22.977,0000.07,09.661,008.10,20.226,1015.491,1470.63
02/03/23,12:33:05.48,22.975,0000.02,09.660,008.10,20.225,1015.490,1470.63
02/03/23,12:33:05.52,22.976,0000.05,09.658,008.10,20.227,1015.493,1470.62
02/03/23,12:33:05.56,22.977,0000.03,09.656,008.10,20.229,1015.494,1470.62
02/03/23,12:33:05.60,22.980,0000.05,09.655,008.10,20.233,1015.498,1470.62
02/03/23,12:33:05.64,22.980,0000.02,09.655,008.10,20.232,1015.497,1470.62
02/03/23,12:33:05.68,22.980,0000.05,09.654,008.10,20.233,1015.498,1470.62
02/03/23,12:33:05.72,22.976,0000.05,09.655,008.10,20.229,1015.495,1470.61
02/03/23,12:33:05.76,22.976,0000.09,09.654,008.10,20.229,1015.495,1470.61
02/03/23,12:33:05.80,22.974,0000.04,09.654,008.10,20.227,1015.493,1470.61
02/03/23,12:33:05.84,22.972,0000.03,09.654,008.10,20.226,1015.492,1470.61
02/03/23,12:33:05.88,22.974,0000.03,09.655,008.10,20.227,1015.493,1470.61
02/03/23,12:33:05.92,22.972,0000.04,09.656,008.10,20.225,1015.491,1470.61
02/03/23,12:33:05.96,22.973,0000.02,09.657,008.10,20.225,1015.491,1470.61
02/03/23,12:33:06.00,22.973,0000.04,09.657,008.10,20.225,1015.491,1470.61
02/03/23,12:33:06.04,22.976,0000.05,09.657,008.10,20.228,1015.494,1470.62
02/03/23,12:33:06.08,22.972,0000.07,09.657,008.10,20.224,1015.490,1470.62
02/03/23,12:33:06.12,22.972,0000.05,09.657,008.10,20.224,1015.490,1470.62
02/03/23,12:33:06.16,22.971,0000.04,09.657,008.10,20.223,1015.490,1470.61
02/03/23,12:33:06.20,22.968,0000.03,09.657,008.10,20.220,1015.487,1470.61
02/03/23,12:33:06.24,22.969,0000.02,09.658,008.10,20.220,1015.487,1470.61
02/03/23,12:33:06.28,22.966,0000.05,09.658,008.10,20.217,1015.485,1470.61
02/03/23,12:33:06.32,22.964,0000.06,09.659,008.10,20.215,1015.483,1470.61
02/03/23,12:33:06.36,22.960,0000.05,09.659,008.10,20.211,1015.480,1470.61
02/03/23,12:33:06.40,22.960,0000.03,09.658,008.10,20.211,1015.480,1470.61
02/03/23,12:33:06.44,22.959,0000.05,09.657,008.10,20.212,1015.481,1470.60
02/03/23,12:33:06.49,22.960,0000.02,09.655,008.07,20.213,1015.482,1470.59
02/03/23,12:33:06.52,22.960,0000.07,09.654,008.10,20.214,1015.483,1470.59
02/03/23,12:33:06.56,22.962,0000.05,09.654,008.10,20.216,1015.484,1470.59
02/03/23,12:33:06.60,22.962,0000.05,09.653,008.10,20.216,1015.485,1470.59
02/03/23,12:33:06.64,22.963,0000.05,09.653,008.10,20.217,1015.485,1470.59
02/03/23,12:33:06.68,22.964,0000.05,09.652,008.10,20.219,1015.487,1470.59
02/03/23,12:33:06.72,22.967,0000.04,09.653,008.10,20.221,1015.488,1470.60
02/03/23,12:33:06.76,22.966,0000.05,09.653,008.10,20.220,1015.488,1470.60
02/03/23,12:33:06.80,22.967,0000.06,09.655,008.10,20.220,1015.488,1470.60
02/03/23,12:33:06.84,22.968,0000.05,09.656,008.10,20.220,1015.488,1470.61
02/03/23,12:33:06.88,22.967,0000.02,09.657,008.10,20.219,1015.487,1470.61
02/03/23,12:33:06.92,22.970,0000.05,09.657,008.10,20.222,1015.489,1470.61
02/03/23,12:33:06.96,22.970,0000.07,09.657,008.10,20.222,1015.489,1470.61
02/03/23,12:33:07.00,22.969,0000.05,09.658,008.10,20.220,1015.487,1470.62
02/03/23,12:33:07.04,22.969,0000.07,09.659,008.10,20.220,1015.487,1470.62
02/03/23,12:33:07.08,22.967,0000.04,09.660,008.10,20.217,1015.485,1470.62
02/03/23,12:33:07.12,22.969,0000.03,09.659,008.10,20.220,1015.487,1470.62
02/03/23,12:33:07.16,22.970,0000.05,09.659,008.10,20.221,1015.487,1470.62
02/03/23,12:33:07.20,22.968,0000.04,09.659,008.10,20.219,1015.486,1470.62
02/03/23,12:33:07.24,22.967,0000.06,09.657,008.10,20.219,1015.487,1470.61
02/03/23,12:33:07.28,22.967,0000.07,09.655,008.10,20.220,1015.487,1470.60
02/03/23,12:33:07.32,22.963,0000.03,09.654,008.10,20.217,1015.485,1470.59
02/03/23,12:33:07.36,22.959,0000.06,09.652,008.10,20.214,1015.483,1470.58
02/03/23,12:33:07.40,22.953,0000.03,09.651,008.10,20.209,1015.479,1470.57
02/03/23,12:33:07.44,22.947,0000.06,09.649,008.10,20.204,1015.476,1470.56
02/03/23,12:33:07.48,22.940,0000.07,09.648,008.10,20.198,1015.471,1470.55
02/03/23,12:33:07.52,22.935,0000.07,09.648,008.10,20.193,1015.468,1470.54
02/03/23,12:33:07.56,22.934,0000.04,09.647,008.10,20.193,1015.467,1470.54
02/03/23,12:33:07.60,22.931,0000.05,09.647,008.10,20.190,1015.465,1470.54
02/03/23,12:33:07.64,22.932,0000.05,09.647,008.10,20.191,1015.466,1470.54
02/03/23,12:33:07.68,22.932,0000.06,09.646,008.10,20.191,1015.466,1470.53
02/03/23,12:33:07.72,22.936,0000.06,09.645,008.10,20.196,1015.470,1470.54
02/03/23,12:33:07.76,22.936,0000.04,09.645,008.10,20.196,1015.470,1470.53
02/03/23,12:33:07.80,22.938,0000.04,09.645,008.10,20.198,1015.472,1470.54
02/03/23,12:33:07.84,22.941,0000.03,09.645,008.10,20.201,1015.474,1470.54
02/03/23,12:33:07.88,22.946,0000.04,09.645,008.10,20.206,1015.478,1470.55
02/03/23,12:33:07.92,22.955,0000.04,09.645,008.10,20.214,1015.484,1470.56
02/03/23,12:33:07.96,22.963,0000.02,09.646,008.10,20.221,1015.489,1470.57
02/03/23,12:33:08.00,22.970,0000.03,09.647,008.10,20.227,1015.494,1470.58
02/03/23,12:33:08.04,22.974,0000.04,09.650,008.10,20.230,1015.496,1470.60
02/03/23,12:33:08.08,22.975,0000.04,09.651,008.10,20.230,1015.496,1470.60
02/03/23,12:33:08.12,22.973,0000.03,09.653,008.10,20.227,1015.493,1470.60
