[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=08249
date=02/03/23
time=10:58:34.78
pressureoffset=0.06
usepressureoffset=yes
slot1sensor1=micro c sensor sn 500482 02/01/22
slot1sensor2=micro c sensor sn 00/00/00
slot3sensor1=micro p&t sensor sn e00029 02/01/22
slot3sensor2=micro p&t sensor sn 400138 02/01/22

average sound velocity=1473.98
 
comments= 
 
[data]
Date (mm/dd/yy),Time,Conductivity,Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3),Calc. SV (m/s)
02/03/23,10:58:37.42,21.301,-0000.01,09.501,008.13,18.702,1014.326,1468.18
02/03/23,10:58:37.46,21.306,0000.01,09.504,008.13,18.704,1014.328,1468.19
02/03/23,10:58:37.50,21.308,-0000.02,09.506,008.13,18.705,1014.328,1468.20
02/03/23,10:58:37.53,21.311,-0000.01,09.507,008.13,18.707,1014.330,1468.21
02/03/23,10:58:37.58,21.314,0000.01,09.506,008.13,18.711,1014.333,1468.21
02/03/23,10:58:37.62,21.315,-0000.02,09.503,008.13,18.714,1014.335,1468.20
02/03/23,10:58:37.66,21.317,0000.00,09.499,008.13,18.718,1014.339,1468.19
02/03/23,10:58:37.69,21.318,0000.03,09.496,008.13,18.720,1014.341,1468.18
02/03/23,10:58:37.74,21.318,0000.00,09.494,008.13,18.721,1014.342,1468.17
02/03/23,10:58:37.78,21.317,0000.00,09.493,008.13,18.720,1014.342,1468.17
02/03/23,10:58:37.82,21.316,-0000.01,09.493,008.13,18.720,1014.341,1468.17
02/03/23,10:58:37.86,21.313,-0000.01,09.494,008.13,18.716,1014.338,1468.17
02/03/23,10:58:37.89,21.307,-0000.01,09.494,008.13,18.710,1014.334,1468.16
02/03/23,10:58:37.94,21.301,-0000.02,09.493,008.13,18.706,1014.330,1468.15
02/03/23,10:58:37.98,21.295,-0000.01,09.494,008.13,18.699,1014.325,1468.15
02/03/23,10:58:38.01,21.289,-0000.01,09.494,008.13,18.693,1014.321,1468.14
02/03/23,10:58:38.06,21.285,0000.00,09.493,008.13,18.690,1014.318,1468.13
02/03/23,10:58:38.10,21.280,0000.01,09.493,008.13,18.685,1014.315,1468.12
02/03/23,10:58:38.13,21.276,-0000.02,09.494,008.13,18.681,1014.310,1468.12
02/03/23,10:58:38.17,21.274,0000.01,09.495,008.13,18.678,1014.309,1468.12
02/03/23,10:58:38.22,21.273,0000.03,09.495,008.13,18.677,1014.308,1468.12
02/03/23,10:58:38.25,21.274,0000.00,09.496,008.13,18.678,1014.308,1468.13
02/03/23,10:58:38.30,21.276,0000.03,09.497,008.13,18.679,1014.309,1468.13
02/03/23,10:58:38.34,21.278,-0000.02,09.497,008.13,18.681,1014.310,1468.14
02/03/23,10:58:38.37,21.278,0000.00,09.497,008.13,18.681,1014.310,1468.14
02/03/23,10:58:38.42,21.280,0000.01,09.498,008.13,18.683,1014.312,1468.14
02/03/23,10:58:38.46,21.284,0000.01,09.498,008.13,18.687,1014.315,1468.15
02/03/23,10:58:38.50,21.288,0000.00,09.497,008.13,18.691,1014.318,1468.15
02/03/23,10:58:38.53,21.292,0000.01,09.497,008.13,18.695,1014.321,1468.15
02/03/23,10:58:38.58,21.297,0000.01,09.497,008.13,18.700,1014.325,1468.16
02/03/23,10:58:38.61,21.304,-0000.01,09.497,008.13,18.706,1014.330,1468.17
02/03/23,10:58:38.66,21.309,-0000.01,09.498,008.13,18.710,1014.333,1468.17
02/03/23,10:58:38.70,21.313,-0000.02,09.499,008.13,18.714,1014.336,1468.18
02/03/23,10:58:38.74,21.317,-0000.02,09.499,008.13,18.718,1014.339,1468.19
02/03/23,10:58:38.78,21.321,-0000.01,09.499,008.13,18.721,1014.342,1468.19
02/03/23,10:58:38.82,21.326,-0000.02,09.500,008.13,18.726,1014.345,1468.20
02/03/23,10:58:38.86,21.335,-0000.02,09.501,008.13,18.734,1014.351,1468.22
02/03/23,10:58:38.89,21.346,-0000.01,09.501,008.13,18.744,1014.359,1468.23
02/03/23,10:58:38.94,21.356,-0000.01,09.503,008.13,18.753,1014.366,1468.24
02/03/23,10:58:38.98,21.364,0000.00,09.503,008.13,18.761,1014.372,1468.25
02/03/23,10:58:39.01,21.368,-0000.02,09.502,008.13,18.765,1014.375,1468.26
02/03/23,10:58:39.06,21.372,0000.00,09.501,008.13,18.770,1014.379,1468.26
02/03/23,10:58:39.10,21.373,0000.00,09.501,008.13,18.771,1014.380,1468.26
02/03/23,10:58:39.14,21.378,0000.00,09.501,008.13,18.775,1014.383,1468.26
02/03/23,10:58:39.17,21.379,0000.02,09.500,008.13,18.776,1014.384,1468.26
02/03/23,10:58:39.22,21.381,-0000.02,09.500,008.13,18.778,1014.386,1468.26
02/03/23,10:58:39.25,21.387,0000.00,09.499,008.13,18.785,1014.391,1468.27
02/03/23,10:58:39.30,21.392,-0000.01,09.499,008.13,18.789,1014.395,1468.28
02/03/23,10:58:39.34,21.399,-0000.01,09.497,008.13,18.797,1014.401,1468.28
02/03/23,10:58:39.37,21.403,0000.02,09.496,008.13,18.802,1014.405,1468.28
02/03/23,10:58:39.42,21.407,-0000.01,09.495,008.13,18.806,1014.408,1468.28
02/03/23,10:58:39.46,21.414,0000.00,09.496,008.13,18.812,1014.412,1468.29
02/03/23,10:58:39.50,21.421,-0000.01,09.496,008.13,18.819,1014.418,1468.30
02/03/23,10:58:39.53,21.426,0000.00,09.495,008.13,18.824,1014.422,1468.30
02/03/23,10:58:39.58,21.433,-0000.01,09.495,008.13,18.831,1014.428,1468.31
02/03/23,10:58:39.62,21.442,0000.00,09.495,008.13,18.840,1014.434,1468.32
02/03/23,10:58:39.66,21.451,0000.00,09.495,008.13,18.848,1014.441,1468.33
02/03/23,10:58:39.69,21.458,0000.01,09.495,008.13,18.855,1014.446,1468.34
02/03/23,10:58:39.74,21.470,0000.00,09.495,008.13,18.867,1014.455,1468.35
02/03/23,10:58:39.78,21.476,-0000.03,09.495,008.13,18.873,1014.460,1468.36
02/03/23,10:58:39.82,21.482,-0000.01,09.495,008.13,18.878,1014.464,1468.37
02/03/23,10:58:39.86,21.486,-0000.02,09.495,008.13,18.882,1014.467,1468.37
02/03/23,10:58:39.89,21.488,0000.00,09.495,008.13,18.884,1014.469,1468.37
02/03/23,10:58:39.94,21.487,-0000.01,09.495,008.13,18.882,1014.467,1468.37
02/03/23,10:58:39.98,21.486,0000.00,09.497,008.13,18.881,1014.466,1468.38
02/03/23,10:58:40.01,21.487,-0000.01,09.497,008.13,18.881,1014.466,1468.38
02/03/23,10:58:40.06,21.488,-0000.02,09.497,008.13,18.882,1014.467,1468.38
02/03/23,10:58:40.10,21.492,-0000.01,09.497,008.13,18.886,1014.470,1468.39
02/03/23,10:58:40.14,21.494,-0000.01,09.497,008.13,18.888,1014.472,1468.39
02/03/23,10:58:40.17,21.498,0000.01,09.496,008.13,18.893,1014.476,1468.39
02/03/23,10:58:40.22,21.505,-0000.02,09.495,008.13,18.900,1014.481,1468.39
02/03/23,10:58:40.25,21.508,-0000.01,09.495,008.13,18.903,1014.484,1468.40
02/03/23,10:58:40.30,21.510,-0000.02,09.495,008.13,18.905,1014.485,1468.40
02/03/23,10:58:40.34,21.510,-0000.01,09.495,008.13,18.905,1014.486,1468.40
02/03/23,10:58:40.37,21.513,0000.00,09.494,008.13,18.909,1014.488,1468.40
02/03/23,10:58:40.42,21.518,0000.01,09.494,008.13,18.914,1014.492,1468.41
02/03/23,10:58:40.46,21.525,0000.01,09.494,008.13,18.920,1014.497,1468.41
02/03/23,10:58:40.50,21.531,-0000.01,09.495,008.13,18.925,1014.501,1468.42
02/03/23,10:58:40.53,21.540,-0000.01,09.495,008.13,18.934,1014.507,1468.44
02/03/23,10:58:40.58,21.550,-0000.02,09.495,008.13,18.944,1014.515,1468.45
02/03/23,10:58:40.62,21.555,0000.00,09.496,008.13,18.948,1014.519,1468.46
02/03/23,10:58:40.66,21.565,0000.00,09.497,008.13,18.957,1014.525,1468.47
02/03/23,10:58:40.69,21.568,0000.01,09.499,008.13,18.959,1014.526,1468.48
02/03/23,10:58:40.74,21.571,-0000.01,09.499,008.13,18.961,1014.528,1468.48
02/03/23,10:58:40.78,21.570,0000.00,09.502,008.13,18.959,1014.526,1468.49
02/03/23,10:58:40.82,21.569,-0000.01,09.505,008.13,18.956,1014.524,1468.50
02/03/23,10:58:40.86,21.568,0000.00,09.508,008.13,18.954,1014.522,1468.51
02/03/23,10:58:40.89,21.569,-0000.01,09.509,008.13,18.954,1014.522,1468.51
02/03/23,10:58:40.94,21.571,0000.00,09.511,008.13,18.955,1014.522,1468.52
02/03/23,10:58:40.98,21.573,-0000.01,09.513,008.13,18.956,1014.523,1468.53
02/03/23,10:58:41.01,21.577,-0000.02,09.515,008.13,18.959,1014.524,1468.54
02/03/23,10:58:41.06,21.577,-0000.02,09.518,008.13,18.958,1014.523,1468.55
02/03/23,10:58:41.10,21.577,-0000.02,09.518,008.13,18.957,1014.523,1468.55
02/03/23,10:58:41.14,21.580,-0000.02,09.519,008.13,18.960,1014.525,1468.56
02/03/23,10:58:41.17,21.584,0000.00,09.520,008.13,18.963,1014.527,1468.56
02/03/23,10:58:41.22,21.590,0000.01,09.518,008.13,18.970,1014.533,1468.57
02/03/23,10:58:41.25,21.600,-0000.01,09.518,008.13,18.979,1014.540,1468.58
02/03/23,10:58:41.30,21.616,0000.00,09.518,008.13,18.995,1014.552,1468.59
02/03/23,10:58:41.34,21.637,-0000.02,09.516,008.13,19.016,1014.568,1468.61
02/03/23,10:58:41.37,21.654,0000.00,09.516,008.13,19.033,1014.582,1468.63
02/03/23,10:58:41.42,21.679,0000.00,09.514,008.13,19.057,1014.601,1468.66
02/03/23,10:58:41.46,21.692,0000.01,09.514,008.13,19.070,1014.611,1468.67
02/03/23,10:58:41.50,21.699,-0000.03,09.513,008.13,19.078,1014.617,1468.68
02/03/23,10:58:41.53,21.705,0000.01,09.512,008.13,19.083,1014.622,1468.68
02/03/23,10:58:41.58,21.703,0000.01,09.511,008.13,19.082,1014.621,1468.67
02/03/23,10:58:41.62,21.698,-0000.02,09.511,008.13,19.078,1014.617,1468.67
02/03/23,10:58:41.66,21.691,0000.01,09.510,008.13,19.071,1014.612,1468.66
02/03/23,10:58:41.70,21.684,0000.01,09.510,008.13,19.064,1014.607,1468.65
02/03/23,10:58:41.73,21.676,0000.00,09.510,008.13,19.057,1014.601,1468.64
02/03/23,10:58:41.78,21.671,0000.00,09.508,008.13,19.052,1014.598,1468.63
02/03/23,10:58:41.82,21.663,0000.00,09.508,008.13,19.046,1014.593,1468.62
02/03/23,10:58:41.86,21.660,0000.02,09.508,008.13,19.043,1014.591,1468.62
02/03/23,10:58:41.90,21.655,-0000.02,09.508,008.13,19.038,1014.587,1468.61
02/03/23,10:58:41.94,21.653,0000.01,09.507,008.13,19.036,1014.586,1468.60
02/03/23,10:58:41.98,21.650,0000.01,09.508,008.13,19.033,1014.583,1468.60
02/03/23,10:58:42.01,21.651,0000.03,09.508,008.13,19.034,1014.584,1468.60
02/03/23,10:58:42.06,21.654,-0000.01,09.509,008.13,19.036,1014.585,1468.61
02/03/23,10:58:42.09,21.662,-0000.02,09.508,008.13,19.045,1014.592,1468.62
02/03/23,10:58:42.14,21.674,0000.00,09.509,008.13,19.055,1014.600,1468.63
02/03/23,10:58:42.18,21.685,-0000.01,09.510,008.13,19.065,1014.608,1468.65
02/03/23,10:58:42.21,21.705,0000.01,09.510,008.13,19.084,1014.623,1468.67
02/03/23,10:58:42.25,21.723,0000.00,09.510,008.13,19.102,1014.636,1468.70
02/03/23,10:58:42.30,21.745,-0000.02,09.510,008.13,19.122,1014.652,1468.72
02/03/23,10:58:42.34,21.771,0000.00,09.511,008.13,19.148,1014.672,1468.76
02/03/23,10:58:42.37,21.799,0000.00,09.511,008.13,19.175,1014.693,1468.79
02/03/23,10:58:42.42,21.827,0000.02,09.512,008.13,19.201,1014.713,1468.82
02/03/23,10:58:42.46,21.852,0000.02,09.513,008.13,19.224,1014.731,1468.86
02/03/23,10:58:42.50,21.874,0000.02,09.514,008.13,19.245,1014.748,1468.88
02/03/23,10:58:42.54,21.895,-0000.01,09.516,008.13,19.264,1014.762,1468.91
02/03/23,10:58:42.58,21.907,0000.02,09.516,008.13,19.276,1014.771,1468.93
02/03/23,10:58:42.62,21.915,-0000.01,09.517,008.13,19.283,1014.776,1468.94
02/03/23,10:58:42.66,21.918,0000.00,09.518,008.13,19.284,1014.777,1468.95
02/03/23,10:58:42.70,21.918,0000.02,09.519,008.13,19.284,1014.777,1468.95
02/03/23,10:58:42.73,21.909,0000.00,09.520,008.13,19.275,1014.770,1468.94
02/03/23,10:58:42.78,21.904,0000.00,09.521,008.13,19.270,1014.766,1468.94
02/03/23,10:58:42.82,21.889,0000.00,09.521,008.13,19.255,1014.754,1468.92
02/03/23,10:58:42.85,21.876,-0000.01,09.522,008.13,19.243,1014.744,1468.91
02/03/23,10:58:42.90,21.862,0000.00,09.523,008.13,19.229,1014.733,1468.90
02/03/23,10:58:42.94,21.854,0000.02,09.523,008.13,19.220,1014.727,1468.89
02/03/23,10:58:42.98,21.853,0000.01,09.523,008.13,19.219,1014.726,1468.89
02/03/23,10:58:43.01,21.859,0000.03,09.525,008.13,19.225,1014.730,1468.90
02/03/23,10:58:43.06,21.870,0000.00,09.525,008.13,19.235,1014.738,1468.92
02/03/23,10:58:43.09,21.883,0000.01,09.526,008.13,19.247,1014.747,1468.93
02/03/23,10:58:43.14,21.914,0000.00,09.526,008.13,19.277,1014.771,1468.97
02/03/23,10:58:43.18,21.946,0000.00,09.526,008.13,19.308,1014.795,1469.01
02/03/23,10:58:43.21,21.982,0000.02,09.526,008.13,19.343,1014.822,1469.05
02/03/23,10:58:43.25,22.017,0000.01,09.525,008.13,19.377,1014.848,1469.09
02/03/23,10:58:43.30,22.041,0000.02,09.526,008.13,19.399,1014.866,1469.12
02/03/23,10:58:43.34,22.073,0000.00,09.526,008.13,19.430,1014.889,1469.15
02/03/23,10:58:43.37,22.090,0000.01,09.526,008.13,19.447,1014.903,1469.17
02/03/23,10:58:43.42,22.094,0000.00,09.527,008.13,19.450,1014.905,1469.18
02/03/23,10:58:43.45,22.089,-0000.02,09.527,008.13,19.445,1014.901,1469.18
02/03/23,10:58:43.50,22.070,0000.00,09.527,008.13,19.426,1014.887,1469.15
02/03/23,10:58:43.54,22.046,0000.00,09.528,008.13,19.403,1014.868,1469.13
02/03/23,10:58:43.58,22.028,0000.00,09.529,008.13,19.385,1014.854,1469.11
02/03/23,10:58:43.62,22.002,0000.01,09.529,008.13,19.360,1014.835,1469.08
02/03/23,10:58:43.66,21.984,-0000.01,09.530,008.13,19.342,1014.821,1469.06
02/03/23,10:58:43.70,21.971,0000.01,09.530,008.13,19.330,1014.811,1469.05
02/03/23,10:58:43.73,21.965,-0000.02,09.531,008.13,19.323,1014.806,1469.04
02/03/23,10:58:43.78,21.961,-0000.02,09.531,008.13,19.319,1014.803,1469.04
02/03/23,10:58:43.82,21.964,-0000.02,09.531,008.13,19.322,1014.805,1469.04
02/03/23,10:58:43.85,21.975,0000.00,09.530,008.13,19.334,1014.814,1469.05
02/03/23,10:58:43.90,21.992,0000.01,09.530,008.13,19.349,1014.826,1469.07
02/03/23,10:58:43.94,22.018,-0000.01,09.529,008.13,19.375,1014.847,1469.10
02/03/23,10:58:43.98,22.046,0000.00,09.530,008.13,19.402,1014.867,1469.14
02/03/23,10:58:44.01,22.079,-0000.01,09.530,008.13,19.434,1014.892,1469.17
02/03/23,10:58:44.06,22.111,0000.00,09.529,008.13,19.465,1014.916,1469.21
02/03/23,10:58:44.10,22.139,0000.02,09.527,008.13,19.493,1014.938,1469.23
02/03/23,10:58:44.14,22.159,-0000.02,09.522,008.13,19.515,1014.956,1469.24
02/03/23,10:58:44.18,22.174,0000.00,09.519,008.13,19.531,1014.969,1469.25
02/03/23,10:58:44.21,22.176,-0000.02,09.517,008.13,19.534,1014.971,1469.25
02/03/23,10:58:44.26,22.173,0000.00,09.515,008.13,19.532,1014.970,1469.24
02/03/23,10:58:44.30,22.164,-0000.02,09.512,008.13,19.525,1014.965,1469.22
02/03/23,10:58:44.34,22.162,0000.01,09.510,008.13,19.525,1014.966,1469.21
02/03/23,10:58:44.37,22.157,0000.01,09.507,008.13,19.521,1014.963,1469.19
02/03/23,10:58:44.42,22.156,-0000.02,09.504,008.13,19.522,1014.964,1469.18
02/03/23,10:58:44.46,22.155,0000.01,09.501,008.13,19.522,1014.965,1469.17
02/03/23,10:58:44.50,22.154,0000.00,09.499,008.13,19.523,1014.965,1469.16
02/03/23,10:58:44.54,22.153,-0000.01,09.498,008.13,19.522,1014.965,1469.16
02/03/23,10:58:44.57,22.154,0000.01,09.497,008.13,19.524,1014.967,1469.16
02/03/23,10:58:44.62,22.158,-0000.01,09.495,008.13,19.529,1014.970,1469.16
02/03/23,10:58:44.66,22.160,-0000.01,09.496,008.13,19.530,1014.971,1469.16
02/03/23,10:58:44.70,22.168,0000.00,09.496,008.13,19.538,1014.978,1469.17
02/03/23,10:58:44.74,22.183,0000.00,09.497,008.13,19.552,1014.988,1469.19
02/03/23,10:58:44.78,22.202,0000.01,09.495,008.13,19.571,1015.004,1469.21
02/03/23,10:58:44.81,22.224,0000.00,09.496,008.13,19.592,1015.019,1469.24
02/03/23,10:58:44.85,22.248,0000.03,09.495,008.13,19.615,1015.038,1469.26
02/03/23,10:58:44.90,22.260,0000.02,09.495,008.13,19.627,1015.047,1469.28
02/03/23,10:58:44.94,22.272,0000.03,09.493,008.13,19.640,1015.057,1469.29
02/03/23,10:58:44.98,22.273,0000.00,09.491,008.13,19.642,1015.059,1469.28
02/03/23,10:58:45.01,22.271,-0000.01,09.491,008.13,19.640,1015.058,1469.28
02/03/23,10:58:45.06,22.271,0000.01,09.490,008.13,19.640,1015.058,1469.27
02/03/23,10:58:45.10,22.271,0000.01,09.490,008.13,19.641,1015.059,1469.27
02/03/23,10:58:45.14,22.268,0000.01,09.489,008.13,19.638,1015.057,1469.27
02/03/23,10:58:45.18,22.260,0000.02,09.488,008.13,19.631,1015.051,1469.25
02/03/23,10:58:45.21,22.253,0000.00,09.487,008.13,19.624,1015.046,1469.24
02/03/23,10:58:45.26,22.244,0000.01,09.486,008.13,19.616,1015.040,1469.23
02/03/23,10:58:45.30,22.237,0000.01,09.484,008.13,19.611,1015.036,1469.22
02/03/23,10:58:45.34,22.232,0000.04,09.483,008.13,19.607,1015.033,1469.21
02/03/23,10:58:45.37,22.228,-0000.01,09.482,008.13,19.603,1015.030,1469.20
02/03/23,10:58:45.42,22.227,-0000.02,09.482,008.13,19.602,1015.030,1469.20
02/03/23,10:58:45.46,22.230,-0000.01,09.480,008.13,19.606,1015.033,1469.19
02/03/23,10:58:45.50,22.234,0000.00,09.480,008.13,19.610,1015.036,1469.20
02/03/23,10:58:45.54,22.239,0000.02,09.479,008.13,19.616,1015.040,1469.20
02/03/23,10:58:45.57,22.245,0000.01,09.479,008.13,19.621,1015.044,1469.21
02/03/23,10:58:45.62,22.251,0000.02,09.479,008.13,19.627,1015.049,1469.22
02/03/23,10:58:45.66,22.259,0000.02,09.479,008.13,19.635,1015.055,1469.22
02/03/23,10:58:45.70,22.267,0000.02,09.479,008.13,19.643,1015.061,1469.23
02/03/23,10:58:45.74,22.274,0000.00,09.479,008.13,19.650,1015.067,1469.24
02/03/23,10:58:45.78,22.279,-0000.01,09.478,008.13,19.654,1015.070,1469.25
02/03/23,10:58:45.81,22.283,0000.02,09.481,008.13,19.656,1015.072,1469.26
02/03/23,10:58:45.85,22.284,0000.02,09.480,008.13,19.658,1015.073,1469.26
02/03/23,10:58:45.90,22.282,0000.01,09.481,008.13,19.655,1015.071,1469.26
02/03/23,10:58:45.94,22.280,0000.00,09.482,008.13,19.653,1015.069,1469.26
02/03/23,10:58:45.98,22.276,0000.00,09.482,008.13,19.650,1015.067,1469.25
02/03/23,10:58:46.01,22.276,0000.01,09.482,008.13,19.650,1015.066,1469.26
02/03/23,10:58:46.06,22.279,0000.01,09.483,008.13,19.651,1015.068,1469.26
02/03/23,10:58:46.10,22.281,-0000.01,09.482,008.13,19.654,1015.070,1469.26
02/03/23,10:58:46.14,22.285,0000.02,09.484,008.13,19.657,1015.072,1469.27
02/03/23,10:58:46.18,22.286,0000.01,09.487,008.13,19.656,1015.071,1469.28
02/03/23,10:58:46.21,22.289,-0000.01,09.491,008.13,19.657,1015.070,1469.30
02/03/23,10:58:46.26,22.289,0000.02,09.496,008.13,19.654,1015.068,1469.31
02/03/23,10:58:46.30,22.290,0000.02,09.501,008.13,19.653,1015.066,1469.33
02/03/23,10:58:46.34,22.290,0000.02,09.504,008.13,19.651,1015.065,1469.34
02/03/23,10:58:46.37,22.290,0000.00,09.507,008.13,19.649,1015.063,1469.35
02/03/23,10:58:46.42,22.291,0000.00,09.512,008.13,19.648,1015.061,1469.36
02/03/23,10:58:46.46,22.290,0000.01,09.514,008.13,19.645,1015.059,1469.37
02/03/23,10:58:46.50,22.291,-0000.01,09.518,008.13,19.644,1015.057,1469.38
02/03/23,10:58:46.54,22.292,-0000.01,09.520,008.13,19.644,1015.057,1469.39
