[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=08249
date=02/03/23
time=12:59:03.15
pressureoffset=0.06
usepressureoffset=yes
slot1sensor1=micro c sensor sn 500482 02/01/22
slot1sensor2=micro c sensor sn 00/00/00
slot3sensor1=micro p&t sensor sn e00029 02/01/22
slot3sensor2=micro p&t sensor sn 400138 02/01/22

average sound velocity=1479.18
 
comments= 
 
[data]
Date (mm/dd/yy),Time,Conductivity,Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3),Calc. SV (m/s)
02/03/23,12:59:04.31,24.336,-0000.03,09.640,008.10,21.553,1016.527,1472.16
02/03/23,12:59:04.35,24.336,-0000.02,09.640,008.10,21.554,1016.527,1472.16
02/03/23,12:59:04.39,24.337,-0000.04,09.639,008.10,21.555,1016.528,1472.16
02/03/23,12:59:04.43,24.338,-0000.03,09.640,008.10,21.555,1016.528,1472.17
02/03/23,12:59:04.47,24.335,-0000.02,09.641,008.10,21.552,1016.525,1472.16
02/03/23,12:59:04.51,24.332,-0000.02,09.640,008.10,21.550,1016.524,1472.16
02/03/23,12:59:04.55,24.329,-0000.02,09.640,008.10,21.547,1016.522,1472.15
02/03/23,12:59:04.59,24.329,-0000.04,09.640,008.10,21.547,1016.522,1472.15
02/03/23,12:59:04.63,24.330,-0000.02,09.638,008.07,21.549,1016.523,1472.15
02/03/23,12:59:04.67,24.337,-0000.03,09.637,008.10,21.556,1016.529,1472.15
02/03/23,12:59:04.71,24.345,-0000.02,09.638,008.10,21.563,1016.534,1472.17
02/03/23,12:59:04.75,24.352,-0000.02,09.637,008.10,21.570,1016.540,1472.17
02/03/23,12:59:04.79,24.355,-0000.04,09.638,008.10,21.572,1016.542,1472.18
02/03/23,12:59:04.83,24.358,-0000.02,09.638,008.10,21.575,1016.544,1472.18
02/03/23,12:59:04.87,24.361,-0000.01,09.639,008.10,21.578,1016.546,1472.19
02/03/23,12:59:04.91,24.364,-0000.02,09.638,008.10,21.582,1016.549,1472.19
02/03/23,12:59:04.95,24.368,-0000.03,09.638,008.10,21.585,1016.552,1472.19
02/03/23,12:59:04.99,24.371,0000.00,09.637,008.10,21.589,1016.555,1472.19
02/03/23,12:59:05.03,24.369,-0000.02,09.638,008.07,21.587,1016.553,1472.19
02/03/23,12:59:05.07,24.369,-0000.01,09.638,008.10,21.587,1016.553,1472.19
02/03/23,12:59:05.11,24.370,-0000.01,09.638,008.10,21.587,1016.554,1472.20
02/03/23,12:59:05.15,24.370,-0000.01,09.638,008.10,21.587,1016.554,1472.20
02/03/23,12:59:05.19,24.371,0000.01,09.640,008.10,21.588,1016.554,1472.20
02/03/23,12:59:05.23,24.371,-0000.04,09.641,008.10,21.587,1016.552,1472.21
02/03/23,12:59:05.27,24.374,-0000.01,09.641,008.10,21.590,1016.555,1472.21
02/03/23,12:59:05.31,24.375,-0000.02,09.641,008.10,21.591,1016.556,1472.21
02/03/23,12:59:05.35,24.375,-0000.02,09.641,008.10,21.591,1016.556,1472.21
02/03/23,12:59:05.39,24.378,0000.00,09.642,008.10,21.593,1016.558,1472.22
02/03/23,12:59:05.43,24.381,-0000.04,09.641,008.10,21.596,1016.560,1472.22
02/03/23,12:59:05.47,24.384,-0000.06,09.642,008.10,21.598,1016.561,1472.22
02/03/23,12:59:05.51,24.382,-0000.04,09.640,008.10,21.597,1016.561,1472.22
02/03/23,12:59:05.55,24.380,0000.00,09.640,008.10,21.595,1016.559,1472.21
02/03/23,12:59:05.59,24.378,-0000.04,09.640,008.10,21.594,1016.558,1472.21
02/03/23,12:59:05.63,24.377,-0000.02,09.640,008.07,21.593,1016.558,1472.21
02/03/23,12:59:05.67,24.380,-0000.01,09.642,008.10,21.594,1016.558,1472.22
02/03/23,12:59:05.71,24.382,-0000.02,09.642,008.10,21.596,1016.560,1472.22
02/03/23,12:59:05.75,24.381,-0000.03,09.642,008.10,21.595,1016.559,1472.22
02/03/23,12:59:05.79,24.378,-0000.01,09.642,008.10,21.593,1016.558,1472.22
02/03/23,12:59:05.83,24.381,-0000.03,09.642,008.10,21.595,1016.559,1472.22
02/03/23,12:59:05.87,24.378,-0000.04,09.640,008.10,21.594,1016.558,1472.21
02/03/23,12:59:05.91,24.378,-0000.03,09.638,008.10,21.595,1016.560,1472.21
02/03/23,12:59:05.95,24.382,-0000.02,09.637,008.10,21.599,1016.563,1472.21
02/03/23,12:59:05.99,24.382,-0000.03,09.635,008.10,21.600,1016.564,1472.20
02/03/23,12:59:06.03,24.381,-0000.03,09.636,008.10,21.599,1016.563,1472.20
02/03/23,12:59:06.07,24.381,-0000.04,09.635,008.10,21.599,1016.563,1472.20
02/03/23,12:59:06.11,24.381,-0000.04,09.634,008.10,21.600,1016.564,1472.20
02/03/23,12:59:06.15,24.383,-0000.01,09.634,008.07,21.602,1016.565,1472.20
02/03/23,12:59:06.19,24.380,-0000.02,09.634,008.07,21.599,1016.563,1472.19
02/03/23,12:59:06.23,24.377,-0000.05,09.633,008.10,21.597,1016.562,1472.19
02/03/23,12:59:06.27,24.376,-0000.03,09.633,008.10,21.596,1016.561,1472.19
02/03/23,12:59:06.31,24.377,-0000.04,09.632,008.10,21.598,1016.562,1472.19
02/03/23,12:59:06.35,24.380,-0000.03,09.632,008.10,21.600,1016.564,1472.19
02/03/23,12:59:06.39,24.380,-0000.02,09.632,008.10,21.600,1016.564,1472.19
02/03/23,12:59:06.43,24.380,-0000.03,09.630,008.10,21.601,1016.565,1472.18
02/03/23,12:59:06.47,24.381,-0000.05,09.631,008.10,21.602,1016.565,1472.19
02/03/23,12:59:06.51,24.382,-0000.02,09.631,008.10,21.603,1016.566,1472.19
02/03/23,12:59:06.55,24.381,-0000.01,09.631,008.10,21.602,1016.566,1472.19
02/03/23,12:59:06.59,24.378,-0000.02,09.633,008.10,21.598,1016.563,1472.19
02/03/23,12:59:06.63,24.376,-0000.05,09.633,008.10,21.596,1016.561,1472.19
02/03/23,12:59:06.67,24.377,-0000.04,09.635,008.07,21.596,1016.561,1472.20
02/03/23,12:59:06.71,24.376,-0000.02,09.637,008.10,21.594,1016.559,1472.20
02/03/23,12:59:06.75,24.376,-0000.03,09.638,008.10,21.593,1016.558,1472.20
02/03/23,12:59:06.79,24.374,-0000.03,09.638,008.10,21.591,1016.557,1472.20
02/03/23,12:59:06.83,24.373,-0000.04,09.638,008.10,21.591,1016.556,1472.20
02/03/23,12:59:06.87,24.368,-0000.02,09.637,008.10,21.586,1016.553,1472.19
02/03/23,12:59:06.91,24.367,-0000.02,09.637,008.10,21.585,1016.552,1472.19
02/03/23,12:59:06.95,24.364,-0000.03,09.636,008.10,21.583,1016.550,1472.18
02/03/23,12:59:06.99,24.364,-0000.02,09.637,008.10,21.582,1016.550,1472.19
02/03/23,12:59:07.03,24.363,-0000.03,09.636,008.10,21.582,1016.549,1472.18
02/03/23,12:59:07.07,24.361,0000.00,09.638,008.10,21.579,1016.547,1472.18
02/03/23,12:59:07.11,24.362,-0000.02,09.638,008.10,21.579,1016.547,1472.19
02/03/23,12:59:07.15,24.361,-0000.03,09.639,008.10,21.578,1016.546,1472.19
02/03/23,12:59:07.19,24.360,-0000.03,09.639,008.07,21.577,1016.545,1472.19
02/03/23,12:59:07.23,24.361,-0000.02,09.639,008.10,21.578,1016.546,1472.19
02/03/23,12:59:07.27,24.360,-0000.03,09.639,008.10,21.577,1016.545,1472.19
02/03/23,12:59:07.31,24.360,-0000.04,09.639,008.10,21.577,1016.545,1472.19
02/03/23,12:59:07.35,24.358,-0000.04,09.640,008.10,21.575,1016.543,1472.19
02/03/23,12:59:07.39,24.358,-0000.02,09.640,008.10,21.575,1016.543,1472.19
02/03/23,12:59:07.43,24.357,-0000.06,09.639,008.10,21.574,1016.543,1472.18
02/03/23,12:59:07.47,24.355,-0000.04,09.638,008.10,21.573,1016.542,1472.18
02/03/23,12:59:07.51,24.354,-0000.03,09.637,008.10,21.572,1016.542,1472.17
02/03/23,12:59:07.55,24.354,-0000.03,09.635,008.10,21.573,1016.543,1472.17
02/03/23,12:59:07.59,24.352,-0000.04,09.634,008.10,21.572,1016.542,1472.16
02/03/23,12:59:07.63,24.352,-0000.03,09.633,008.10,21.572,1016.543,1472.16
02/03/23,12:59:07.67,24.351,-0000.02,09.632,008.10,21.572,1016.542,1472.16
02/03/23,12:59:07.71,24.350,-0000.04,09.632,008.10,21.571,1016.541,1472.15
02/03/23,12:59:07.75,24.351,-0000.03,09.631,008.10,21.573,1016.543,1472.15
02/03/23,12:59:07.79,24.349,-0000.01,09.630,008.10,21.571,1016.542,1472.15
02/03/23,12:59:07.83,24.349,-0000.03,09.631,008.10,21.571,1016.541,1472.15
02/03/23,12:59:07.87,24.348,-0000.02,09.630,008.10,21.570,1016.541,1472.15
02/03/23,12:59:07.91,24.347,-0000.03,09.629,008.10,21.570,1016.541,1472.14
02/03/23,12:59:07.95,24.346,-0000.03,09.627,008.10,21.570,1016.541,1472.13
02/03/23,12:59:07.99,24.342,-0000.01,09.628,008.10,21.567,1016.539,1472.13
02/03/23,12:59:08.03,24.342,0000.01,09.627,008.10,21.567,1016.540,1472.13
02/03/23,12:59:08.07,24.344,-0000.02,09.627,008.10,21.568,1016.540,1472.13
02/03/23,12:59:08.11,24.341,-0000.03,09.626,008.10,21.567,1016.539,1472.13
02/03/23,12:59:08.15,24.340,-0000.03,09.627,008.10,21.565,1016.538,1472.13
02/03/23,12:59:08.19,24.341,-0000.02,09.627,008.07,21.566,1016.539,1472.13
02/03/23,12:59:08.23,24.337,-0000.02,09.627,008.10,21.562,1016.536,1472.12
02/03/23,12:59:08.27,24.337,-0000.03,09.628,008.10,21.562,1016.535,1472.13
02/03/23,12:59:08.31,24.338,-0000.02,09.628,008.10,21.562,1016.535,1472.13
02/03/23,12:59:08.35,24.337,-0000.02,09.628,008.10,21.562,1016.535,1472.13
02/03/23,12:59:08.39,24.337,-0000.03,09.627,008.10,21.562,1016.535,1472.12
02/03/23,12:59:08.43,24.336,-0000.04,09.627,008.10,21.561,1016.534,1472.12
02/03/23,12:59:08.47,24.337,-0000.01,09.627,008.10,21.562,1016.535,1472.13
02/03/23,12:59:08.51,24.338,0000.00,09.627,008.10,21.563,1016.536,1472.12
02/03/23,12:59:08.55,24.338,-0000.02,09.627,008.10,21.563,1016.536,1472.12
02/03/23,12:59:08.59,24.340,-0000.02,09.627,008.10,21.565,1016.538,1472.13
02/03/23,12:59:08.63,24.341,-0000.02,09.627,008.07,21.566,1016.538,1472.13
02/03/23,12:59:08.67,24.342,-0000.01,09.627,008.10,21.567,1016.539,1472.13
02/03/23,12:59:08.71,24.344,-0000.04,09.628,008.07,21.567,1016.539,1472.14
02/03/23,12:59:08.75,24.345,-0000.02,09.629,008.10,21.568,1016.539,1472.14
02/03/23,12:59:08.79,24.345,-0000.02,09.630,008.10,21.567,1016.539,1472.14
02/03/23,12:59:08.83,24.344,-0000.01,09.631,008.10,21.566,1016.538,1472.14
02/03/23,12:59:08.87,24.344,-0000.03,09.631,008.10,21.566,1016.537,1472.14
02/03/23,12:59:08.91,24.342,-0000.02,09.632,008.10,21.564,1016.536,1472.14
02/03/23,12:59:08.95,24.344,-0000.03,09.632,008.10,21.565,1016.537,1472.15
02/03/23,12:59:08.99,24.342,-0000.02,09.631,008.07,21.565,1016.537,1472.14
02/03/23,12:59:09.03,24.341,-0000.02,09.632,008.10,21.563,1016.536,1472.14
02/03/23,12:59:09.07,24.341,-0000.01,09.633,008.10,21.563,1016.535,1472.15
02/03/23,12:59:09.11,24.344,-0000.02,09.634,008.10,21.564,1016.536,1472.15
02/03/23,12:59:09.15,24.344,-0000.03,09.634,008.10,21.564,1016.536,1472.15
02/03/23,12:59:09.19,24.345,-0000.03,09.635,008.10,21.564,1016.536,1472.16
02/03/23,12:59:09.23,24.346,-0000.04,09.636,008.10,21.565,1016.536,1472.16
02/03/23,12:59:09.27,24.348,0000.01,09.636,008.10,21.567,1016.538,1472.16
02/03/23,12:59:09.31,24.349,0000.00,09.637,008.10,21.567,1016.538,1472.17
02/03/23,12:59:09.35,24.351,0000.03,09.637,008.07,21.569,1016.540,1472.17
02/03/23,12:59:09.39,24.353,-0000.01,09.636,008.10,21.572,1016.541,1472.17
02/03/23,12:59:09.43,24.355,0000.00,09.637,008.10,21.573,1016.543,1472.18
02/03/23,12:59:09.47,24.353,-0000.01,09.635,008.10,21.572,1016.542,1472.17
02/03/23,12:59:09.51,24.353,-0000.02,09.634,008.10,21.573,1016.543,1472.16
02/03/23,12:59:09.55,24.352,-0000.02,09.635,008.10,21.571,1016.541,1472.17
02/03/23,12:59:09.59,24.351,0000.01,09.634,008.10,21.571,1016.541,1472.16
02/03/23,12:59:09.63,24.348,-0000.02,09.633,008.10,21.569,1016.539,1472.15
02/03/23,12:59:09.67,24.347,-0000.01,09.633,008.10,21.567,1016.539,1472.15
02/03/23,12:59:09.71,24.347,-0000.02,09.634,008.10,21.567,1016.538,1472.16
02/03/23,12:59:09.75,24.348,-0000.03,09.635,008.07,21.567,1016.538,1472.16
02/03/23,12:59:09.79,24.349,-0000.01,09.634,008.10,21.569,1016.540,1472.16
02/03/23,12:59:09.83,24.349,-0000.02,09.634,008.10,21.569,1016.539,1472.16
02/03/23,12:59:09.87,24.351,0000.00,09.635,008.10,21.570,1016.541,1472.16
02/03/23,12:59:09.91,24.352,0000.01,09.636,008.10,21.571,1016.541,1472.17
02/03/23,12:59:09.95,24.351,-0000.03,09.636,008.10,21.570,1016.540,1472.17
02/03/23,12:59:09.99,24.351,-0000.01,09.637,008.10,21.569,1016.540,1472.17
02/03/23,12:59:10.03,24.350,0000.01,09.636,008.10,21.569,1016.539,1472.17
02/03/23,12:59:10.07,24.347,-0000.01,09.637,008.10,21.565,1016.536,1472.17
02/03/23,12:59:10.11,24.348,0000.00,09.637,008.10,21.566,1016.537,1472.17
02/03/23,12:59:10.16,24.347,-0000.03,09.638,008.10,21.565,1016.536,1472.17
02/03/23,12:59:10.19,24.346,-0000.03,09.638,008.07,21.564,1016.535,1472.17
02/03/23,12:59:10.23,24.347,0000.00,09.636,008.10,21.566,1016.537,1472.16
02/03/23,12:59:10.27,24.346,0000.00,09.636,008.07,21.565,1016.536,1472.16
02/03/23,12:59:10.31,24.348,-0000.02,09.636,008.10,21.567,1016.538,1472.16
02/03/23,12:59:10.35,24.348,-0000.03,09.636,008.10,21.567,1016.538,1472.16
02/03/23,12:59:10.39,24.347,-0000.02,09.636,008.10,21.566,1016.537,1472.16
02/03/23,12:59:10.43,24.346,-0000.03,09.635,008.10,21.565,1016.537,1472.16
02/03/23,12:59:10.47,24.345,-0000.05,09.634,008.10,21.565,1016.536,1472.15
02/03/23,12:59:10.51,24.346,0000.00,09.634,008.10,21.566,1016.538,1472.15
02/03/23,12:59:10.55,24.342,-0000.01,09.634,008.10,21.563,1016.535,1472.15
02/03/23,12:59:10.59,24.344,-0000.02,09.633,008.10,21.565,1016.536,1472.15
02/03/23,12:59:10.64,24.342,-0000.02,09.633,008.10,21.564,1016.536,1472.15
02/03/23,12:59:10.67,24.341,-0000.03,09.634,008.10,21.562,1016.534,1472.15
02/03/23,12:59:10.71,24.341,-0000.03,09.633,008.10,21.563,1016.535,1472.15
02/03/23,12:59:10.75,24.340,0000.01,09.633,008.07,21.562,1016.534,1472.15
02/03/23,12:59:10.79,24.341,-0000.01,09.632,008.10,21.563,1016.535,1472.15
02/03/23,12:59:10.83,24.340,-0000.02,09.633,008.10,21.562,1016.534,1472.15
02/03/23,12:59:10.87,24.339,-0000.02,09.632,008.10,21.561,1016.534,1472.14
02/03/23,12:59:10.91,24.339,-0000.01,09.632,008.10,21.561,1016.534,1472.14
02/03/23,12:59:10.95,24.340,-0000.01,09.634,008.10,21.561,1016.534,1472.15
02/03/23,12:59:10.99,24.338,0000.00,09.633,008.10,21.560,1016.533,1472.14
02/03/23,12:59:11.03,24.337,-0000.02,09.633,008.10,21.559,1016.532,1472.14
02/03/23,12:59:11.07,24.338,-0000.01,09.634,008.10,21.559,1016.532,1472.15
02/03/23,12:59:11.11,24.336,0000.00,09.634,008.10,21.557,1016.530,1472.15
02/03/23,12:59:11.15,24.337,-0000.03,09.635,008.10,21.557,1016.530,1472.15
02/03/23,12:59:11.19,24.336,-0000.02,09.635,008.10,21.556,1016.530,1472.15
02/03/23,12:59:11.23,24.336,-0000.02,09.635,008.10,21.556,1016.530,1472.15
02/03/23,12:59:11.27,24.335,-0000.01,09.635,008.07,21.555,1016.529,1472.15
02/03/23,12:59:11.31,24.334,-0000.02,09.636,008.10,21.554,1016.528,1472.15
02/03/23,12:59:11.35,24.335,-0000.01,09.636,008.10,21.555,1016.529,1472.15
02/03/23,12:59:11.39,24.335,-0000.02,09.636,008.10,21.555,1016.528,1472.15
02/03/23,12:59:11.43,24.335,-0000.02,09.635,008.10,21.555,1016.529,1472.15
02/03/23,12:59:11.47,24.334,0000.02,09.636,008.07,21.554,1016.528,1472.15
02/03/23,12:59:11.51,24.333,0000.00,09.636,008.10,21.553,1016.527,1472.15
02/03/23,12:59:11.55,24.335,-0000.02,09.636,008.10,21.555,1016.529,1472.15
02/03/23,12:59:11.59,24.333,-0000.01,09.635,008.10,21.553,1016.527,1472.14
02/03/23,12:59:11.63,24.333,-0000.02,09.635,008.10,21.553,1016.527,1472.14
02/03/23,12:59:11.67,24.332,0000.00,09.636,008.10,21.552,1016.526,1472.14
02/03/23,12:59:11.71,24.331,-0000.05,09.637,008.10,21.550,1016.525,1472.15
02/03/23,12:59:11.75,24.331,0000.00,09.638,008.10,21.550,1016.524,1472.15
02/03/23,12:59:11.79,24.330,0000.00,09.637,008.07,21.549,1016.524,1472.15
02/03/23,12:59:11.83,24.329,-0000.03,09.637,008.10,21.548,1016.523,1472.14
02/03/23,12:59:11.87,24.324,-0000.02,09.636,008.10,21.544,1016.520,1472.14
02/03/23,12:59:11.91,24.322,-0000.01,09.636,008.10,21.542,1016.518,1472.13
02/03/23,12:59:11.95,24.318,-0000.03,09.636,008.10,21.538,1016.515,1472.13
02/03/23,12:59:11.99,24.317,0000.00,09.636,008.10,21.537,1016.515,1472.13
02/03/23,12:59:12.03,24.317,-0000.02,09.636,008.10,21.537,1016.515,1472.13
02/03/23,12:59:12.07,24.316,0000.00,09.636,008.10,21.536,1016.514,1472.13
02/03/23,12:59:12.11,24.315,-0000.01,09.634,008.10,21.536,1016.514,1472.12
02/03/23,12:59:12.15,24.315,-0000.03,09.635,008.10,21.535,1016.513,1472.12
02/03/23,12:59:12.19,24.312,0000.00,09.634,008.10,21.533,1016.512,1472.12
02/03/23,12:59:12.23,24.311,0000.00,09.634,008.10,21.532,1016.511,1472.12
02/03/23,12:59:12.27,24.310,-0000.01,09.634,008.07,21.531,1016.510,1472.11
02/03/23,12:59:12.31,24.309,0000.00,09.634,008.10,21.530,1016.510,1472.11
02/03/23,12:59:12.35,24.309,0000.00,09.634,008.10,21.530,1016.510,1472.11
02/03/23,12:59:12.39,24.308,-0000.01,09.634,008.10,21.529,1016.509,1472.11
02/03/23,12:59:12.43,24.307,-0000.04,09.634,008.10,21.528,1016.508,1472.11
02/03/23,12:59:12.47,24.304,-0000.03,09.634,008.10,21.526,1016.506,1472.11
02/03/23,12:59:12.51,24.303,-0000.04,09.634,008.10,21.525,1016.505,1472.11
02/03/23,12:59:12.55,24.298,-0000.03,09.634,008.10,21.520,1016.501,1472.10
02/03/23,12:59:12.59,24.296,-0000.04,09.634,008.10,21.518,1016.500,1472.10
02/03/23,12:59:12.63,24.290,0000.00,09.636,008.07,21.511,1016.494,1472.09
02/03/23,12:59:12.67,24.284,-0000.01,09.635,008.10,21.505,1016.490,1472.09
02/03/23,12:59:12.71,24.282,-0000.05,09.636,008.10,21.503,1016.488,1472.08
02/03/23,12:59:12.75,24.275,0000.00,09.636,008.10,21.496,1016.482,1472.08
02/03/23,12:59:12.79,24.274,-0000.03,09.637,008.10,21.494,1016.481,1472.08
02/03/23,12:59:12.83,24.275,-0000.03,09.637,008.07,21.495,1016.482,1472.08
02/03/23,12:59:12.87,24.275,-0000.02,09.636,008.10,21.496,1016.482,1472.08
02/03/23,12:59:12.91,24.277,-0000.05,09.636,008.07,21.498,1016.484,1472.08
02/03/23,12:59:12.95,24.276,-0000.01,09.636,008.10,21.497,1016.484,1472.08
02/03/23,12:59:12.99,24.275,-0000.03,09.636,008.10,21.496,1016.482,1472.08
02/03/23,12:59:13.03,24.271,-0000.01,09.636,008.10,21.492,1016.479,1472.07
02/03/23,12:59:13.07,24.264,-0000.02,09.636,008.10,21.486,1016.475,1472.06
02/03/23,12:59:13.11,24.264,-0000.01,09.636,008.10,21.486,1016.475,1472.07
02/03/23,12:59:13.15,24.261,0000.00,09.636,008.10,21.483,1016.473,1472.06
02/03/23,12:59:13.19,24.259,0000.00,09.635,008.10,21.481,1016.472,1472.06
02/03/23,12:59:13.23,24.259,-0000.02,09.636,008.10,21.481,1016.471,1472.06
02/03/23,12:59:13.27,24.260,-0000.04,09.636,008.10,21.482,1016.471,1472.06
02/03/23,12:59:13.31,24.260,-0000.04,09.638,008.07,21.481,1016.471,1472.07
02/03/23,12:59:13.35,24.261,-0000.04,09.638,008.10,21.482,1016.471,1472.07
02/03/23,12:59:13.39,24.263,-0000.02,09.638,008.10,21.484,1016.473,1472.07
02/03/23,12:59:13.43,24.262,-0000.01,09.638,008.10,21.483,1016.472,1472.07
02/03/23,12:59:13.47,24.260,-0000.03,09.638,008.10,21.481,1016.470,1472.07
02/03/23,12:59:13.51,24.260,-0000.02,09.639,008.10,21.480,1016.470,1472.07
02/03/23,12:59:13.55,24.261,-0000.01,09.638,008.10,21.482,1016.471,1472.07
02/03/23,12:59:13.59,24.262,-0000.02,09.638,008.10,21.483,1016.472,1472.07
02/03/23,12:59:13.63,24.267,-0000.03,09.638,008.10,21.488,1016.476,1472.07
02/03/23,12:59:13.67,24.275,-0000.03,09.638,008.10,21.495,1016.482,1472.08
02/03/23,12:59:13.71,24.283,-0000.03,09.637,008.10,21.503,1016.488,1472.09
02/03/23,12:59:13.75,24.287,-0000.03,09.637,008.10,21.507,1016.491,1472.09
02/03/23,12:59:13.79,24.288,-0000.02,09.638,008.10,21.508,1016.492,1472.10
02/03/23,12:59:13.83,24.290,-0000.04,09.637,008.07,21.510,1016.494,1472.10
02/03/23,12:59:13.87,24.293,-0000.02,09.638,008.07,21.513,1016.495,1472.10
02/03/23,12:59:13.91,24.296,-0000.04,09.638,008.10,21.515,1016.497,1472.11
02/03/23,12:59:13.95,24.301,-0000.04,09.639,008.10,21.520,1016.501,1472.12
02/03/23,12:59:13.99,24.305,-0000.02,09.639,008.10,21.524,1016.504,1472.12
02/03/23,12:59:14.03,24.313,-0000.04,09.639,008.10,21.531,1016.509,1472.13
02/03/23,12:59:14.07,24.318,-0000.03,09.639,008.10,21.536,1016.513,1472.14
02/03/23,12:59:14.11,24.323,-0000.05,09.639,008.10,21.541,1016.517,1472.14
02/03/23,12:59:14.15,24.322,-0000.03,09.639,008.10,21.540,1016.516,1472.14
02/03/23,12:59:14.19,24.319,-0000.04,09.639,008.10,21.537,1016.514,1472.14
02/03/23,12:59:14.23,24.318,-0000.05,09.639,008.07,21.537,1016.514,1472.14
02/03/23,12:59:14.27,24.321,-0000.05,09.639,008.10,21.540,1016.516,1472.14
02/03/23,12:59:14.32,24.320,-0000.06,09.639,008.10,21.539,1016.515,1472.14
02/03/23,12:59:14.35,24.321,-0000.04,09.640,008.10,21.539,1016.515,1472.15
02/03/23,12:59:14.39,24.323,-0000.08,09.640,008.10,21.541,1016.517,1472.15
02/03/23,12:59:14.43,24.327,-0000.03,09.639,008.10,21.545,1016.520,1472.15
02/03/23,12:59:14.47,24.330,-0000.03,09.639,008.10,21.547,1016.522,1472.15
02/03/23,12:59:14.51,24.334,-0000.06,09.638,008.10,21.552,1016.526,1472.15
02/03/23,12:59:14.55,24.336,-0000.05,09.638,008.07,21.554,1016.527,1472.16
02/03/23,12:59:14.59,24.338,-0000.07,09.639,008.10,21.556,1016.528,1472.16
02/03/23,12:59:14.63,24.336,-0000.05,09.638,008.07,21.554,1016.527,1472.16
02/03/23,12:59:14.67,24.336,-0000.06,09.638,008.07,21.554,1016.527,1472.16
02/03/23,12:59:14.71,24.337,-0000.06,09.638,008.10,21.555,1016.528,1472.16
02/03/23,12:59:14.75,24.337,-0000.05,09.638,008.10,21.555,1016.528,1472.16
02/03/23,12:59:14.80,24.337,-0000.04,09.638,008.10,21.555,1016.528,1472.16
