Cast  0
Minos CTD  8249
Date (mm/dd/yy),Time,Conductivity,Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3),Calc. SV (m/s)
02/03/23,13:58:57.07,25.424,0000.01,09.772,008.07,22.530,1017.268,1473.84
02/03/23,13:58:57.10,25.427,-0000.01,09.776,008.07,22.530,1017.268,1473.86
02/03/23,13:58:57.15,25.430,-0000.04,09.781,008.07,22.530,1017.267,1473.88
02/03/23,13:58:57.19,25.432,-0000.02,09.785,008.07,22.529,1017.266,1473.89
02/03/23,13:58:57.23,25.433,-0000.01,09.786,008.07,22.530,1017.266,1473.90
02/03/23,13:58:57.26,25.435,0000.00,09.788,008.07,22.531,1017.267,1473.90
02/03/23,13:58:57.31,25.435,0000.01,09.788,008.07,22.530,1017.266,1473.90
02/03/23,13:58:57.35,25.437,-0000.01,09.788,008.07,22.532,1017.268,1473.91
02/03/23,13:58:57.39,25.438,-0000.01,09.789,008.07,22.533,1017.268,1473.91
02/03/23,13:58:57.42,25.441,-0000.03,09.789,008.07,22.536,1017.270,1473.91
02/03/23,13:58:57.47,25.443,0000.00,09.790,008.07,22.537,1017.271,1473.92
02/03/23,13:58:57.51,25.445,-0000.01,09.791,008.07,22.538,1017.272,1473.93
02/03/23,13:58:57.55,25.444,-0000.02,09.792,008.07,22.537,1017.271,1473.93
02/03/23,13:58:57.59,25.446,0000.03,09.793,008.07,22.538,1017.272,1473.93
02/03/23,13:58:57.63,25.447,0000.00,09.794,008.07,22.539,1017.272,1473.94
02/03/23,13:58:57.66,25.447,-0000.01,09.793,008.07,22.539,1017.272,1473.93
02/03/23,13:58:57.71,25.448,-0000.02,09.793,008.07,22.540,1017.274,1473.93
02/03/23,13:58:57.75,25.448,0000.00,09.791,008.07,22.541,1017.275,1473.93
02/03/23,13:58:57.79,25.449,-0000.01,09.788,008.07,22.544,1017.277,1473.92
02/03/23,13:58:57.82,25.451,-0000.02,09.787,008.07,22.547,1017.280,1473.92
02/03/23,13:58:57.87,25.452,0000.01,09.784,008.07,22.549,1017.282,1473.91
02/03/23,13:58:57.91,25.453,-0000.02,09.783,008.07,22.551,1017.283,1473.91
02/03/23,13:58:57.94,25.456,0000.01,09.781,008.07,22.555,1017.287,1473.91
02/03/23,13:58:57.99,25.455,0000.00,09.780,008.07,22.555,1017.287,1473.90
02/03/23,13:58:58.03,25.459,0000.00,09.779,008.07,22.560,1017.291,1473.91
02/03/23,13:58:58.07,25.458,0000.01,09.778,008.07,22.558,1017.290,1473.90
02/03/23,13:58:58.11,25.460,0000.01,09.778,008.07,22.561,1017.292,1473.90
02/03/23,13:58:58.15,25.462,0000.01,09.777,008.07,22.563,1017.294,1473.90
02/03/23,13:58:58.19,25.462,0000.02,09.776,008.07,22.564,1017.294,1473.90
02/03/23,13:58:58.23,25.463,0000.01,09.776,008.07,22.565,1017.295,1473.90
02/03/23,13:58:58.27,25.465,0000.01,09.776,008.07,22.567,1017.296,1473.90
02/03/23,13:58:58.31,25.465,0000.00,09.776,008.07,22.567,1017.296,1473.90
02/03/23,13:58:58.35,25.463,0000.02,09.775,008.07,22.566,1017.296,1473.90
02/03/23,13:58:58.39,25.461,-0000.02,09.774,008.07,22.565,1017.295,1473.89
02/03/23,13:58:58.43,25.462,0000.00,09.775,008.07,22.565,1017.296,1473.90
02/03/23,13:58:58.47,25.458,0000.02,09.773,008.07,22.562,1017.294,1473.89
02/03/23,13:58:58.51,25.457,0000.01,09.773,008.07,22.562,1017.293,1473.88
02/03/23,13:58:58.55,25.457,0000.00,09.772,008.07,22.562,1017.293,1473.88
02/03/23,13:58:58.59,25.457,0000.01,09.771,008.07,22.563,1017.294,1473.88
02/03/23,13:58:58.63,25.456,0000.00,09.772,008.07,22.561,1017.293,1473.88
02/03/23,13:58:58.67,25.457,0000.01,09.771,008.07,22.563,1017.294,1473.88
02/03/23,13:58:58.71,25.456,0000.01,09.769,008.07,22.563,1017.294,1473.87
02/03/23,13:58:58.75,25.456,0000.02,09.769,008.07,22.563,1017.294,1473.87
02/03/23,13:58:58.79,25.454,0000.00,09.769,008.07,22.561,1017.293,1473.87
02/03/23,13:58:58.82,25.453,0000.01,09.769,008.07,22.560,1017.292,1473.87
02/03/23,13:58:58.87,25.452,0000.01,09.769,008.07,22.559,1017.291,1473.87
02/03/23,13:58:58.91,25.452,0000.00,09.770,008.07,22.558,1017.291,1473.87
02/03/23,13:58:58.95,25.450,0000.00,09.770,008.07,22.556,1017.289,1473.87
02/03/23,13:58:58.98,25.453,0000.00,09.771,008.07,22.559,1017.291,1473.87
02/03/23,13:58:59.03,25.455,0000.00,09.771,008.07,22.561,1017.293,1473.88
02/03/23,13:58:59.07,25.458,-0000.02,09.771,008.07,22.564,1017.295,1473.88
02/03/23,13:58:59.10,25.459,0000.02,09.773,008.07,22.564,1017.295,1473.89
02/03/23,13:58:59.15,25.459,0000.01,09.774,008.07,22.563,1017.294,1473.89
02/03/23,13:58:59.19,25.461,0000.04,09.775,008.07,22.564,1017.295,1473.89
02/03/23,13:58:59.23,25.461,-0000.01,09.777,008.07,22.563,1017.293,1473.90
02/03/23,13:58:59.26,25.460,0000.02,09.780,008.07,22.560,1017.291,1473.91
02/03/23,13:58:59.31,25.461,0000.03,09.784,008.07,22.559,1017.289,1473.92
02/03/23,13:58:59.35,25.463,0000.02,09.786,008.07,22.559,1017.289,1473.93
02/03/23,13:58:59.39,25.463,0000.04,09.790,008.07,22.557,1017.287,1473.94
02/03/23,13:58:59.43,25.465,0000.00,09.792,008.07,22.557,1017.287,1473.95
02/03/23,13:58:59.47,25.468,0000.01,09.795,008.07,22.559,1017.288,1473.96
02/03/23,13:58:59.50,25.471,-0000.01,09.796,008.07,22.560,1017.288,1473.97
02/03/23,13:58:59.55,25.474,0000.02,09.797,008.07,22.563,1017.290,1473.97
02/03/23,13:58:59.59,25.476,0000.02,09.797,008.07,22.564,1017.292,1473.98
02/03/23,13:58:59.62,25.479,0000.02,09.798,008.07,22.567,1017.293,1473.98
02/03/23,13:58:59.67,25.479,0000.00,09.798,008.07,22.567,1017.293,1473.98
02/03/23,13:58:59.71,25.475,0000.01,09.799,008.07,22.562,1017.290,1473.98
02/03/23,13:58:59.75,25.474,0000.01,09.799,008.07,22.561,1017.289,1473.98
02/03/23,13:58:59.78,25.464,0000.03,09.799,008.07,22.552,1017.282,1473.97
02/03/23,13:58:59.83,25.457,0000.01,09.799,008.07,22.545,1017.276,1473.96
02/03/23,13:58:59.87,25.452,0000.03,09.799,008.07,22.540,1017.273,1473.96
02/03/23,13:58:59.91,25.446,0000.01,09.799,008.07,22.534,1017.268,1473.95
02/03/23,13:58:59.95,25.443,0000.03,09.799,008.07,22.531,1017.266,1473.94
02/03/23,13:58:59.99,25.439,0000.02,09.798,008.07,22.528,1017.263,1473.94
02/03/23,13:59:00.03,25.439,0000.03,09.797,008.07,22.528,1017.264,1473.94
02/03/23,13:59:00.07,25.437,0000.02,09.796,008.07,22.527,1017.263,1473.93
02/03/23,13:59:00.11,25.435,0000.02,09.794,008.07,22.526,1017.263,1473.92
02/03/23,13:59:00.15,25.435,0000.04,09.793,008.07,22.527,1017.263,1473.92
02/03/23,13:59:00.18,25.436,0000.02,09.792,008.07,22.528,1017.265,1473.92
02/03/23,13:59:00.23,25.435,0000.02,09.791,008.07,22.528,1017.264,1473.91
02/03/23,13:59:00.27,25.436,0000.04,09.791,008.07,22.529,1017.265,1473.91
02/03/23,13:59:00.31,25.435,0000.03,09.789,008.07,22.529,1017.265,1473.91
02/03/23,13:59:00.34,25.436,0000.05,09.789,008.07,22.530,1017.266,1473.91
02/03/23,13:59:00.39,25.432,0000.01,09.789,008.07,22.528,1017.264,1473.90
02/03/23,13:59:00.43,25.432,0000.03,09.789,008.07,22.528,1017.264,1473.90
02/03/23,13:59:00.46,25.432,0000.03,09.789,008.07,22.527,1017.264,1473.91
02/03/23,13:59:00.51,25.431,0000.00,09.790,008.07,22.526,1017.263,1473.91
02/03/23,13:59:00.55,25.430,0000.02,09.790,008.07,22.525,1017.262,1473.90
02/03/23,13:59:00.58,25.429,0000.03,09.790,008.07,22.524,1017.261,1473.90
02/03/23,13:59:00.63,25.432,0000.03,09.789,008.07,22.527,1017.264,1473.91
02/03/23,13:59:00.67,25.438,0000.03,09.789,008.07,22.533,1017.268,1473.91
02/03/23,13:59:00.71,25.444,0000.02,09.788,008.07,22.539,1017.274,1473.91
02/03/23,13:59:00.75,25.446,0000.02,09.786,008.07,22.542,1017.276,1473.91
02/03/23,13:59:00.79,25.447,0000.03,09.785,008.07,22.544,1017.278,1473.91
02/03/23,13:59:00.83,25.448,0000.02,09.784,008.07,22.546,1017.279,1473.91
02/03/23,13:59:00.87,25.453,0000.01,09.783,008.07,22.551,1017.284,1473.91
02/03/23,13:59:00.91,25.462,0000.03,09.783,008.07,22.560,1017.291,1473.92
02/03/23,13:59:00.95,25.470,0000.03,09.785,008.07,22.566,1017.295,1473.94
02/03/23,13:59:00.98,25.475,0000.01,09.793,008.07,22.566,1017.294,1473.96
02/03/23,13:59:01.03,25.476,0000.00,09.803,008.07,22.561,1017.288,1474.00
02/03/23,13:59:01.07,25.476,0000.04,09.816,008.07,22.553,1017.280,1474.03
02/03/23,13:59:01.11,25.470,0000.01,09.824,008.07,22.542,1017.270,1474.05
02/03/23,13:59:01.14,25.459,0000.01,09.829,008.07,22.528,1017.259,1474.06
02/03/23,13:59:01.19,25.452,0000.03,09.829,008.07,22.522,1017.254,1474.05
02/03/23,13:59:01.23,25.451,0000.02,09.825,008.07,22.523,1017.256,1474.03
02/03/23,13:59:01.27,25.458,0000.04,09.818,008.07,22.534,1017.265,1474.02
02/03/23,13:59:01.30,25.468,0000.02,09.812,008.07,22.548,1017.277,1474.01
02/03/23,13:59:01.35,25.481,0000.01,09.806,008.07,22.564,1017.290,1474.01
02/03/23,13:59:01.39,25.491,0000.05,09.801,008.07,22.577,1017.301,1474.01
02/03/23,13:59:01.42,25.499,0000.04,09.797,008.07,22.588,1017.310,1474.01
02/03/23,13:59:01.47,25.506,0000.02,09.791,008.07,22.597,1017.318,1474.00
02/03/23,13:59:01.51,25.508,0000.01,09.787,008.07,22.602,1017.322,1473.99
02/03/23,13:59:01.55,25.512,0000.04,09.786,008.07,22.606,1017.326,1473.99
02/03/23,13:59:01.59,25.517,0000.04,09.794,008.07,22.606,1017.325,1474.02
02/03/23,13:59:01.63,25.524,0000.02,09.806,008.07,22.606,1017.322,1474.06
02/03/23,13:59:01.66,25.534,0000.03,09.818,008.07,22.608,1017.323,1474.11
02/03/23,13:59:01.71,25.540,0000.04,09.823,008.07,22.611,1017.325,1474.13
02/03/23,13:59:01.75,25.548,0000.04,09.817,008.07,22.622,1017.334,1474.12
02/03/23,13:59:01.79,25.552,0000.03,09.808,008.07,22.632,1017.343,1474.10
02/03/23,13:59:01.82,25.552,0000.02,09.800,008.07,22.637,1017.348,1474.08
02/03/23,13:59:01.87,25.554,0000.03,09.791,008.07,22.644,1017.355,1474.05
02/03/23,13:59:01.91,25.558,0000.01,09.785,008.07,22.652,1017.362,1474.04
02/03/23,13:59:01.94,25.569,0000.04,09.779,008.07,22.667,1017.374,1474.04
02/03/23,13:59:01.99,25.585,0000.03,09.776,008.07,22.684,1017.388,1474.04
02/03/23,13:59:02.03,25.605,0000.02,09.773,008.07,22.705,1017.405,1474.06
02/03/23,13:59:02.07,25.628,0000.02,09.771,008.07,22.729,1017.424,1474.08
02/03/23,13:59:02.10,25.643,0000.02,09.768,008.07,22.746,1017.437,1474.09
02/03/23,13:59:02.15,25.649,0000.04,09.766,008.07,22.753,1017.443,1474.09
02/03/23,13:59:02.19,25.652,0000.02,09.763,008.07,22.757,1017.446,1474.09
02/03/23,13:59:02.23,25.649,0000.05,09.760,008.07,22.757,1017.447,1474.07
02/03/23,13:59:02.27,25.645,0000.03,09.756,008.07,22.755,1017.446,1474.06
02/03/23,13:59:02.31,25.641,0000.01,09.754,008.07,22.752,1017.444,1474.05
02/03/23,13:59:02.35,25.636,0000.04,09.752,008.07,22.749,1017.441,1474.03
02/03/23,13:59:02.39,25.638,0000.01,09.750,008.07,22.752,1017.444,1474.03
02/03/23,13:59:02.43,25.647,0000.04,09.750,008.07,22.761,1017.452,1474.04
02/03/23,13:59:02.47,25.663,0000.02,09.748,008.07,22.777,1017.464,1474.05
02/03/23,13:59:02.50,25.679,0000.03,09.746,008.07,22.794,1017.478,1474.07
02/03/23,13:59:02.55,25.693,0000.01,09.745,008.07,22.809,1017.489,1474.08
02/03/23,13:59:02.59,25.703,0000.03,09.742,008.07,22.820,1017.499,1474.08
02/03/23,13:59:02.62,25.711,0000.03,09.739,008.07,22.830,1017.507,1474.08
02/03/23,13:59:02.67,25.714,0000.05,09.737,008.07,22.835,1017.511,1474.08
02/03/23,13:59:02.71,25.713,0000.03,09.734,008.07,22.835,1017.511,1474.07
02/03/23,13:59:02.75,25.705,0000.03,09.733,008.07,22.828,1017.506,1474.06
02/03/23,13:59:02.79,25.694,0000.03,09.731,008.07,22.818,1017.498,1474.04
02/03/23,13:59:02.83,25.683,0000.03,09.731,008.07,22.808,1017.490,1474.03
02/03/23,13:59:02.87,25.681,0000.01,09.732,008.07,22.805,1017.488,1474.03
02/03/23,13:59:02.91,25.681,0000.03,09.732,008.07,22.805,1017.489,1474.03
02/03/23,13:59:02.95,25.685,0000.05,09.732,008.07,22.809,1017.492,1474.03
02/03/23,13:59:02.99,25.687,0000.04,09.732,008.07,22.811,1017.493,1474.04
02/03/23,13:59:03.03,25.691,0000.05,09.733,008.07,22.814,1017.495,1474.04
02/03/23,13:59:03.07,25.691,0000.02,09.733,008.07,22.814,1017.495,1474.04
02/03/23,13:59:03.11,25.692,0000.02,09.734,008.07,22.814,1017.495,1474.05
02/03/23,13:59:03.14,25.691,0000.00,09.733,008.07,22.814,1017.495,1474.04
02/03/23,13:59:03.19,25.692,0000.01,09.733,008.07,22.815,1017.495,1474.04
02/03/23,13:59:03.23,25.694,0000.02,09.732,008.07,22.817,1017.498,1474.04
02/03/23,13:59:03.27,25.697,0000.03,09.731,008.07,22.821,1017.501,1474.04
02/03/23,13:59:03.30,25.701,0000.03,09.732,008.07,22.824,1017.503,1474.05
02/03/23,13:59:03.35,25.706,0000.02,09.732,008.07,22.829,1017.507,1474.06
02/03/23,13:59:03.39,25.714,0000.03,09.733,008.07,22.837,1017.513,1474.07
02/03/23,13:59:03.43,25.723,0000.03,09.735,008.07,22.845,1017.519,1474.09
02/03/23,13:59:03.46,25.731,0000.04,09.735,008.07,22.851,1017.524,1474.10
02/03/23,13:59:03.51,25.738,0000.04,09.734,008.07,22.859,1017.530,1474.10
02/03/23,13:59:03.55,25.742,0000.02,09.733,008.07,22.864,1017.534,1474.10
02/03/23,13:59:03.58,25.742,0000.03,09.733,008.07,22.864,1017.534,1474.10
02/03/23,13:59:03.63,25.742,0000.03,09.731,008.07,22.865,1017.535,1474.10
02/03/23,13:59:03.67,25.741,0000.03,09.730,008.07,22.865,1017.535,1474.09
02/03/23,13:59:03.71,25.740,0000.05,09.728,008.07,22.865,1017.536,1474.09
02/03/23,13:59:03.75,25.742,0000.03,09.727,008.07,22.868,1017.538,1474.08
02/03/23,13:59:03.79,25.740,0000.06,09.726,008.07,22.867,1017.537,1474.08
02/03/23,13:59:03.83,25.740,0000.02,09.725,008.07,22.867,1017.537,1474.08
02/03/23,13:59:03.87,25.738,0000.02,09.725,008.07,22.865,1017.536,1474.07
02/03/23,13:59:03.91,25.737,0000.04,09.724,008.07,22.865,1017.536,1474.07
02/03/23,13:59:03.95,25.736,0000.05,09.724,008.07,22.864,1017.535,1474.07
02/03/23,13:59:03.98,25.738,0000.04,09.724,008.07,22.866,1017.536,1474.07
02/03/23,13:59:04.03,25.738,0000.01,09.723,008.07,22.866,1017.537,1474.07
02/03/23,13:59:04.07,25.738,0000.03,09.724,008.07,22.866,1017.537,1474.07
02/03/23,13:59:04.10,25.739,0000.06,09.724,008.07,22.867,1017.538,1474.07
02/03/23,13:59:04.15,25.739,0000.05,09.723,008.07,22.867,1017.538,1474.07
02/03/23,13:59:04.19,25.739,0000.02,09.724,008.07,22.867,1017.537,1474.07
02/03/23,13:59:04.23,25.738,0000.02,09.722,008.07,22.867,1017.537,1474.07
02/03/23,13:59:04.27,25.736,0000.03,09.723,008.07,22.864,1017.536,1474.07
02/03/23,13:59:04.31,25.733,0000.05,09.723,008.07,22.861,1017.533,1474.06
02/03/23,13:59:04.35,25.732,0000.03,09.723,008.07,22.860,1017.533,1474.06
02/03/23,13:59:04.39,25.730,0000.04,09.723,008.07,22.858,1017.531,1474.06
02/03/23,13:59:04.42,25.730,0000.05,09.723,008.07,22.858,1017.531,1474.06
02/03/23,13:59:04.47,25.729,0000.01,09.723,008.07,22.857,1017.530,1474.06
02/03/23,13:59:04.51,25.726,0000.02,09.723,008.07,22.854,1017.528,1474.05
02/03/23,13:59:04.55,25.725,0000.02,09.723,008.07,22.853,1017.527,1474.05
02/03/23,13:59:04.59,25.723,0000.04,09.723,008.07,22.852,1017.526,1474.05
02/03/23,13:59:04.63,25.723,0000.01,09.723,008.07,22.852,1017.526,1474.05
02/03/23,13:59:04.66,25.721,0000.04,09.724,008.07,22.850,1017.524,1474.05
02/03/23,13:59:04.71,25.723,0000.05,09.723,008.07,22.852,1017.526,1474.05
02/03/23,13:59:04.75,25.727,0000.02,09.723,008.07,22.855,1017.529,1474.05
02/03/23,13:59:04.78,25.737,0000.06,09.723,008.07,22.865,1017.537,1474.07
02/03/23,13:59:04.83,25.750,0000.05,09.722,008.07,22.879,1017.547,1474.08
02/03/23,13:59:04.87,25.764,0000.06,09.722,008.07,22.892,1017.558,1474.09
02/03/23,13:59:04.91,25.778,0000.03,09.722,008.07,22.906,1017.568,1474.11
02/03/23,13:59:04.94,25.792,0000.03,09.722,008.07,22.920,1017.579,1474.13
02/03/23,13:59:04.99,25.799,0000.04,09.722,008.07,22.926,1017.584,1474.14
02/03/23,13:59:05.03,25.800,0000.04,09.723,008.07,22.927,1017.584,1474.14
02/03/23,13:59:05.07,25.801,0000.04,09.726,008.07,22.925,1017.583,1474.15
02/03/23,13:59:05.11,25.802,0000.02,09.730,008.07,22.924,1017.581,1474.16
02/03/23,13:59:05.15,25.801,0000.05,09.733,008.07,22.921,1017.579,1474.17
02/03/23,13:59:05.19,25.798,0000.03,09.737,008.07,22.915,1017.573,1474.18
02/03/23,13:59:05.23,25.791,0000.06,09.740,008.07,22.908,1017.567,1474.18
02/03/23,13:59:05.27,25.785,0000.04,09.744,008.07,22.899,1017.560,1474.19
02/03/23,13:59:05.31,25.784,0000.06,09.745,008.07,22.897,1017.558,1474.19
02/03/23,13:59:05.34,25.784,0000.03,09.746,008.07,22.897,1017.557,1474.19
02/03/23,13:59:05.39,25.786,0000.04,09.746,008.07,22.899,1017.559,1474.19
02/03/23,13:59:05.43,25.787,0000.05,09.748,008.07,22.899,1017.559,1474.20
02/03/23,13:59:05.47,25.784,0000.04,09.748,008.07,22.895,1017.556,1474.20
02/03/23,13:59:05.50,25.777,0000.04,09.748,008.07,22.889,1017.551,1474.19
02/03/23,13:59:05.55,25.770,0000.04,09.748,008.07,22.881,1017.545,1474.18
02/03/23,13:59:05.59,25.754,0000.04,09.749,008.07,22.866,1017.533,1474.17
02/03/23,13:59:05.62,25.741,0000.04,09.749,008.07,22.853,1017.523,1474.15
02/03/23,13:59:05.67,25.735,0000.02,09.750,008.07,22.846,1017.517,1474.15
02/03/23,13:59:05.71,25.733,0000.05,09.751,008.07,22.844,1017.516,1474.15
02/03/23,13:59:05.75,25.738,0000.05,09.752,008.07,22.848,1017.519,1474.16
02/03/23,13:59:05.79,25.751,0000.06,09.752,008.07,22.861,1017.529,1474.17
02/03/23,13:59:05.83,25.774,0000.06,09.752,008.07,22.883,1017.546,1474.20
02/03/23,13:59:05.87,25.796,0000.03,09.751,008.07,22.906,1017.564,1474.22
02/03/23,13:59:05.91,25.811,0000.05,09.751,008.07,22.920,1017.575,1474.24
02/03/23,13:59:05.95,25.835,0000.02,09.750,008.07,22.943,1017.593,1474.26
02/03/23,13:59:05.99,25.845,0000.06,09.751,008.07,22.953,1017.601,1474.28
02/03/23,13:59:06.03,25.858,0000.03,09.750,008.07,22.966,1017.611,1474.29
02/03/23,13:59:06.07,25.864,0000.04,09.751,008.07,22.972,1017.615,1474.30
02/03/23,13:59:06.11,25.868,0000.04,09.750,008.07,22.976,1017.619,1474.30
02/03/23,13:59:06.14,25.871,0000.04,09.750,008.07,22.978,1017.621,1474.31
02/03/23,13:59:06.19,25.866,0000.03,09.751,008.07,22.974,1017.617,1474.30
02/03/23,13:59:06.23,25.858,0000.06,09.751,008.07,22.966,1017.611,1474.29
02/03/23,13:59:06.27,25.854,0000.04,09.750,008.07,22.962,1017.608,1474.29
02/03/23,13:59:06.30,25.846,0000.04,09.750,008.07,22.955,1017.602,1474.27
02/03/23,13:59:06.35,25.840,0000.07,09.751,008.07,22.948,1017.597,1474.27
02/03/23,13:59:06.39,25.839,0000.06,09.754,008.07,22.945,1017.594,1474.28
02/03/23,13:59:06.43,25.841,0000.05,09.756,008.07,22.946,1017.595,1474.29
02/03/23,13:59:06.46,25.842,0000.04,09.756,008.07,22.947,1017.595,1474.29
02/03/23,13:59:06.51,25.843,0000.06,09.758,008.07,22.947,1017.595,1474.29
02/03/23,13:59:06.55,25.843,0000.06,09.758,008.07,22.946,1017.595,1474.30
02/03/23,13:59:06.58,25.842,0000.07,09.760,008.07,22.944,1017.593,1474.30
02/03/23,13:59:06.63,25.838,0000.06,09.761,008.07,22.939,1017.589,1474.30
02/03/23,13:59:06.67,25.831,0000.05,09.761,008.07,22.933,1017.584,1474.29
02/03/23,13:59:06.71,25.823,0000.03,09.761,008.07,22.925,1017.578,1474.28
02/03/23,13:59:06.75,25.809,0000.06,09.760,008.07,22.912,1017.567,1474.26
02/03/23,13:59:06.79,25.801,0000.04,09.760,008.07,22.904,1017.561,1474.25
02/03/23,13:59:06.82,25.801,0000.06,09.761,008.07,22.904,1017.561,1474.25
02/03/23,13:59:06.87,25.802,0000.05,09.762,008.07,22.904,1017.561,1474.26
02/03/23,13:59:06.91,25.804,0000.06,09.763,008.07,22.905,1017.562,1474.27
02/03/23,13:59:06.95,25.806,0000.06,09.765,008.07,22.906,1017.562,1474.27
02/03/23,13:59:06.98,25.809,0000.06,09.767,008.07,22.908,1017.564,1474.28
02/03/23,13:59:07.03,25.814,0000.03,09.767,008.07,22.912,1017.567,1474.29
02/03/23,13:59:07.07,25.818,0000.02,09.767,008.07,22.917,1017.570,1474.29
02/03/23,13:59:07.10,25.820,0000.02,09.765,008.07,22.920,1017.573,1474.29
02/03/23,13:59:07.15,25.820,0000.06,09.764,008.07,22.921,1017.574,1474.29
02/03/23,13:59:07.19,25.816,0000.06,09.763,008.07,22.917,1017.571,1474.28
02/03/23,13:59:07.23,25.811,0000.06,09.762,008.07,22.913,1017.568,1474.27
02/03/23,13:59:07.27,25.809,0000.05,09.761,008.07,22.912,1017.567,1474.26
02/03/23,13:59:07.31,25.805,0000.06,09.759,008.07,22.909,1017.565,1474.25
