[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=08249
date=02/03/23
time=10:28:45.71
pressureoffset=0.06
usepressureoffset=yes
slot1sensor1=micro c sensor sn 500482 02/01/22
slot1sensor2=micro c sensor sn 00/00/00
slot3sensor1=micro p&t sensor sn e00029 02/01/22
slot3sensor2=micro p&t sensor sn 400138 02/01/22

average sound velocity=1475.05
 
comments= 
 
[data]
Date (mm/dd/yy),Time,Conductivity,Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3),Calc. SV (m/s)
02/03/23,10:28:46.44,22.710,-0000.06,09.426,008.15,20.100,1015.424,1469.59
02/03/23,10:28:46.48,22.707,-0000.03,09.426,008.15,20.098,1015.422,1469.58
02/03/23,10:28:46.52,22.704,-0000.05,09.426,008.15,20.095,1015.420,1469.58
02/03/23,10:28:46.55,22.704,-0000.05,09.424,008.15,20.095,1015.421,1469.58
02/03/23,10:28:46.60,22.706,-0000.05,09.424,008.15,20.098,1015.423,1469.58
02/03/23,10:28:46.64,22.707,-0000.04,09.424,008.13,20.098,1015.423,1469.58
02/03/23,10:28:46.68,22.707,-0000.04,09.424,008.15,20.098,1015.423,1469.58
02/03/23,10:28:46.71,22.706,-0000.04,09.426,008.15,20.097,1015.422,1469.58
02/03/23,10:28:46.76,22.703,-0000.02,09.426,008.15,20.093,1015.419,1469.58
02/03/23,10:28:46.80,22.698,-0000.05,09.427,008.15,20.088,1015.414,1469.58
02/03/23,10:28:46.83,22.693,-0000.04,09.427,008.15,20.083,1015.411,1469.57
02/03/23,10:28:46.88,22.686,-0000.04,09.427,008.15,20.076,1015.405,1469.56
02/03/23,10:28:46.92,22.684,-0000.06,09.427,008.15,20.074,1015.404,1469.56
02/03/23,10:28:46.96,22.680,-0000.05,09.424,008.15,20.072,1015.402,1469.55
02/03/23,10:28:47.00,22.674,-0000.05,09.422,008.15,20.068,1015.399,1469.53
02/03/23,10:28:47.04,22.674,-0000.07,09.421,008.15,20.068,1015.400,1469.53
02/03/23,10:28:47.07,22.670,-0000.07,09.420,008.15,20.065,1015.397,1469.52
02/03/23,10:28:47.12,22.669,-0000.06,09.420,008.13,20.064,1015.397,1469.52
02/03/23,10:28:47.16,22.672,-0000.05,09.421,008.15,20.066,1015.398,1469.53
02/03/23,10:28:47.20,22.680,-0000.06,09.421,008.15,20.073,1015.404,1469.54
02/03/23,10:28:47.23,22.688,-0000.05,09.420,008.15,20.082,1015.411,1469.54
02/03/23,10:28:47.28,22.696,-0000.05,09.420,008.15,20.090,1015.417,1469.55
02/03/23,10:28:47.32,22.694,-0000.06,09.420,008.15,20.088,1015.416,1469.55
02/03/23,10:28:47.35,22.684,-0000.05,09.419,008.15,20.078,1015.408,1469.53
02/03/23,10:28:47.40,22.677,-0000.06,09.416,008.15,20.073,1015.405,1469.52
02/03/23,10:28:47.44,22.666,-0000.04,09.412,008.15,20.065,1015.399,1469.49
02/03/23,10:28:47.48,22.663,-0000.05,09.410,008.15,20.064,1015.398,1469.48
02/03/23,10:28:47.51,22.666,-0000.03,09.411,008.15,20.066,1015.400,1469.49
02/03/23,10:28:47.56,22.667,-0000.05,09.411,008.15,20.067,1015.401,1469.49
02/03/23,10:28:47.60,22.667,-0000.04,09.412,008.15,20.067,1015.400,1469.49
02/03/23,10:28:47.64,22.667,-0000.05,09.412,008.15,20.067,1015.400,1469.49
02/03/23,10:28:47.67,22.666,-0000.05,09.414,008.15,20.064,1015.398,1469.50
02/03/23,10:28:47.72,22.667,-0000.04,09.414,008.15,20.065,1015.398,1469.50
02/03/23,10:28:47.76,22.669,-0000.03,09.416,008.15,20.066,1015.399,1469.51
02/03/23,10:28:47.80,22.671,-0000.05,09.417,008.15,20.068,1015.400,1469.51
02/03/23,10:28:47.84,22.673,-0000.04,09.419,008.15,20.069,1015.401,1469.52
02/03/23,10:28:47.88,22.676,-0000.05,09.419,008.15,20.071,1015.402,1469.52
02/03/23,10:28:47.91,22.672,-0000.04,09.418,008.15,20.068,1015.400,1469.52
02/03/23,10:28:47.96,22.670,-0000.04,09.418,008.15,20.066,1015.399,1469.52
02/03/23,10:28:48.00,22.665,-0000.03,09.418,008.15,20.061,1015.395,1469.51
02/03/23,10:28:48.03,22.654,-0000.07,09.418,008.15,20.050,1015.386,1469.50
02/03/23,10:28:48.08,22.647,-0000.06,09.417,008.15,20.044,1015.381,1469.48
02/03/23,10:28:48.12,22.643,-0000.09,09.416,008.15,20.040,1015.379,1469.48
02/03/23,10:28:48.16,22.639,-0000.04,09.417,008.15,20.036,1015.375,1469.48
02/03/23,10:28:48.19,22.641,-0000.04,09.416,008.15,20.038,1015.377,1469.48
02/03/23,10:28:48.24,22.645,-0000.05,09.417,008.15,20.042,1015.380,1469.48
02/03/23,10:28:48.28,22.652,-0000.07,09.418,008.15,20.048,1015.385,1469.49
02/03/23,10:28:48.32,22.657,-0000.06,09.418,008.15,20.053,1015.388,1469.50
02/03/23,10:28:48.36,22.659,-0000.03,09.419,008.15,20.055,1015.390,1469.51
02/03/23,10:28:48.40,22.662,-0000.05,09.420,008.15,20.057,1015.392,1469.51
02/03/23,10:28:48.44,22.661,-0000.04,09.420,008.15,20.056,1015.391,1469.51
02/03/23,10:28:48.48,22.658,-0000.05,09.420,008.15,20.053,1015.388,1469.51
02/03/23,10:28:48.52,22.658,-0000.03,09.422,008.15,20.052,1015.387,1469.51
02/03/23,10:28:48.56,22.658,-0000.04,09.418,008.15,20.054,1015.389,1469.50
02/03/23,10:28:48.59,22.659,-0000.06,09.413,008.15,20.058,1015.393,1469.49
02/03/23,10:28:48.64,22.659,-0000.05,09.409,008.15,20.060,1015.396,1469.47
02/03/23,10:28:48.68,22.661,-0000.02,09.406,008.13,20.064,1015.399,1469.47
02/03/23,10:28:48.72,22.662,-0000.04,09.404,008.15,20.066,1015.401,1469.46
02/03/23,10:28:48.75,22.664,-0000.03,09.402,008.15,20.069,1015.403,1469.46
02/03/23,10:28:48.80,22.660,-0000.07,09.399,008.15,20.067,1015.401,1469.45
02/03/23,10:28:48.84,22.658,-0000.02,09.398,008.15,20.065,1015.401,1469.44
02/03/23,10:28:48.87,22.650,-0000.05,09.397,008.15,20.058,1015.395,1469.43
02/03/23,10:28:48.92,22.640,-0000.05,09.400,008.15,20.046,1015.386,1469.42
02/03/23,10:28:48.96,22.635,-0000.06,09.411,008.15,20.036,1015.377,1469.45
02/03/23,10:28:49.00,22.640,-0000.05,09.424,008.15,20.033,1015.372,1469.50
02/03/23,10:28:49.04,22.648,-0000.05,09.437,008.15,20.033,1015.371,1469.55
02/03/23,10:28:49.08,22.653,-0000.05,09.449,008.15,20.032,1015.368,1469.59
02/03/23,10:28:49.12,22.657,-0000.05,09.459,008.15,20.030,1015.365,1469.63
02/03/23,10:28:49.16,22.663,-0000.06,09.467,008.15,20.032,1015.366,1469.66
02/03/23,10:28:49.20,22.682,-0000.07,09.465,008.13,20.051,1015.381,1469.67
02/03/23,10:28:49.24,22.687,-0000.05,09.456,008.15,20.061,1015.390,1469.65
02/03/23,10:28:49.28,22.684,-0000.04,09.445,008.15,20.064,1015.394,1469.62
02/03/23,10:28:49.32,22.682,-0000.05,09.435,008.15,20.068,1015.398,1469.58
02/03/23,10:28:49.36,22.687,-0000.04,09.430,008.15,20.075,1015.404,1469.57
02/03/23,10:28:49.40,22.691,-0000.04,09.429,008.15,20.080,1015.408,1469.57
02/03/23,10:28:49.43,22.695,-0000.04,09.426,008.15,20.085,1015.413,1469.57
02/03/23,10:28:49.48,22.694,-0000.08,09.424,008.15,20.086,1015.413,1469.56
02/03/23,10:28:49.52,22.698,-0000.06,09.420,008.15,20.092,1015.418,1469.56
02/03/23,10:28:49.55,22.708,-0000.06,09.416,008.15,20.104,1015.429,1469.55
02/03/23,10:28:49.60,22.719,-0000.04,09.412,008.15,20.116,1015.439,1469.55
02/03/23,10:28:49.64,22.731,-0000.04,09.408,008.15,20.131,1015.450,1469.56
02/03/23,10:28:49.68,22.742,-0000.05,09.406,008.15,20.143,1015.460,1469.56
02/03/23,10:28:49.71,22.752,-0000.04,09.405,008.15,20.152,1015.467,1469.57
02/03/23,10:28:49.76,22.758,-0000.03,09.407,008.15,20.157,1015.471,1469.58
02/03/23,10:28:49.80,22.758,-0000.04,09.407,008.15,20.157,1015.471,1469.58
02/03/23,10:28:49.83,22.757,-0000.03,09.407,008.15,20.156,1015.470,1469.58
02/03/23,10:28:49.88,22.756,-0000.03,09.405,008.15,20.156,1015.470,1469.58
02/03/23,10:28:49.92,22.755,-0000.04,09.405,008.15,20.155,1015.470,1469.57
02/03/23,10:28:49.96,22.754,-0000.06,09.405,008.15,20.154,1015.469,1469.57
02/03/23,10:28:50.00,22.751,-0000.06,09.403,008.15,20.152,1015.468,1469.56
02/03/23,10:28:50.04,22.745,-0000.02,09.400,008.15,20.149,1015.466,1469.55
02/03/23,10:28:50.08,22.743,-0000.03,09.398,008.15,20.148,1015.465,1469.54
02/03/23,10:28:50.12,22.741,-0000.02,09.399,008.15,20.146,1015.463,1469.54
02/03/23,10:28:50.16,22.740,-0000.04,09.401,008.15,20.143,1015.461,1469.55
02/03/23,10:28:50.20,22.737,-0000.05,09.403,008.15,20.139,1015.457,1469.55
02/03/23,10:28:50.24,22.733,-0000.05,09.404,008.15,20.135,1015.454,1469.55
02/03/23,10:28:50.28,22.730,-0000.04,09.403,008.15,20.132,1015.452,1469.54
02/03/23,10:28:50.32,22.728,-0000.05,09.403,008.15,20.130,1015.451,1469.54
02/03/23,10:28:50.36,22.730,-0000.05,09.403,008.15,20.132,1015.452,1469.54
02/03/23,10:28:50.40,22.731,-0000.02,09.405,008.15,20.132,1015.452,1469.55
02/03/23,10:28:50.44,22.734,-0000.04,09.407,008.15,20.134,1015.453,1469.56
02/03/23,10:28:50.48,22.738,-0000.05,09.407,008.15,20.138,1015.456,1469.56
02/03/23,10:28:50.52,22.738,-0000.05,09.408,008.15,20.138,1015.456,1469.56
02/03/23,10:28:50.55,22.739,-0000.05,09.408,008.15,20.139,1015.456,1469.57
02/03/23,10:28:50.60,22.739,-0000.03,09.407,008.15,20.139,1015.457,1469.56
02/03/23,10:28:50.64,22.737,-0000.01,09.408,008.15,20.137,1015.455,1469.56
02/03/23,10:28:50.67,22.737,-0000.04,09.410,008.15,20.135,1015.454,1469.57
02/03/23,10:28:50.72,22.736,-0000.05,09.411,008.13,20.134,1015.453,1469.57
02/03/23,10:28:50.76,22.736,0000.00,09.411,008.15,20.134,1015.453,1469.57
02/03/23,10:28:50.80,22.736,-0000.03,09.411,008.15,20.134,1015.453,1469.57
02/03/23,10:28:50.84,22.736,-0000.05,09.410,008.15,20.134,1015.453,1469.57
02/03/23,10:28:50.88,22.738,-0000.04,09.408,008.15,20.138,1015.456,1469.56
02/03/23,10:28:50.91,22.740,-0000.04,09.406,008.15,20.141,1015.458,1469.56
02/03/23,10:28:50.96,22.742,-0000.04,09.405,008.15,20.143,1015.460,1469.56
02/03/23,10:28:51.00,22.741,-0000.05,09.403,008.15,20.143,1015.461,1469.55
02/03/23,10:28:51.03,22.741,-0000.07,09.402,008.15,20.144,1015.461,1469.55
02/03/23,10:28:51.08,22.743,-0000.07,09.401,008.15,20.146,1015.463,1469.55
02/03/23,10:28:51.12,22.742,-0000.05,09.402,008.15,20.145,1015.462,1469.55
02/03/23,10:28:51.16,22.742,-0000.06,09.404,008.13,20.144,1015.461,1469.56
02/03/23,10:28:51.20,22.743,-0000.05,09.409,008.15,20.142,1015.459,1469.57
02/03/23,10:28:51.24,22.743,-0000.06,09.414,008.15,20.139,1015.456,1469.59
02/03/23,10:28:51.28,22.742,-0000.05,09.419,008.15,20.135,1015.452,1469.60
02/03/23,10:28:51.32,22.740,-0000.06,09.422,008.15,20.131,1015.449,1469.61
02/03/23,10:28:51.35,22.739,-0000.06,09.424,008.15,20.130,1015.448,1469.61
02/03/23,10:28:51.40,22.737,-0000.08,09.423,008.15,20.128,1015.446,1469.61
02/03/23,10:28:51.44,22.738,-0000.06,09.420,008.15,20.131,1015.449,1469.60
02/03/23,10:28:51.48,22.738,-0000.05,09.416,008.15,20.133,1015.451,1469.59
02/03/23,10:28:51.52,22.738,-0000.05,09.413,008.15,20.135,1015.453,1469.58
02/03/23,10:28:51.56,22.741,-0000.06,09.413,008.15,20.138,1015.455,1469.58
02/03/23,10:28:51.60,22.743,-0000.05,09.412,008.15,20.140,1015.457,1469.58
02/03/23,10:28:51.64,22.744,-0000.06,09.411,008.15,20.142,1015.458,1469.58
02/03/23,10:28:51.68,22.748,-0000.07,09.411,008.15,20.145,1015.461,1469.58
02/03/23,10:28:51.72,22.750,-0000.06,09.411,008.15,20.147,1015.463,1469.59
02/03/23,10:28:51.76,22.750,-0000.06,09.411,008.15,20.147,1015.463,1469.59
02/03/23,10:28:51.80,22.751,-0000.06,09.409,008.15,20.149,1015.464,1469.58
02/03/23,10:28:51.83,22.750,-0000.07,09.409,008.15,20.148,1015.463,1469.58
02/03/23,10:28:51.88,22.749,-0000.08,09.410,008.13,20.146,1015.462,1469.58
02/03/23,10:28:51.92,22.749,-0000.05,09.410,008.15,20.146,1015.462,1469.58
02/03/23,10:28:51.96,22.749,-0000.07,09.412,008.15,20.145,1015.461,1469.59
02/03/23,10:28:52.00,22.749,-0000.06,09.414,008.15,20.144,1015.460,1469.59
02/03/23,10:28:52.04,22.748,-0000.03,09.416,008.15,20.142,1015.458,1469.60
02/03/23,10:28:52.08,22.739,-0000.03,09.415,008.15,20.134,1015.452,1469.59
02/03/23,10:28:52.12,22.733,-0000.04,09.411,008.15,20.131,1015.450,1469.57
02/03/23,10:28:52.16,22.727,-0000.05,09.408,008.15,20.127,1015.447,1469.55
02/03/23,10:28:52.19,22.728,-0000.06,09.406,008.15,20.129,1015.449,1469.55
02/03/23,10:28:52.24,22.729,-0000.06,09.403,008.13,20.131,1015.451,1469.54
02/03/23,10:28:52.28,22.732,-0000.03,09.399,008.15,20.137,1015.456,1469.53
02/03/23,10:28:52.32,22.736,-0000.05,09.396,008.15,20.142,1015.461,1469.53
02/03/23,10:28:52.36,22.741,-0000.03,09.393,008.15,20.149,1015.467,1469.52
02/03/23,10:28:52.40,22.748,-0000.07,09.394,008.15,20.155,1015.471,1469.53
02/03/23,10:28:52.44,22.750,-0000.04,09.394,008.15,20.156,1015.472,1469.53
02/03/23,10:28:52.48,22.751,-0000.06,09.394,008.15,20.158,1015.473,1469.53
02/03/23,10:28:52.52,22.752,-0000.08,09.394,008.15,20.159,1015.474,1469.53
02/03/23,10:28:52.55,22.752,-0000.04,09.395,008.15,20.158,1015.473,1469.54
02/03/23,10:28:52.60,22.754,-0000.07,09.394,008.15,20.160,1015.475,1469.54
02/03/23,10:28:52.64,22.755,-0000.07,09.394,008.15,20.162,1015.476,1469.54
02/03/23,10:28:52.67,22.752,-0000.07,09.392,008.15,20.159,1015.475,1469.53
02/03/23,10:28:52.72,22.750,-0000.07,09.390,008.15,20.158,1015.474,1469.52
02/03/23,10:28:52.76,22.744,-0000.06,09.390,008.13,20.153,1015.470,1469.52
02/03/23,10:28:52.80,22.742,-0000.06,09.391,008.13,20.151,1015.468,1469.52
02/03/23,10:28:52.84,22.740,-0000.06,09.392,008.15,20.149,1015.466,1469.52
02/03/23,10:28:52.87,22.740,-0000.07,09.392,008.15,20.148,1015.466,1469.52
02/03/23,10:28:52.92,22.741,-0000.08,09.393,008.15,20.149,1015.466,1469.52
02/03/23,10:28:52.96,22.741,-0000.06,09.392,008.15,20.150,1015.467,1469.52
02/03/23,10:28:53.00,22.741,-0000.07,09.390,008.15,20.151,1015.468,1469.51
02/03/23,10:28:53.04,22.739,-0000.05,09.388,008.15,20.150,1015.468,1469.50
02/03/23,10:28:53.08,22.740,-0000.04,09.385,008.15,20.152,1015.470,1469.50
02/03/23,10:28:53.12,22.740,-0000.05,09.384,008.15,20.153,1015.470,1469.49
02/03/23,10:28:53.16,22.739,-0000.06,09.385,008.15,20.151,1015.469,1469.49
02/03/23,10:28:53.20,22.740,-0000.04,09.386,008.15,20.152,1015.470,1469.50
02/03/23,10:28:53.24,22.738,-0000.06,09.388,008.15,20.149,1015.467,1469.50
02/03/23,10:28:53.28,22.736,-0000.04,09.390,008.13,20.145,1015.464,1469.51
02/03/23,10:28:53.32,22.735,-0000.06,09.393,008.15,20.143,1015.462,1469.51
02/03/23,10:28:53.35,22.730,-0000.07,09.395,008.15,20.137,1015.457,1469.51
02/03/23,10:28:53.40,22.730,-0000.09,09.397,008.15,20.136,1015.456,1469.52
02/03/23,10:28:53.44,22.730,-0000.07,09.397,008.15,20.135,1015.455,1469.52
02/03/23,10:28:53.48,22.729,-0000.05,09.396,008.15,20.135,1015.455,1469.52
02/03/23,10:28:53.52,22.728,-0000.04,09.395,008.15,20.135,1015.455,1469.51
02/03/23,10:28:53.56,22.724,-0000.06,09.394,008.15,20.132,1015.453,1469.50
02/03/23,10:28:53.60,22.721,-0000.04,09.393,008.15,20.129,1015.451,1469.50
02/03/23,10:28:53.64,22.714,-0000.07,09.392,008.15,20.123,1015.446,1469.48
02/03/23,10:28:53.68,22.708,-0000.05,09.390,008.15,20.118,1015.443,1469.47
02/03/23,10:28:53.72,22.706,-0000.07,09.389,008.15,20.117,1015.442,1469.47
02/03/23,10:28:53.75,22.702,-0000.05,09.388,008.15,20.114,1015.440,1469.46
02/03/23,10:28:53.80,22.702,-0000.05,09.388,008.15,20.114,1015.440,1469.46
02/03/23,10:28:53.84,22.699,-0000.07,09.388,008.15,20.111,1015.438,1469.45
02/03/23,10:28:53.88,22.697,-0000.06,09.389,008.15,20.108,1015.435,1469.46
02/03/23,10:28:53.92,22.699,-0000.05,09.392,008.15,20.109,1015.435,1469.47
02/03/23,10:28:53.96,22.699,-0000.07,09.393,008.13,20.108,1015.435,1469.47
02/03/23,10:28:54.00,22.700,-0000.06,09.397,008.15,20.107,1015.433,1469.48
02/03/23,10:28:54.04,22.701,-0000.07,09.397,008.15,20.107,1015.433,1469.49
02/03/23,10:28:54.07,22.702,-0000.05,09.399,008.15,20.107,1015.433,1469.49
02/03/23,10:28:54.12,22.702,-0000.05,09.401,008.15,20.106,1015.432,1469.50
02/03/23,10:28:54.16,22.699,-0000.04,09.403,008.15,20.103,1015.429,1469.50
02/03/23,10:28:54.19,22.699,-0000.05,09.403,008.15,20.102,1015.429,1469.50
02/03/23,10:28:54.24,22.698,-0000.06,09.405,008.15,20.100,1015.427,1469.51
02/03/23,10:28:54.28,22.695,-0000.04,09.406,008.15,20.097,1015.424,1469.51
02/03/23,10:28:54.32,22.695,-0000.04,09.408,008.13,20.096,1015.423,1469.51
02/03/23,10:28:54.36,22.692,-0000.07,09.411,008.15,20.091,1015.419,1469.52
02/03/23,10:28:54.39,22.689,-0000.05,09.416,008.15,20.085,1015.414,1469.53
02/03/23,10:28:54.44,22.687,-0000.06,09.419,008.15,20.081,1015.410,1469.54
02/03/23,10:28:54.48,22.689,-0000.04,09.421,008.15,20.082,1015.411,1469.55
02/03/23,10:28:54.51,22.688,-0000.05,09.422,008.15,20.081,1015.409,1469.55
02/03/23,10:28:54.56,22.687,-0000.05,09.422,008.15,20.080,1015.409,1469.55
02/03/23,10:28:54.60,22.688,-0000.05,09.422,008.15,20.081,1015.409,1469.55
02/03/23,10:28:54.64,22.689,-0000.06,09.422,008.15,20.082,1015.410,1469.55
02/03/23,10:28:54.68,22.690,-0000.06,09.420,008.15,20.084,1015.412,1469.55
02/03/23,10:28:54.72,22.689,-0000.05,09.416,008.15,20.085,1015.414,1469.53
02/03/23,10:28:54.76,22.689,-0000.06,09.412,008.15,20.087,1015.416,1469.52
02/03/23,10:28:54.80,22.688,-0000.06,09.407,008.13,20.089,1015.418,1469.50
02/03/23,10:28:54.84,22.687,-0000.06,09.405,008.15,20.089,1015.418,1469.50
02/03/23,10:28:54.88,22.687,-0000.05,09.403,008.15,20.091,1015.420,1469.49
02/03/23,10:28:54.92,22.685,-0000.07,09.401,008.15,20.090,1015.419,1469.48
02/03/23,10:28:54.96,22.685,-0000.04,09.399,008.15,20.090,1015.420,1469.47
02/03/23,10:28:55.00,22.682,-0000.05,09.398,008.15,20.088,1015.418,1469.47
02/03/23,10:28:55.04,22.680,-0000.07,09.396,008.15,20.087,1015.418,1469.46
02/03/23,10:28:55.08,22.676,-0000.08,09.395,008.15,20.085,1015.416,1469.45
02/03/23,10:28:55.12,22.674,-0000.07,09.393,008.15,20.084,1015.416,1469.44
02/03/23,10:28:55.16,22.671,-0000.04,09.392,008.15,20.082,1015.414,1469.43
02/03/23,10:28:55.20,22.669,-0000.07,09.391,008.13,20.080,1015.413,1469.43
02/03/23,10:28:55.23,22.668,-0000.06,09.390,008.15,20.080,1015.413,1469.43
02/03/23,10:28:55.28,22.669,-0000.06,09.388,008.15,20.082,1015.415,1469.42
02/03/23,10:28:55.33,22.669,-0000.09,09.388,008.13,20.082,1015.414,1469.42
02/03/23,10:28:55.36,22.669,-0000.06,09.388,008.15,20.082,1015.415,1469.42
02/03/23,10:28:55.39,22.667,-0000.05,09.389,008.15,20.079,1015.413,1469.42
02/03/23,10:28:55.44,22.669,-0000.07,09.389,008.15,20.081,1015.414,1469.42
02/03/23,10:28:55.48,22.669,-0000.04,09.388,008.15,20.082,1015.415,1469.42
02/03/23,10:28:55.51,22.667,-0000.04,09.389,008.15,20.079,1015.413,1469.42
02/03/23,10:28:55.56,22.668,-0000.05,09.390,008.15,20.080,1015.413,1469.43
02/03/23,10:28:55.60,22.665,-0000.04,09.391,008.15,20.076,1015.410,1469.42
02/03/23,10:28:55.64,22.666,-0000.06,09.391,008.15,20.077,1015.411,1469.43
02/03/23,10:28:55.68,22.667,-0000.04,09.391,008.15,20.078,1015.412,1469.43
02/03/23,10:28:55.72,22.668,-0000.04,09.391,008.15,20.079,1015.412,1469.43
02/03/23,10:28:55.76,22.666,-0000.08,09.392,008.15,20.077,1015.410,1469.43
02/03/23,10:28:55.80,22.664,-0000.04,09.392,008.15,20.075,1015.409,1469.43
02/03/23,10:28:55.83,22.661,-0000.03,09.393,008.13,20.071,1015.406,1469.43
02/03/23,10:28:55.88,22.657,-0000.05,09.396,008.15,20.065,1015.401,1469.43
02/03/23,10:28:55.92,22.654,-0000.05,09.399,008.15,20.060,1015.397,1469.44
02/03/23,10:28:55.96,22.653,-0000.07,09.401,008.13,20.058,1015.395,1469.44
02/03/23,10:28:56.00,22.652,-0000.05,09.403,008.15,20.056,1015.393,1469.45
02/03/23,10:28:56.03,22.655,-0000.06,09.404,008.15,20.059,1015.395,1469.45
02/03/23,10:28:56.08,22.656,-0000.04,09.405,008.15,20.059,1015.395,1469.46
02/03/23,10:28:56.12,22.657,-0000.08,09.405,008.15,20.060,1015.396,1469.46
02/03/23,10:28:56.16,22.658,-0000.05,09.404,008.15,20.062,1015.397,1469.46
02/03/23,10:28:56.20,22.658,-0000.05,09.405,008.15,20.062,1015.397,1469.46
02/03/23,10:28:56.24,22.658,-0000.07,09.405,008.15,20.062,1015.397,1469.46
02/03/23,10:28:56.28,22.658,-0000.04,09.405,008.15,20.061,1015.397,1469.46
02/03/23,10:28:56.32,22.657,-0000.05,09.405,008.15,20.060,1015.396,1469.46
02/03/23,10:28:56.35,22.658,-0000.05,09.405,008.13,20.061,1015.396,1469.46
02/03/23,10:28:56.40,22.657,-0000.06,09.405,008.15,20.061,1015.396,1469.46
02/03/23,10:28:56.44,22.657,-0000.06,09.405,008.15,20.061,1015.396,1469.46
02/03/23,10:28:56.48,22.657,-0000.04,09.406,008.15,20.060,1015.395,1469.46
02/03/23,10:28:56.52,22.658,-0000.05,09.406,008.15,20.061,1015.396,1469.46
02/03/23,10:28:56.55,22.657,-0000.07,09.404,008.15,20.061,1015.396,1469.46
02/03/23,10:28:56.60,22.656,-0000.05,09.401,008.15,20.061,1015.397,1469.45
02/03/23,10:28:56.64,22.656,-0000.06,09.399,008.15,20.063,1015.399,1469.44
02/03/23,10:28:56.67,22.655,-0000.03,09.396,008.15,20.063,1015.399,1469.43
02/03/23,10:28:56.72,22.652,-0000.07,09.395,008.15,20.061,1015.398,1469.42
02/03/23,10:28:56.76,22.651,-0000.05,09.393,008.15,20.061,1015.398,1469.41
02/03/23,10:28:56.80,22.651,-0000.06,09.392,008.15,20.062,1015.399,1469.41
02/03/23,10:28:56.84,22.650,-0000.04,09.391,008.15,20.061,1015.398,1469.41
02/03/23,10:28:56.87,22.649,-0000.07,09.391,008.15,20.060,1015.397,1469.41
02/03/23,10:28:56.92,22.649,-0000.05,09.392,008.15,20.060,1015.397,1469.41
02/03/23,10:28:56.96,22.648,-0000.05,09.393,008.15,20.058,1015.396,1469.41
02/03/23,10:28:57.00,22.648,-0000.05,09.396,008.15,20.056,1015.394,1469.42
02/03/23,10:28:57.04,22.647,-0000.05,09.398,008.15,20.054,1015.392,1469.43
02/03/23,10:28:57.07,22.645,-0000.06,09.401,008.13,20.051,1015.389,1469.43
02/03/23,10:28:57.12,22.645,-0000.06,09.401,008.13,20.050,1015.389,1469.43
02/03/23,10:28:57.16,22.643,-0000.05,09.400,008.15,20.049,1015.388,1469.43
02/03/23,10:28:57.19,22.640,-0000.04,09.399,008.15,20.047,1015.387,1469.42
02/03/23,10:28:57.24,22.637,-0000.07,09.397,008.15,20.046,1015.385,1469.41
02/03/23,10:28:57.28,22.637,-0000.04,09.396,008.15,20.046,1015.386,1469.41
02/03/23,10:28:57.32,22.636,-0000.04,09.394,008.15,20.046,1015.387,1469.40
02/03/23,10:28:57.36,22.637,-0000.04,09.392,008.13,20.049,1015.389,1469.40
