[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=08249
date=02/03/23
time=11:28:32.13
pressureoffset=0.06
usepressureoffset=yes
slot1sensor1=micro c sensor sn 500482 02/01/22
slot1sensor2=micro c sensor sn 00/00/00
slot3sensor1=micro p&t sensor sn e00029 02/01/22
slot3sensor2=micro p&t sensor sn 400138 02/01/22

average sound velocity=1473.32
 
comments= 
 
[data]
Date (mm/dd/yy),Time,Conductivity,Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3),Calc. SV (m/s)
02/03/23,11:28:34.09,22.417,-0000.05,09.608,008.13,19.717,1015.102,1469.81
02/03/23,11:28:34.13,22.414,-0000.05,09.608,008.13,19.714,1015.099,1469.81
02/03/23,11:28:34.17,22.413,-0000.04,09.608,008.13,19.713,1015.099,1469.81
02/03/23,11:28:34.21,22.413,-0000.05,09.608,008.13,19.713,1015.099,1469.81
02/03/23,11:28:34.25,22.410,-0000.05,09.608,008.13,19.710,1015.097,1469.80
02/03/23,11:28:34.28,22.407,-0000.07,09.608,008.13,19.707,1015.094,1469.80
02/03/23,11:28:34.33,22.404,-0000.08,09.608,008.13,19.704,1015.092,1469.80
02/03/23,11:28:34.37,22.403,-0000.05,09.608,008.13,19.703,1015.091,1469.80
02/03/23,11:28:34.41,22.404,-0000.05,09.608,008.13,19.704,1015.092,1469.80
02/03/23,11:28:34.45,22.406,-0000.05,09.608,008.13,19.706,1015.094,1469.80
02/03/23,11:28:34.49,22.407,-0000.06,09.608,008.13,19.707,1015.094,1469.80
02/03/23,11:28:34.53,22.409,-0000.06,09.608,008.13,19.709,1015.096,1469.80
02/03/23,11:28:34.57,22.410,-0000.04,09.608,008.13,19.710,1015.097,1469.80
02/03/23,11:28:34.61,22.411,-0000.06,09.608,008.13,19.711,1015.097,1469.80
02/03/23,11:28:34.65,22.412,-0000.06,09.608,008.13,19.712,1015.098,1469.81
02/03/23,11:28:34.69,22.411,-0000.06,09.608,008.13,19.711,1015.097,1469.81
02/03/23,11:28:34.73,22.410,-0000.08,09.610,008.13,19.709,1015.095,1469.81
02/03/23,11:28:34.76,22.408,-0000.08,09.611,008.13,19.706,1015.093,1469.81
02/03/23,11:28:34.81,22.406,-0000.04,09.610,008.13,19.705,1015.092,1469.81
02/03/23,11:28:34.85,22.403,-0000.04,09.612,008.13,19.701,1015.089,1469.81
02/03/23,11:28:34.89,22.402,-0000.08,09.611,008.13,19.700,1015.089,1469.80
02/03/23,11:28:34.93,22.400,-0000.06,09.610,008.13,19.699,1015.088,1469.80
02/03/23,11:28:34.97,22.399,-0000.05,09.609,008.13,19.699,1015.088,1469.79
02/03/23,11:28:35.01,22.395,-0000.01,09.608,008.13,19.695,1015.085,1469.79
02/03/23,11:28:35.05,22.395,-0000.06,09.606,008.13,19.696,1015.086,1469.78
02/03/23,11:28:35.09,22.392,-0000.07,09.606,008.13,19.693,1015.084,1469.78
02/03/23,11:28:35.13,22.392,-0000.06,09.606,008.13,19.693,1015.084,1469.78
02/03/23,11:28:35.17,22.391,-0000.05,09.606,008.13,19.692,1015.083,1469.78
02/03/23,11:28:35.21,22.390,-0000.05,09.608,008.13,19.690,1015.081,1469.78
02/03/23,11:28:35.25,22.390,-0000.04,09.608,008.13,19.690,1015.081,1469.78
02/03/23,11:28:35.29,22.389,-0000.05,09.608,008.13,19.689,1015.081,1469.78
02/03/23,11:28:35.33,22.389,-0000.03,09.608,008.13,19.689,1015.080,1469.78
02/03/23,11:28:35.37,22.389,-0000.05,09.608,008.13,19.689,1015.080,1469.78
02/03/23,11:28:35.41,22.388,-0000.06,09.608,008.13,19.688,1015.079,1469.78
02/03/23,11:28:35.45,22.385,-0000.04,09.608,008.13,19.685,1015.077,1469.78
02/03/23,11:28:35.49,22.385,-0000.05,09.609,008.13,19.685,1015.077,1469.78
02/03/23,11:28:35.53,22.383,-0000.07,09.610,008.13,19.682,1015.074,1469.78
02/03/23,11:28:35.57,22.383,-0000.07,09.610,008.13,19.682,1015.074,1469.78
02/03/23,11:28:35.61,22.381,-0000.02,09.612,008.13,19.680,1015.073,1469.78
02/03/23,11:28:35.65,22.383,-0000.04,09.613,008.13,19.680,1015.073,1469.79
02/03/23,11:28:35.69,22.380,-0000.04,09.614,008.13,19.678,1015.071,1469.79
02/03/23,11:28:35.73,22.380,-0000.04,09.617,008.13,19.676,1015.069,1469.80
02/03/23,11:28:35.77,22.381,-0000.05,09.619,008.13,19.676,1015.069,1469.80
02/03/23,11:28:35.81,22.380,-0000.08,09.620,008.13,19.675,1015.067,1469.81
02/03/23,11:28:35.85,22.380,-0000.05,09.621,008.13,19.674,1015.067,1469.81
02/03/23,11:28:35.89,22.379,-0000.05,09.621,008.13,19.673,1015.066,1469.81
02/03/23,11:28:35.93,22.378,-0000.04,09.623,008.13,19.671,1015.065,1469.81
02/03/23,11:28:35.97,22.376,-0000.05,09.623,008.13,19.669,1015.063,1469.81
02/03/23,11:28:36.01,22.376,-0000.09,09.624,008.13,19.669,1015.062,1469.81
02/03/23,11:28:36.05,22.375,-0000.04,09.624,008.13,19.668,1015.062,1469.81
02/03/23,11:28:36.09,22.375,-0000.06,09.625,008.13,19.667,1015.061,1469.82
02/03/23,11:28:36.12,22.376,-0000.07,09.625,008.13,19.668,1015.062,1469.82
02/03/23,11:28:36.17,22.376,-0000.03,09.625,008.13,19.668,1015.062,1469.82
02/03/23,11:28:36.21,22.374,-0000.07,09.625,008.13,19.666,1015.060,1469.81
02/03/23,11:28:36.25,22.373,-0000.03,09.625,008.13,19.665,1015.060,1469.81
02/03/23,11:28:36.29,22.372,-0000.05,09.625,008.13,19.664,1015.059,1469.81
02/03/23,11:28:36.33,22.371,-0000.04,09.623,008.13,19.664,1015.059,1469.81
02/03/23,11:28:36.37,22.370,-0000.05,09.623,008.13,19.663,1015.058,1469.80
02/03/23,11:28:36.41,22.371,-0000.06,09.623,008.13,19.664,1015.059,1469.80
02/03/23,11:28:36.45,22.371,-0000.04,09.622,008.13,19.665,1015.060,1469.80
02/03/23,11:28:36.49,22.371,-0000.03,09.621,008.13,19.665,1015.060,1469.80
02/03/23,11:28:36.53,22.373,-0000.03,09.621,008.13,19.667,1015.062,1469.80
02/03/23,11:28:36.57,22.372,-0000.07,09.620,008.13,19.667,1015.061,1469.80
02/03/23,11:28:36.61,22.371,-0000.07,09.619,008.13,19.667,1015.061,1469.79
02/03/23,11:28:36.65,22.371,-0000.01,09.619,008.13,19.667,1015.062,1469.79
02/03/23,11:28:36.69,22.370,-0000.03,09.618,008.13,19.666,1015.061,1469.79
02/03/23,11:28:36.73,22.370,-0000.06,09.617,008.13,19.666,1015.061,1469.79
02/03/23,11:28:36.76,22.370,-0000.05,09.617,008.13,19.666,1015.061,1469.79
02/03/23,11:28:36.81,22.369,-0000.06,09.617,008.13,19.665,1015.060,1469.79
02/03/23,11:28:36.85,22.368,-0000.08,09.617,008.13,19.665,1015.060,1469.78
02/03/23,11:28:36.89,22.367,-0000.06,09.616,008.13,19.664,1015.060,1469.78
02/03/23,11:28:36.92,22.366,-0000.06,09.615,008.13,19.663,1015.059,1469.78
02/03/23,11:28:36.97,22.365,-0000.04,09.615,008.13,19.663,1015.059,1469.77
02/03/23,11:28:37.01,22.364,-0000.05,09.613,008.13,19.662,1015.059,1469.77
02/03/23,11:28:37.05,22.364,-0000.02,09.613,008.13,19.663,1015.059,1469.77
02/03/23,11:28:37.09,22.364,-0000.06,09.612,008.10,19.664,1015.060,1469.76
02/03/23,11:28:37.13,22.362,-0000.08,09.609,008.13,19.663,1015.060,1469.75
02/03/23,11:28:37.17,22.361,-0000.03,09.608,008.13,19.663,1015.060,1469.75
02/03/23,11:28:37.21,22.360,-0000.06,09.606,008.13,19.662,1015.060,1469.74
02/03/23,11:28:37.25,22.360,-0000.04,09.604,008.13,19.663,1015.061,1469.73
02/03/23,11:28:37.29,22.360,-0000.04,09.604,008.13,19.664,1015.061,1469.73
02/03/23,11:28:37.33,22.360,-0000.06,09.602,008.13,19.665,1015.062,1469.73
02/03/23,11:28:37.37,22.360,-0000.03,09.602,008.13,19.665,1015.062,1469.73
02/03/23,11:28:37.41,22.360,-0000.04,09.601,008.13,19.665,1015.063,1469.72
02/03/23,11:28:37.44,22.360,-0000.05,09.600,008.13,19.666,1015.063,1469.72
02/03/23,11:28:37.49,22.360,-0000.05,09.599,008.13,19.666,1015.064,1469.72
02/03/23,11:28:37.53,22.359,-0000.03,09.599,008.13,19.665,1015.063,1469.72
02/03/23,11:28:37.57,22.358,-0000.03,09.598,008.13,19.665,1015.063,1469.71
02/03/23,11:28:37.61,22.357,-0000.04,09.597,008.13,19.665,1015.063,1469.71
02/03/23,11:28:37.65,22.355,-0000.06,09.595,008.13,19.664,1015.062,1469.70
02/03/23,11:28:37.69,22.357,-0000.05,09.593,008.13,19.667,1015.065,1469.70
02/03/23,11:28:37.73,22.358,-0000.03,09.591,008.13,19.669,1015.067,1469.69
02/03/23,11:28:37.77,22.360,-0000.04,09.589,008.13,19.672,1015.069,1469.69
02/03/23,11:28:37.81,22.361,-0000.06,09.587,008.13,19.674,1015.071,1469.68
02/03/23,11:28:37.85,22.360,-0000.07,09.586,008.13,19.673,1015.071,1469.68
02/03/23,11:28:37.89,22.361,-0000.02,09.586,008.13,19.674,1015.072,1469.68
02/03/23,11:28:37.93,22.359,-0000.04,09.586,008.13,19.672,1015.070,1469.68
02/03/23,11:28:37.97,22.358,-0000.03,09.586,008.13,19.671,1015.070,1469.68
02/03/23,11:28:38.01,22.357,-0000.05,09.585,008.13,19.671,1015.069,1469.67
02/03/23,11:28:38.05,22.355,-0000.03,09.585,008.13,19.669,1015.068,1469.67
02/03/23,11:28:38.09,22.349,-0000.03,09.583,008.13,19.664,1015.064,1469.66
02/03/23,11:28:38.12,22.340,-0000.04,09.583,008.13,19.656,1015.058,1469.64
02/03/23,11:28:38.17,22.333,-0000.01,09.582,008.13,19.650,1015.053,1469.63
02/03/23,11:28:38.21,22.317,-0000.05,09.581,008.13,19.635,1015.042,1469.61
02/03/23,11:28:38.25,22.299,-0000.04,09.580,008.13,19.618,1015.029,1469.59
02/03/23,11:28:38.29,22.279,-0000.06,09.579,008.13,19.599,1015.014,1469.56
02/03/23,11:28:38.33,22.250,-0000.06,09.578,008.13,19.572,1014.993,1469.52
02/03/23,11:28:38.37,22.213,-0000.06,09.578,008.13,19.537,1014.966,1469.48
02/03/23,11:28:38.41,22.168,-0000.06,09.578,008.13,19.493,1014.932,1469.43
02/03/23,11:28:38.45,22.107,-0000.05,09.577,008.13,19.435,1014.887,1469.35
02/03/23,11:28:38.49,22.056,-0000.04,09.578,008.13,19.385,1014.848,1469.30
02/03/23,11:28:38.53,22.041,-0000.06,09.577,008.13,19.372,1014.838,1469.28
02/03/23,11:28:38.57,22.076,-0000.04,09.577,008.13,19.405,1014.864,1469.32
02/03/23,11:28:38.61,22.130,-0000.03,09.576,008.13,19.457,1014.904,1469.38
02/03/23,11:28:38.65,22.105,-0000.05,09.576,008.13,19.434,1014.886,1469.35
02/03/23,11:28:38.69,22.091,-0000.06,09.576,008.13,19.420,1014.875,1469.33
02/03/23,11:28:38.73,22.081,-0000.04,09.576,008.13,19.411,1014.868,1469.32
02/03/23,11:28:38.76,22.092,-0000.05,09.574,008.13,19.422,1014.877,1469.33
02/03/23,11:28:38.81,22.112,-0000.03,09.575,008.13,19.441,1014.892,1469.35
02/03/23,11:28:38.85,22.114,-0000.02,09.574,008.13,19.443,1014.894,1469.35
02/03/23,11:28:38.89,22.116,-0000.01,09.573,008.13,19.446,1014.896,1469.35
02/03/23,11:28:38.92,22.122,-0000.04,09.574,008.13,19.452,1014.900,1469.36
02/03/23,11:28:38.97,22.135,-0000.04,09.574,008.13,19.464,1014.909,1469.38
02/03/23,11:28:39.01,22.146,-0000.04,09.573,008.13,19.475,1014.918,1469.39
02/03/23,11:28:39.05,22.152,-0000.06,09.572,008.13,19.481,1014.923,1469.39
02/03/23,11:28:39.09,22.157,-0000.03,09.573,008.13,19.486,1014.927,1469.40
02/03/23,11:28:39.13,22.157,-0000.06,09.573,008.13,19.486,1014.927,1469.40
02/03/23,11:28:39.17,22.157,-0000.06,09.572,008.13,19.486,1014.927,1469.40
02/03/23,11:28:39.21,22.155,-0000.01,09.572,008.13,19.484,1014.926,1469.40
02/03/23,11:28:39.25,22.151,-0000.04,09.573,008.13,19.480,1014.922,1469.39
02/03/23,11:28:39.29,22.148,-0000.02,09.575,008.13,19.476,1014.919,1469.40
02/03/23,11:28:39.33,22.146,-0000.02,09.580,008.13,19.471,1014.914,1469.41
02/03/23,11:28:39.37,22.145,-0000.05,09.582,008.13,19.469,1014.912,1469.41
02/03/23,11:28:39.41,22.150,-0000.04,09.584,008.13,19.473,1014.915,1469.43
02/03/23,11:28:39.44,22.153,-0000.03,09.585,008.13,19.475,1014.917,1469.43
02/03/23,11:28:39.49,22.156,-0000.03,09.587,008.13,19.477,1014.918,1469.44
02/03/23,11:28:39.53,22.156,-0000.03,09.587,008.13,19.477,1014.918,1469.44
02/03/23,11:28:39.57,22.156,-0000.04,09.588,008.13,19.477,1014.918,1469.45
02/03/23,11:28:39.61,22.157,-0000.03,09.589,008.13,19.477,1014.918,1469.45
02/03/23,11:28:39.65,22.157,-0000.01,09.589,008.13,19.477,1014.918,1469.45
02/03/23,11:28:39.69,22.158,-0000.06,09.590,008.13,19.477,1014.918,1469.45
02/03/23,11:28:39.73,22.160,-0000.04,09.591,008.13,19.479,1014.919,1469.46
02/03/23,11:28:39.77,22.165,-0000.05,09.591,008.13,19.483,1014.922,1469.47
02/03/23,11:28:39.81,22.167,-0000.03,09.590,008.13,19.485,1014.924,1469.46
02/03/23,11:28:39.85,22.169,-0000.05,09.589,008.13,19.488,1014.926,1469.46
02/03/23,11:28:39.89,22.172,-0000.03,09.589,008.13,19.491,1014.929,1469.47
02/03/23,11:28:39.93,22.171,-0000.05,09.589,008.13,19.490,1014.928,1469.47
02/03/23,11:28:39.97,22.172,-0000.03,09.590,008.13,19.490,1014.928,1469.47
02/03/23,11:28:40.01,22.170,-0000.02,09.589,008.13,19.489,1014.927,1469.47
02/03/23,11:28:40.05,22.168,-0000.02,09.589,008.13,19.487,1014.925,1469.46
02/03/23,11:28:40.08,22.168,-0000.02,09.589,008.13,19.487,1014.926,1469.46
02/03/23,11:28:40.13,22.167,-0000.02,09.589,008.13,19.486,1014.925,1469.46
02/03/23,11:28:40.17,22.166,-0000.04,09.589,008.13,19.485,1014.924,1469.46
02/03/23,11:28:40.21,22.167,-0000.05,09.589,008.13,19.486,1014.925,1469.46
02/03/23,11:28:40.25,22.168,-0000.06,09.589,008.13,19.487,1014.925,1469.46
02/03/23,11:28:40.29,22.171,-0000.02,09.590,008.13,19.489,1014.927,1469.47
02/03/23,11:28:40.33,22.172,-0000.04,09.591,008.13,19.490,1014.927,1469.47
02/03/23,11:28:40.37,22.176,-0000.04,09.594,008.13,19.492,1014.929,1469.49
02/03/23,11:28:40.41,22.179,-0000.05,09.597,008.13,19.493,1014.929,1469.50
02/03/23,11:28:40.45,22.181,-0000.03,09.600,008.13,19.494,1014.929,1469.51
02/03/23,11:28:40.49,22.183,-0000.01,09.602,008.13,19.495,1014.930,1469.52
02/03/23,11:28:40.53,22.183,-0000.03,09.603,008.13,19.494,1014.929,1469.52
02/03/23,11:28:40.57,22.182,0000.00,09.603,008.13,19.493,1014.929,1469.52
02/03/23,11:28:40.61,22.178,-0000.02,09.602,008.13,19.490,1014.926,1469.52
02/03/23,11:28:40.65,22.177,-0000.03,09.602,008.13,19.489,1014.926,1469.51
02/03/23,11:28:40.69,22.173,-0000.05,09.602,008.13,19.485,1014.922,1469.51
02/03/23,11:28:40.73,22.172,-0000.03,09.601,008.13,19.484,1014.922,1469.51
02/03/23,11:28:40.77,22.170,-0000.05,09.600,008.13,19.483,1014.921,1469.50
02/03/23,11:28:40.80,22.168,-0000.05,09.598,008.13,19.482,1014.921,1469.49
02/03/23,11:28:40.85,22.167,-0000.03,09.597,008.13,19.482,1014.921,1469.48
02/03/23,11:28:40.89,22.164,-0000.03,09.595,008.13,19.480,1014.919,1469.48
02/03/23,11:28:40.92,22.159,-0000.05,09.595,008.13,19.476,1014.916,1469.47
02/03/23,11:28:40.97,22.156,-0000.02,09.595,008.13,19.473,1014.914,1469.47
02/03/23,11:28:41.01,22.153,-0000.04,09.595,008.13,19.470,1014.911,1469.47
02/03/23,11:28:41.05,22.150,-0000.01,09.596,008.13,19.466,1014.909,1469.46
02/03/23,11:28:41.09,22.147,-0000.04,09.596,008.13,19.463,1014.906,1469.46
02/03/23,11:28:41.13,22.146,-0000.04,09.597,008.13,19.462,1014.905,1469.46
02/03/23,11:28:41.17,22.145,-0000.04,09.597,008.10,19.461,1014.904,1469.46
02/03/23,11:28:41.21,22.145,-0000.03,09.597,008.13,19.461,1014.904,1469.46
02/03/23,11:28:41.25,22.144,-0000.01,09.599,008.13,19.459,1014.902,1469.47
02/03/23,11:28:41.29,22.143,-0000.02,09.599,008.13,19.458,1014.902,1469.47
02/03/23,11:28:41.33,22.143,-0000.03,09.599,008.13,19.458,1014.902,1469.47
02/03/23,11:28:41.37,22.142,-0000.04,09.599,008.13,19.457,1014.901,1469.46
02/03/23,11:28:41.41,22.142,-0000.04,09.599,008.13,19.457,1014.901,1469.46
02/03/23,11:28:41.44,22.140,0000.00,09.599,008.13,19.455,1014.899,1469.46
02/03/23,11:28:41.49,22.139,-0000.02,09.598,008.13,19.454,1014.899,1469.46
02/03/23,11:28:41.53,22.136,-0000.01,09.598,008.13,19.451,1014.897,1469.45
02/03/23,11:28:41.57,22.134,-0000.02,09.597,008.13,19.450,1014.896,1469.45
02/03/23,11:28:41.61,22.131,-0000.02,09.594,008.13,19.449,1014.895,1469.43
02/03/23,11:28:41.65,22.129,-0000.03,09.592,008.13,19.448,1014.895,1469.43
02/03/23,11:28:41.69,22.127,-0000.01,09.590,008.13,19.447,1014.894,1469.42
02/03/23,11:28:41.73,22.129,-0000.01,09.587,008.13,19.451,1014.898,1469.41
02/03/23,11:28:41.77,22.138,0000.00,09.585,008.13,19.461,1014.906,1469.41
02/03/23,11:28:41.81,22.147,-0000.01,09.585,008.13,19.469,1014.913,1469.43
02/03/23,11:28:41.85,22.153,-0000.02,09.584,008.13,19.476,1014.917,1469.43
02/03/23,11:28:41.89,22.157,0000.01,09.583,008.13,19.480,1014.921,1469.43
02/03/23,11:28:41.93,22.158,-0000.04,09.583,008.13,19.481,1014.922,1469.43
02/03/23,11:28:41.97,22.156,-0000.01,09.582,008.13,19.480,1014.921,1469.43
02/03/23,11:28:42.01,22.153,0000.01,09.582,008.13,19.477,1014.919,1469.42
02/03/23,11:28:42.05,22.154,-0000.04,09.580,008.13,19.479,1014.920,1469.42
02/03/23,11:28:42.09,22.156,0000.00,09.580,008.13,19.481,1014.922,1469.42
02/03/23,11:28:42.12,22.156,0000.01,09.578,008.13,19.482,1014.923,1469.42
02/03/23,11:28:42.17,22.155,-0000.02,09.578,008.13,19.481,1014.922,1469.41
02/03/23,11:28:42.21,22.154,-0000.02,09.578,008.13,19.480,1014.922,1469.41
02/03/23,11:28:42.25,22.150,-0000.04,09.578,008.13,19.476,1014.919,1469.41
02/03/23,11:28:42.28,22.147,-0000.05,09.577,008.13,19.474,1014.917,1469.40
02/03/23,11:28:42.33,22.145,-0000.03,09.578,008.13,19.471,1014.915,1469.40
02/03/23,11:28:42.37,22.145,-0000.03,09.578,008.13,19.471,1014.915,1469.40
02/03/23,11:28:42.41,22.148,-0000.02,09.577,008.13,19.475,1014.918,1469.40
02/03/23,11:28:42.45,22.151,-0000.02,09.576,008.13,19.478,1014.921,1469.40
02/03/23,11:28:42.49,22.155,-0000.01,09.576,008.13,19.482,1014.923,1469.41
02/03/23,11:28:42.53,22.159,-0000.05,09.578,008.13,19.485,1014.926,1469.42
02/03/23,11:28:42.57,22.160,-0000.03,09.578,008.13,19.486,1014.927,1469.42
02/03/23,11:28:42.61,22.159,-0000.02,09.578,008.13,19.485,1014.925,1469.42
02/03/23,11:28:42.65,22.159,-0000.01,09.579,008.13,19.484,1014.925,1469.42
02/03/23,11:28:42.69,22.159,-0000.01,09.580,008.13,19.484,1014.925,1469.42
02/03/23,11:28:42.73,22.158,-0000.04,09.580,008.13,19.483,1014.924,1469.42
02/03/23,11:28:42.77,22.160,-0000.02,09.580,008.13,19.485,1014.925,1469.43
02/03/23,11:28:42.81,22.161,-0000.03,09.580,008.13,19.486,1014.926,1469.43
02/03/23,11:28:42.85,22.164,-0000.02,09.579,008.13,19.488,1014.928,1469.43
02/03/23,11:28:42.89,22.167,-0000.01,09.579,008.13,19.491,1014.930,1469.43
02/03/23,11:28:42.92,22.171,-0000.02,09.578,008.13,19.496,1014.934,1469.43
02/03/23,11:28:42.97,22.174,-0000.04,09.579,008.13,19.498,1014.936,1469.44
02/03/23,11:28:43.01,22.169,0000.01,09.579,008.13,19.493,1014.932,1469.43
02/03/23,11:28:43.05,22.166,-0000.02,09.579,008.13,19.491,1014.930,1469.43
02/03/23,11:28:43.09,22.166,-0000.03,09.579,008.13,19.491,1014.930,1469.43
02/03/23,11:28:43.13,22.171,-0000.03,09.578,008.13,19.496,1014.934,1469.43
02/03/23,11:28:43.17,22.174,0000.00,09.578,008.13,19.499,1014.937,1469.43
02/03/23,11:28:43.21,22.177,0000.00,09.578,008.13,19.502,1014.939,1469.44
02/03/23,11:28:43.25,22.177,-0000.02,09.577,008.13,19.502,1014.939,1469.44
02/03/23,11:28:43.29,22.177,-0000.02,09.578,008.13,19.502,1014.939,1469.44
02/03/23,11:28:43.33,22.178,-0000.01,09.578,008.13,19.503,1014.940,1469.44
02/03/23,11:28:43.37,22.177,-0000.01,09.578,008.13,19.502,1014.939,1469.44
02/03/23,11:28:43.41,22.173,-0000.02,09.578,008.13,19.498,1014.936,1469.43
02/03/23,11:28:43.45,22.169,-0000.04,09.578,008.13,19.494,1014.933,1469.43
02/03/23,11:28:43.48,22.167,-0000.03,09.578,008.13,19.492,1014.931,1469.43
02/03/23,11:28:43.53,22.165,-0000.04,09.578,008.13,19.490,1014.929,1469.43
02/03/23,11:28:43.57,22.164,-0000.04,09.577,008.13,19.490,1014.929,1469.42
02/03/23,11:28:43.60,22.162,-0000.02,09.576,008.13,19.488,1014.928,1469.41
02/03/23,11:28:43.65,22.159,-0000.03,09.574,008.13,19.487,1014.928,1469.40
02/03/23,11:28:43.69,22.156,-0000.01,09.574,008.13,19.484,1014.926,1469.40
02/03/23,11:28:43.73,22.156,-0000.01,09.575,008.13,19.484,1014.925,1469.41
02/03/23,11:28:43.76,22.156,-0000.01,09.576,008.13,19.483,1014.924,1469.41
