Secchi Depth (cm) = 0970
Forel Ule Scale = 09
pH Colour Scale = 99
SmartSecchi S/N = A004
Latitude (degs N) = 56.47801
Longitude (degs E) = -5.50405
Date = 2023-05-25
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, 415nm, 445nm, 480nm, 515nm, 555nm, 590nm, 630nm, 680nm, Clear, NIR, Resistance 10KTHERM, Temp (deg C) 10KTHERM, Temp (deg C) TMP117
09:10:11, 1021.70, 13.30, 982, 1184, 1499, 1570, 1551, 1564, 1724, 1737, 5305, 1419, 17753.66, 12.62, 11.16
09:10:11, 1021.70, 13.30, 970, 1172, 1480, 1547, 1532, 1542, 1699, 1711, 5281, 1407, 17723.58, 12.65, 11.16
09:10:11, 1021.60, 13.31, 969, 1171, 1479, 1547, 1541, 1551, 1713, 1721, 5289, 1412, 17693.55, 12.69, 11.16
09:10:12, 1021.60, 13.30, 983, 1185, 1502, 1574, 1574, 1587, 1755, 1763, 5329, 1434, 17738.61, 12.64, 11.16
09:10:12, 1021.80, 13.31, 1000, 1203, 1528, 1605, 1606, 1620, 1795, 1804, 5372, 1454, 17708.56, 12.67, 11.15
09:10:13, 1021.50, 13.31, 1007, 1209, 1538, 1616, 1608, 1622, 1797, 1807, 5375, 1456, 17738.61, 12.64, 11.15
09:10:13, 1021.70, 13.31, 997, 1199, 1522, 1597, 1577, 1591, 1760, 1770, 5341, 1438, 17693.55, 12.69, 11.15
09:10:13, 1021.60, 13.31, 977, 1178, 1490, 1561, 1538, 1550, 1711, 1719, 5290, 1412, 17723.58, 12.65, 11.15
09:10:14, 1021.70, 13.31, 964, 1165, 1470, 1536, 1518, 1527, 1684, 1692, 5263, 1398, 17738.61, 12.64, 11.15
09:10:14, 1021.80, 13.31, 962, 1163, 1467, 1535, 1524, 1533, 1692, 1698, 5268, 1401, 17693.55, 12.69, 11.15
09:10:15, 1021.70, 13.31, 971, 1172, 1481, 1550, 1543, 1554, 1720, 1723, 5282, 1409, 17723.58, 12.65, 11.15
09:10:15, 1021.70, 13.31, 981, 1182, 1495, 1569, 1560, 1573, 1742, 1745, 5300, 1417, 17723.58, 12.65, 11.15
09:10:16, 1021.60, 13.31, 984, 1186, 1501, 1576, 1563, 1576, 1745, 1750, 5307, 1420, 17678.57, 12.71, 11.16
09:10:16, 1021.50, 13.31, 978, 1180, 1492, 1564, 1543, 1558, 1721, 1728, 5287, 1409, 17708.56, 12.67, 11.16
09:10:16, 1021.90, 13.31, 966, 1167, 1473, 1540, 1518, 1531, 1686, 1695, 5260, 1396, 17723.58, 12.65, 11.17
09:10:17, 1021.70, 13.31, 957, 1156, 1456, 1523, 1501, 1514, 1665, 1675, 5242, 1387, 17708.56, 12.67, 11.17
09:10:17, 1021.60, 13.31, 954, 1153, 1452, 1519, 1502, 1514, 1667, 1673, 5237, 1387, 17723.58, 12.65, 11.18
09:10:18, 1021.60, 13.31, 961, 1159, 1461, 1531, 1526, 1540, 1700, 1702, 5268, 1402, 17723.58, 12.65, 11.18
09:10:18, 1021.70, 13.31, 995, 1195, 1517, 1595, 1634, 1657, 1838, 1863, 5382, 1498, 17708.56, 12.67, 11.18
09:10:18, 1021.50, 13.31, 1032, 1236, 1581, 1675, 1635, 1661, 1844, 1859, 5398, 1513, 17678.57, 12.71, 11.19
09:10:19, 1021.60, 13.31, 1016, 1222, 1556, 1651, 1662, 1690, 1874, 1905, 5465, 1543, 17708.56, 12.67, 11.19
09:10:19, 1021.40, 13.31, 980, 1183, 1499, 1580, 1518, 1534, 1694, 1706, 5277, 1449, 17708.56, 12.67, 11.20
09:10:20, 1021.80, 13.30, 964, 1165, 1477, 1543, 1551, 1565, 1725, 1756, 5334, 1473, 17738.61, 12.64, 11.20
09:10:20, 1021.70, 13.30, 956, 1151, 1456, 1522, 1513, 1523, 1674, 1691, 5299, 1428, 17708.56, 12.67, 11.20
09:10:20, 1021.50, 13.29, 1030, 1230, 1580, 1642, 1705, 1727, 1908, 1955, 5525, 1538, 17708.56, 12.67, 11.19
09:10:21, 1021.70, 13.28, 1054, 1252, 1613, 1682, 1731, 1761, 1945, 1990, 5551, 1549, 17723.58, 12.65, 11.19
09:10:21, 1021.60, 13.27, 1116, 1303, 1699, 1789, 1766, 1813, 2004, 2042, 5555, 1620, 17693.55, 12.69, 11.17
09:10:22, 1021.80, 13.26, 1010, 1212, 1551, 1709, 1705, 1786, 1917, 2011, 5372, 1707, 17693.55, 12.69, 11.17
09:10:22, 1021.60, 13.26, 976, 1226, 1540, 1693, 1566, 1684, 1764, 1942, 5227, 1689, 17708.56, 12.67, 11.17
09:10:23, 1021.50, 13.24, 944, 1195, 1484, 1628, 1622, 1757, 1827, 2039, 5343, 1708, 17708.56, 12.67, 11.14
09:10:23, 1021.30, 13.23, 953, 1192, 1502, 1657, 1586, 1675, 1790, 1879, 5137, 1648, 17738.61, 12.64, 11.14
09:10:23, 1021.40, 13.23, 1022, 1233, 1570, 1742, 1778, 1867, 2004, 2098, 5506, 1760, 17708.56, 12.67, 11.11
09:10:24, 1021.60, 13.22, 1071, 1285, 1646, 1825, 1757, 1894, 1994, 2126, 5612, 1801, 17708.56, 12.67, 11.11
09:10:24, 1021.80, 13.21, 1063, 1318, 1664, 1849, 1786, 2027, 2050, 2388, 5953, 1989, 17693.55, 12.69, 11.11
09:10:25, 1021.40, 13.21, 1043, 1353, 1680, 1883, 1818, 1988, 2070, 2326, 6629, 2122, 17693.55, 12.69, 11.07
09:10:25, 1021.50, 13.21, 1065, 1379, 1731, 1953, 1944, 2051, 2259, 2375, 7705, 2462, 17723.58, 12.65, 11.07
09:10:25, 1021.60, 13.20, 1118, 1443, 1806, 2068, 2070, 2209, 2471, 2538, 9339, 3048, 17678.57, 12.71, 11.05
09:10:26, 1021.60, 13.20, 1165, 1506, 1889, 2188, 2135, 2263, 2590, 2584, 11089, 3547, 17678.57, 12.71, 11.05
09:10:26, 1021.50, 13.19, 1188, 1549, 1934, 2260, 2168, 2290, 2654, 2617, 11783, 3775, 17693.55, 12.69, 11.05
09:10:27, 1021.40, 13.19, 1132, 1483, 1844, 2142, 2077, 2149, 2534, 2452, 11673, 3754, 17678.57, 12.71, 11.05
09:10:27, 1021.50, 13.19, 1129, 1480, 1842, 2132, 2045, 2097, 2500, 2389, 11787, 3804, 17678.57, 12.71, 11.05
09:10:27, 1021.60, 13.19, 1138, 1494, 1863, 2160, 2162, 2223, 2670, 2537, 12735, 4147, 17693.55, 12.69, 11.05
09:10:28, 1021.50, 13.19, 1182, 1557, 1944, 2282, 2251, 2326, 2816, 2657, 13527, 4428, 17648.65, 12.74, 11.05
09:10:28, 1021.60, 13.19, 1239, 1642, 2059, 2453, 2394, 2464, 3066, 2811, 15029, 4908, 17678.57, 12.71, 11.05
09:10:29, 1021.30, 13.19, 1188, 1607, 1991, 2386, 2333, 2328, 3035, 2698, 15583, 5097, 17663.60, 12.72, 11.05
09:10:29, 1021.50, 13.19, 1144, 1548, 1917, 2268, 2175, 2142, 2793, 2456, 15008, 4939, 17648.65, 12.74, 11.05
09:10:30, 1021.60, 13.19, 1122, 1514, 1870, 2202, 2146, 2121, 2744, 2441, 14385, 4711, 17648.65, 12.74, 11.05
09:10:30, 1021.50, 13.19, 1104, 1462, 1819, 2109, 2078, 2095, 2579, 2382, 12987, 4241, 17633.71, 12.76, 11.05
09:10:30, 1021.70, 13.19, 1156, 1523, 1904, 2219, 2174, 2238, 2693, 2563, 12758, 4178, 17663.60, 12.72, 11.05
09:10:31, 1021.50, 13.19, 1165, 1535, 1918, 2247, 2219, 2314, 2754, 2657, 12656, 4147, 17648.65, 12.74, 11.05
09:10:31, 1021.50, 13.19, 1207, 1592, 1998, 2363, 2312, 2409, 2909, 2767, 13659, 4504, 17618.79, 12.78, 11.05
09:10:32, 1021.60, 13.19, 1215, 1608, 2025, 2398, 2358, 2407, 3015, 2759, 14956, 4928, 17618.79, 12.78, 11.07
09:10:32, 1021.50, 13.19, 1177, 1578, 1972, 2335, 2258, 2259, 2875, 2596, 14755, 4856, 17633.71, 12.76, 11.07
09:10:32, 1021.50, 13.19, 1142, 1539, 1907, 2256, 2188, 2170, 2787, 2504, 14423, 4744, 17603.89, 12.79, 11.07
09:10:33, 1021.70, 13.19, 1109, 1474, 1839, 2135, 2121, 2108, 2667, 2413, 13799, 4534, 17618.79, 12.78, 11.08
09:10:33, 1021.60, 13.19, 1122, 1508, 1869, 2203, 2180, 2159, 2778, 2498, 14401, 4744, 17633.71, 12.76, 11.08
09:10:34, 1021.40, 13.19, 1128, 1523, 1885, 2233, 2220, 2201, 2854, 2552, 14755, 4875, 17618.79, 12.78, 11.09
09:10:34, 1021.60, 13.19, 1182, 1593, 1993, 2380, 2362, 2397, 3038, 2760, 15201, 5053, 17589.00, 12.81, 11.09
09:10:34, 1021.50, 13.18, 1203, 1608, 2026, 2424, 2380, 2468, 3046, 2838, 14469, 4916, 17633.71, 12.76, 11.09
09:10:35, 1021.30, 13.18, 1207, 1613, 2022, 2420, 2289, 2409, 2871, 2784, 12994, 4468, 17618.79, 12.78, 11.11
09:10:35, 1021.40, 13.18, 1129, 1498, 1867, 2194, 2133, 2253, 2627, 2601, 11681, 4027, 17618.79, 12.78, 11.11
09:10:36, 1021.40, 13.18, 1133, 1496, 1872, 2182, 2093, 2202, 2561, 2542, 11368, 3943, 17603.89, 12.79, 11.12
09:10:36, 1021.60, 13.18, 1131, 1499, 1872, 2190, 2179, 2296, 2700, 2652, 12188, 4264, 17603.89, 12.79, 11.12
09:10:36, 1021.60, 13.18, 1176, 1569, 1968, 2341, 2334, 2424, 2968, 2793, 14104, 4956, 17589.00, 12.81, 11.12
09:10:37, 1021.40, 13.19, 1233, 1657, 2095, 2530, 2506, 2586, 3263, 2978, 15943, 5508, 17603.89, 12.79, 11.11
09:10:37, 1021.50, 13.18, 1232, 1662, 2095, 2541, 2492, 2575, 3228, 2962, 15748, 5469, 17603.89, 12.79, 11.11
09:10:38, 1021.60, 13.18, 1208, 1606, 2031, 2412, 2286, 2361, 2878, 2719, 13793, 4857, 17589.00, 12.81, 11.12
09:10:38, 1021.60, 13.18, 1161, 1530, 1929, 2240, 2187, 2279, 2689, 2635, 12642, 4451, 17589.00, 12.81, 11.12
09:10:39, 1021.70, 13.18, 1157, 1522, 1917, 2216, 2162, 2250, 2639, 2603, 12310, 4379, 17574.13, 12.83, 11.12
09:10:39, 1021.50, 13.18, 1124, 1478, 1862, 2140, 2125, 2177, 2618, 2511, 12520, 4357, 17589.00, 12.81, 11.11
09:10:39, 1021.50, 13.18, 1146, 1526, 1909, 2252, 2219, 2265, 2804, 2588, 13955, 4803, 17574.13, 12.83, 11.11
09:10:40, 1021.70, 13.18, 1140, 1559, 1928, 2325, 2318, 2310, 3044, 2703, 15401, 5228, 17603.89, 12.79, 11.11
09:10:40, 1021.50, 13.18, 1153, 1598, 1961, 2397, 2318, 2292, 3066, 2672, 16273, 5514, 17589.00, 12.81, 11.11
09:10:41, 1021.60, 13.19, 1135, 1561, 1925, 2325, 2275, 2250, 2999, 2621, 15827, 5340, 17589.00, 12.81, 11.11
09:10:41, 1021.60, 13.18, 1108, 1522, 1862, 2244, 2155, 2144, 2746, 2474, 13956, 4695, 17544.42, 12.86, 11.11
09:10:41, 1021.50, 13.18, 1135, 1512, 1896, 2221, 2131, 2169, 2679, 2480, 13054, 4371, 17559.27, 12.85, 11.11
09:10:42, 1021.90, 13.18, 1048, 1395, 1731, 1996, 1899, 1944, 2338, 2210, 10824, 3510, 17574.13, 12.83, 11.10
09:10:42, 1021.80, 13.18, 1022, 1343, 1659, 1897, 1786, 1849, 2152, 2074, 9505, 2878, 17589.00, 12.81, 11.10
09:10:43, 1021.80, 13.18, 1016, 1308, 1615, 1844, 1780, 1882, 2128, 2112, 9109, 2743, 17574.13, 12.83, 11.10
09:10:43, 1021.70, 13.18, 1142, 1449, 1817, 2091, 2043, 2184, 2440, 2479, 10052, 3241, 17574.13, 12.83, 11.09
09:10:43, 1021.70, 13.19, 1169, 1476, 1857, 2115, 2088, 2221, 2490, 2541, 8684, 2860, 17574.13, 12.83, 11.09
09:10:44, 1021.80, 13.18, 1179, 1488, 1896, 2134, 2044, 2118, 2316, 2425, 7463, 2208, 17589.00, 12.81, 11.08
09:10:44, 1021.80, 13.18, 1013, 1268, 1579, 1720, 1576, 1647, 1752, 1835, 6185, 1577, 17574.13, 12.83, 11.08
09:10:45, 1021.90, 13.18, 958, 1194, 1485, 1576, 1500, 1533, 1633, 1685, 5718, 1363, 17589.00, 12.81, 11.08
09:10:45, 1021.60, 13.18, 933, 1164, 1441, 1507, 1445, 1463, 1553, 1611, 5457, 1259, 17589.00, 12.81, 11.05
09:10:46, 1022.00, 13.18, 914, 1142, 1410, 1447, 1394, 1404, 1478, 1554, 5284, 1183, 17618.79, 12.78, 11.05
09:10:46, 1021.90, 13.18, 883, 1105, 1359, 1373, 1326, 1321, 1382, 1448, 5130, 1118, 17603.89, 12.79, 11.05
09:10:46, 1027.30, 13.16, 870, 1092, 1342, 1349, 1242, 1210, 1281, 1362, 4330, 927, 17574.13, 12.83, 11.05
09:10:47, 1037.30, 13.11, 711, 906, 1124, 1133, 1256, 1215, 1266, 1306, 4278, 479, 17589.00, 12.81, 11.05
09:10:47, 1040.90, 13.06, 758, 995, 1249, 1279, 1220, 1149, 1217, 1236, 4305, 467, 17589.00, 12.81, 11.19
09:10:48, 1047.70, 13.01, 742, 978, 1250, 1264, 1237, 1160, 1212, 1226, 4178, 364, 17603.89, 12.79, 11.19
09:10:48, 1056.80, 12.97, 693, 934, 1191, 1224, 1267, 1184, 1251, 1248, 3941, 312, 17589.00, 12.81, 11.30
09:10:48, 1072.70, 12.94, 632, 865, 1124, 1157, 1173, 1074, 1112, 1077, 3607, 231, 17603.89, 12.79, 11.30
09:10:49, 1080.00, 12.90, 575, 810, 1070, 1110, 1115, 1002, 1028, 976, 3359, 200, 17603.89, 12.79, 11.30
09:10:49, 1079.10, 12.84, 571, 812, 1078, 1118, 1111, 999, 1024, 967, 3346, 193, 17648.65, 12.74, 11.31
