Secchi Depth (cm) = 0805
Forel Ule Scale = 10
pH Colour Scale = 99
SmartSecchi S/N = A004
Latitude (degs N) = 56.53061
Longitude (degs E) = -5.43618
Date = 2023-05-25
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, 415nm, 445nm, 480nm, 515nm, 555nm, 590nm, 630nm, 680nm, Clear, NIR, Resistance 10KTHERM, Temp (deg C) 10KTHERM, Temp (deg C) TMP117
10:07:11, 1021.10, 14.80, 1152, 1429, 1823, 1987, 2032, 2141, 2287, 2332, 7961, 2759, 16557.63, 14.07, 13.29
10:07:11, 1021.10, 14.81, 1134, 1402, 1793, 1932, 1958, 2052, 2194, 2257, 7538, 2543, 16557.63, 14.07, 13.29
10:07:11, 1021.20, 14.81, 1129, 1379, 1772, 1887, 2080, 2172, 2373, 2457, 7381, 2520, 16571.43, 14.05, 13.29
10:07:12, 1021.00, 14.81, 1759, 1748, 2580, 2479, 2972, 3128, 3545, 3721, 8609, 3358, 16599.06, 14.02, 13.28
10:07:12, 1021.00, 14.81, 2541, 2219, 3587, 3226, 3847, 4073, 4694, 4959, 9956, 4237, 16571.43, 14.05, 13.28
10:07:13, 1021.00, 14.80, 3002, 2495, 4158, 3669, 4137, 4411, 5104, 5387, 10458, 4577, 16557.63, 14.07, 13.24
10:07:13, 1021.10, 14.81, 2942, 2459, 4060, 3614, 4102, 4374, 5078, 5324, 10393, 4534, 16571.43, 14.05, 13.24
10:07:14, 1020.90, 14.80, 2952, 2454, 4044, 3613, 4110, 4394, 5145, 5334, 10408, 4520, 16557.63, 14.07, 13.22
10:07:14, 1020.80, 14.80, 3022, 2474, 4084, 3649, 4145, 4450, 5256, 5379, 10474, 4521, 16543.85, 14.09, 13.22
10:07:14, 1021.00, 14.80, 3107, 2492, 4124, 3686, 4177, 4515, 5362, 5427, 10510, 4515, 16585.24, 14.03, 13.22
10:07:15, 1020.90, 14.80, 3170, 2501, 4147, 3708, 4186, 4546, 5413, 5431, 10484, 4503, 16557.63, 14.07, 13.20
10:07:15, 1020.90, 14.80, 3182, 2500, 4148, 3709, 4180, 4546, 5430, 5429, 10483, 4492, 16543.85, 14.09, 13.20
10:07:16, 1021.20, 14.80, 3177, 2496, 4134, 3706, 4175, 4541, 5429, 5415, 10490, 4504, 16571.43, 14.05, 13.20
10:07:16, 1020.90, 14.80, 3154, 2491, 4114, 3696, 4149, 4517, 5422, 5381, 10454, 4483, 16557.63, 14.07, 13.20
10:07:16, 1021.00, 14.79, 3125, 2475, 4072, 3675, 4124, 4511, 5407, 5357, 10435, 4477, 16571.43, 14.05, 13.20
10:07:17, 1021.10, 14.79, 3133, 2470, 4049, 3681, 4121, 4551, 5402, 5364, 10554, 4540, 16516.33, 14.12, 13.20
10:07:17, 1021.10, 14.79, 3153, 2477, 4051, 3707, 4136, 4593, 5425, 5383, 10673, 4601, 16557.63, 14.07, 13.20
10:07:18, 1021.10, 14.79, 3209, 2491, 4090, 3736, 4184, 4651, 5553, 5436, 10716, 4617, 16571.43, 14.05, 13.18
10:07:18, 1021.00, 14.79, 3290, 2513, 4153, 3771, 4239, 4708, 5725, 5492, 10707, 4600, 16585.24, 14.03, 13.18
10:07:19, 1021.10, 14.78, 3369, 2537, 4215, 3814, 4281, 4763, 5790, 5540, 10726, 4606, 16571.43, 14.05, 13.18
10:07:19, 1020.90, 14.78, 3368, 2533, 4197, 3818, 4274, 4766, 5777, 5522, 10804, 4648, 16543.85, 14.09, 13.16
10:07:19, 1020.90, 14.78, 3306, 2516, 4141, 3801, 4223, 4732, 5574, 5461, 10864, 4691, 16571.43, 14.05, 13.16
10:07:20, 1021.00, 14.78, 3237, 2498, 4082, 3781, 4175, 4680, 5469, 5398, 10898, 4721, 16543.85, 14.09, 13.14
10:07:20, 1021.10, 14.78, 3189, 2485, 4037, 3760, 4165, 4667, 5456, 5383, 10905, 4724, 16557.63, 14.07, 13.14
10:07:21, 1020.90, 14.77, 3251, 2503, 4097, 3787, 4222, 4731, 5567, 5460, 10882, 4699, 16530.08, 14.10, 13.14
10:07:21, 1020.90, 14.77, 3376, 2536, 4184, 3838, 4311, 4826, 5838, 5562, 10881, 4681, 16557.63, 14.07, 13.13
10:07:21, 1020.90, 14.77, 3467, 2555, 4232, 3879, 4334, 4864, 5911, 5592, 10879, 4670, 16543.85, 14.09, 13.13
10:07:22, 1021.10, 14.77, 3480, 2560, 4246, 3886, 4338, 4861, 5911, 5600, 10875, 4671, 16543.85, 14.09, 13.13
10:07:22, 1021.10, 14.76, 3462, 2554, 4235, 3872, 4324, 4840, 5883, 5587, 10845, 4656, 16543.85, 14.09, 13.13
10:07:23, 1021.00, 14.76, 3407, 2543, 4213, 3842, 4285, 4784, 5807, 5534, 10823, 4655, 16543.85, 14.09, 13.13
10:07:23, 1020.90, 14.76, 3311, 2519, 4151, 3795, 4232, 4727, 5638, 5477, 10842, 4676, 16530.08, 14.10, 13.12
10:07:23, 1020.90, 14.75, 3285, 2511, 4129, 3790, 4226, 4727, 5587, 5468, 10870, 4694, 16571.43, 14.05, 13.12
10:07:24, 1020.90, 14.75, 3329, 2525, 4156, 3823, 4273, 4795, 5691, 5515, 10915, 4706, 16516.33, 14.12, 13.12
10:07:24, 1020.90, 14.75, 3452, 2553, 4221, 3886, 4359, 4901, 5937, 5622, 10960, 4712, 16543.85, 14.09, 13.12
10:07:25, 1021.10, 14.75, 3619, 2590, 4311, 3955, 4428, 5010, 5996, 5733, 10965, 4698, 16557.63, 14.07, 13.12
10:07:25, 1020.80, 14.74, 3734, 2616, 4380, 3997, 4466, 5058, 5987, 5789, 10972, 4694, 16543.85, 14.09, 13.13
10:07:25, 1021.00, 14.74, 3717, 2609, 4364, 3989, 4438, 5022, 5979, 5749, 10951, 4689, 16557.63, 14.07, 13.13
10:07:26, 1020.90, 14.74, 3599, 2585, 4302, 3941, 4373, 4929, 5971, 5648, 10927, 4684, 16516.33, 14.12, 13.12
10:07:26, 1021.00, 14.74, 3481, 2559, 4238, 3890, 4330, 4862, 5879, 5585, 10928, 4700, 16543.85, 14.09, 13.12
10:07:27, 1020.90, 14.74, 3434, 2547, 4204, 3875, 4322, 4860, 5833, 5568, 10948, 4711, 16543.85, 14.09, 13.12
10:07:27, 1020.70, 14.73, 3445, 2550, 4210, 3885, 4325, 4866, 5846, 5568, 10952, 4711, 16543.85, 14.09, 13.11
10:07:28, 1020.80, 14.73, 3458, 2553, 4221, 3885, 4331, 4860, 5889, 5584, 10916, 4695, 16543.85, 14.09, 13.11
10:07:28, 1021.00, 14.73, 3453, 2549, 4224, 3867, 4316, 4834, 5877, 5572, 10849, 4661, 16543.85, 14.09, 13.10
10:07:28, 1021.00, 14.72, 3408, 2541, 4209, 3842, 4290, 4792, 5818, 5538, 10828, 4656, 16530.08, 14.10, 13.10
10:07:29, 1021.00, 14.72, 3321, 2521, 4154, 3803, 4221, 4723, 5596, 5463, 10847, 4684, 16530.08, 14.10, 13.10
10:07:29, 1020.90, 14.72, 3212, 2489, 4063, 3764, 4152, 4649, 5444, 5368, 10896, 4721, 16516.33, 14.12, 13.08
10:07:30, 1021.10, 14.72, 3148, 2474, 4003, 3741, 4143, 4632, 5453, 5343, 10921, 4747, 16571.43, 14.05, 13.08
10:07:30, 1021.10, 14.71, 3188, 2485, 4036, 3764, 4182, 4691, 5482, 5405, 10917, 4743, 16543.85, 14.09, 13.08
10:07:30, 1021.10, 14.71, 3311, 2519, 4145, 3813, 4266, 4781, 5703, 5512, 10882, 4708, 16543.85, 14.09, 13.08
10:07:31, 1020.90, 14.71, 3472, 2549, 4237, 3865, 4329, 4860, 5886, 5605, 10782, 4634, 16530.08, 14.10, 13.08
10:07:31, 1021.00, 14.71, 3557, 2551, 4277, 3880, 4352, 4889, 5870, 5628, 10791, 4616, 16516.33, 14.12, 13.06
10:07:32, 1021.10, 14.71, 3604, 2576, 4314, 3914, 4365, 4920, 5888, 5657, 10828, 4626, 16516.33, 14.12, 13.06
10:07:32, 1021.10, 14.70, 3575, 2571, 4289, 3911, 4356, 4905, 5926, 5635, 10845, 4646, 16530.08, 14.10, 13.05
10:07:32, 1021.10, 14.70, 3457, 2547, 4219, 3869, 4295, 4819, 5821, 5543, 10870, 4676, 16530.08, 14.10, 13.05
10:07:33, 1020.90, 14.69, 3326, 2517, 4151, 3802, 4234, 4734, 5669, 5474, 10813, 4660, 16530.08, 14.10, 13.05
10:07:33, 1020.80, 14.69, 3305, 2510, 4142, 3776, 4229, 4708, 5715, 5471, 10720, 4607, 16543.85, 14.09, 13.04
10:07:34, 1020.90, 14.70, 3366, 2527, 4203, 3799, 4268, 4751, 5763, 5529, 10670, 4571, 16530.08, 14.10, 13.04
10:07:34, 1021.00, 14.69, 3486, 2554, 4267, 3856, 4339, 4857, 5811, 5621, 10729, 4589, 16543.85, 14.09, 13.05
10:07:35, 1021.00, 14.69, 3621, 2578, 4310, 3923, 4402, 4971, 5917, 5694, 10827, 4628, 16530.08, 14.10, 13.05
10:07:35, 1020.90, 14.68, 3690, 2593, 4324, 3962, 4399, 4982, 5930, 5692, 10824, 4622, 16530.08, 14.10, 13.05
10:07:35, 1021.10, 14.68, 3626, 2571, 4268, 3927, 4394, 4974, 5980, 5658, 10644, 4553, 16502.59, 14.14, 13.05
10:07:36, 1020.90, 14.68, 3637, 2583, 4157, 4185, 4766, 5155, 6604, 5458, 10414, 4489, 16543.85, 14.09, 13.05
10:07:36, 1020.90, 14.68, 3195, 2692, 4110, 4899, 5635, 5813, 6358, 5700, 10483, 4525, 16557.63, 14.07, 13.06
10:07:37, 1020.90, 14.68, 3204, 2826, 4413, 5512, 5513, 5465, 6147, 5624, 10473, 4526, 16502.59, 14.14, 13.06
10:07:37, 1021.00, 14.67, 3239, 2595, 3990, 4473, 4581, 4993, 6540, 5355, 10555, 4696, 16516.33, 14.12, 13.06
10:07:37, 1020.70, 14.67, 2863, 2749, 4143, 5106, 5059, 6121, 5693, 6549, 10785, 4683, 16488.87, 14.15, 13.09
10:07:38, 1020.70, 14.67, 3272, 3688, 4383, 5367, 5383, 7619, 6303, 9556, 13288, 4727, 16516.33, 14.12, 13.09
10:07:38, 1020.70, 14.67, 2961, 3556, 4804, 5906, 5664, 6624, 7931, 7899, 30332, 14759, 16516.33, 14.12, 13.09
10:07:39, 1020.80, 14.67, 3304, 4035, 5339, 7624, 7024, 8670, 11810, 8955, 36000, 17993, 16516.33, 14.12, 13.09
10:07:39, 1021.10, 14.66, 2878, 4410, 5323, 9700, 10539, 9289, 27995, 10316, 36000, 34897, 16488.87, 14.15, 13.09
10:07:39, 1020.90, 14.66, 4130, 7759, 12846, 14533, 25224, 10830, 34560, 14602, 36000, 36000, 16475.15, 14.17, 13.15
10:07:40, 1020.80, 14.66, 14724, 9122, 24563, 12990, 24332, 24241, 23531, 29553, 36000, 36000, 16488.87, 14.15, 13.15
10:07:40, 1020.60, 14.65, 1522, 1797, 2457, 2398, 4753, 5453, 4520, 5529, 23691, 15811, 16488.87, 14.15, 13.04
10:07:41, 1021.00, 14.64, 10305, 9450, 17144, 14234, 9745, 25744, 14160, 26669, 36000, 29031, 16447.78, 14.21, 13.04
10:07:41, 1021.00, 14.64, 4150, 4671, 4669, 12189, 8330, 12701, 19021, 10636, 18653, 5935, 16447.78, 14.21, 13.04
10:07:42, 1020.80, 14.64, 2388, 4639, 4839, 11487, 7886, 5497, 15965, 6455, 11356, 4230, 16461.46, 14.19, 12.85
10:07:42, 1020.70, 14.62, 2000, 3053, 3956, 5325, 6824, 4271, 10522, 5762, 10052, 4044, 16447.78, 14.21, 12.85
10:07:42, 1020.60, 14.62, 2042, 2686, 3873, 3850, 5602, 4131, 6715, 5814, 14070, 7761, 16475.15, 14.17, 12.83
10:07:43, 1020.90, 14.64, 1179, 1525, 2071, 2090, 1969, 1930, 2232, 2307, 6857, 2457, 16461.46, 14.19, 12.83
10:07:43, 1020.70, 14.64, 2604, 2647, 4887, 3706, 4665, 4568, 5103, 6231, 12329, 5145, 16461.46, 14.19, 12.83
10:07:44, 1020.70, 14.64, 4534, 2666, 4532, 4405, 4573, 5120, 6116, 5430, 9807, 4232, 16447.78, 14.21, 12.79
10:07:44, 1020.40, 14.62, 3563, 2515, 4049, 4068, 4739, 5089, 6407, 5376, 9829, 4219, 16447.78, 14.21, 12.79
10:07:44, 1020.70, 14.62, 2954, 2374, 3681, 3821, 4157, 4500, 5753, 4951, 9717, 4234, 16447.78, 14.21, 12.76
10:07:45, 1021.00, 14.61, 3395, 2485, 3975, 3971, 4344, 4743, 6032, 5187, 9982, 4402, 16488.87, 14.15, 12.76
10:07:45, 1020.70, 14.61, 3129, 2424, 3856, 3769, 4207, 4665, 5688, 5254, 10295, 4604, 16475.15, 14.17, 12.76
10:07:46, 1020.90, 14.61, 3442, 2510, 4161, 3840, 4297, 4797, 5795, 5476, 10544, 4712, 16475.15, 14.17, 12.73
10:07:46, 1020.90, 14.60, 3598, 2537, 4202, 3947, 4472, 5043, 6045, 5587, 10298, 4585, 16475.15, 14.17, 12.73
10:07:46, 1020.80, 14.59, 4291, 2631, 4444, 4265, 4913, 5691, 6477, 5905, 10076, 4358, 16502.59, 14.14, 12.72
10:07:47, 1020.60, 14.59, 4565, 2719, 4554, 4580, 5254, 6000, 6577, 5918, 10008, 4238, 16447.78, 14.21, 12.72
10:07:47, 1020.80, 14.58, 4619, 2814, 4659, 5078, 5567, 6443, 6623, 6058, 10116, 4200, 16475.15, 14.17, 12.72
10:07:48, 1020.80, 14.58, 4168, 2692, 4440, 4648, 5040, 5712, 6573, 5797, 10191, 4394, 16447.78, 14.21, 12.69
10:07:48, 1020.70, 14.57, 4511, 2702, 4557, 4494, 4955, 5608, 6515, 5840, 10877, 4883, 16475.15, 14.17, 12.69
10:07:49, 1021.00, 14.57, 3760, 2693, 4357, 4299, 5042, 5705, 6567, 6325, 15045, 6601, 16488.87, 14.15, 12.66
10:07:49, 1020.70, 14.56, 4314, 2956, 4819, 4789, 5275, 6141, 7047, 6616, 17205, 7251, 16488.87, 14.15, 12.66
10:07:49, 1020.80, 14.56, 4161, 2955, 4696, 4961, 5720, 6662, 7333, 6787, 15302, 6759, 16475.15, 14.17, 12.63
10:07:50, 1021.00, 14.55, 4348, 3118, 4991, 5815, 6276, 7239, 7374, 7040, 16109, 7636, 16475.15, 14.17, 12.63
10:07:50, 1020.70, 14.55, 3909, 3451, 5218, 6254, 6144, 7604, 6622, 7077, 13653, 6261, 16502.59, 14.14, 12.63
10:07:51, 1020.90, 14.55, 3658, 3444, 5042, 6398, 5696, 7515, 6218, 7079, 12277, 5395, 16461.46, 14.19, 12.62
10:07:51, 1021.00, 14.53, 3696, 3505, 5119, 6461, 5863, 7574, 6681, 7101, 13743, 6297, 16475.15, 14.17, 12.62
10:07:51, 1020.90, 14.53, 3845, 3445, 5230, 6465, 6514, 7606, 7142, 7272, 17185, 7917, 16488.87, 14.15, 12.60
10:07:52, 1020.90, 14.52, 4470, 3332, 5272, 6080, 6445, 7506, 8262, 7705, 21606, 9348, 16461.46, 14.19, 12.60
10:07:52, 1021.00, 14.52, 4571, 3235, 5179, 5330, 5828, 6797, 7720, 7343, 20610, 8078, 16447.78, 14.21, 12.60
10:07:53, 1021.00, 14.52, 4607, 3145, 5318, 4840, 5321, 6114, 6918, 7284, 16816, 6621, 16488.87, 14.15, 12.59
10:07:53, 1020.80, 14.48, 4468, 3095, 5877, 4559, 5330, 5681, 6345, 7353, 13662, 5817, 16447.78, 14.21, 12.59
10:07:54, 1020.90, 14.48, 3642, 2899, 5692, 4205, 4820, 4939, 5438, 6605, 11313, 4993, 16447.78, 14.21, 12.55
10:07:54, 1020.60, 14.47, 3343, 2796, 5645, 3992, 4808, 4821, 5342, 6485, 10577, 4713, 16475.15, 14.17, 12.55
