Secchi Depth (cm) = 0670
Forel Ule Scale = 10
pH Colour Scale = 99
SmartSecchi S/N = A004
Latitude (degs N) = 56.50386
Longitude (degs E) = -5.46500
Date = 2023-05-25
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, 415nm, 445nm, 480nm, 515nm, 555nm, 590nm, 630nm, 680nm, Clear, NIR, Resistance 10KTHERM, Temp (deg C) 10KTHERM, Temp (deg C) TMP117
09:38:55, 1020.30, 14.02, 2203, 2048, 3066, 3538, 3729, 3923, 5602, 4666, 7394, 4207, 16475.15, 14.17, 12.81
09:38:55, 1020.60, 14.03, 2113, 1797, 2791, 3236, 3460, 3758, 5469, 4637, 6992, 4279, 16516.33, 14.12, 12.81
09:38:55, 1020.40, 14.03, 2010, 1597, 2572, 2914, 3302, 3504, 5221, 4326, 6793, 4247, 16516.33, 14.12, 12.81
09:38:56, 1020.40, 14.03, 2020, 1675, 2650, 3047, 3564, 3776, 5402, 4495, 6900, 4096, 16488.87, 14.15, 12.81
09:38:56, 1020.40, 14.04, 2278, 2184, 3239, 3721, 4133, 4282, 5999, 4953, 10051, 4907, 16530.08, 14.10, 12.81
09:38:57, 1020.60, 14.04, 2327, 2342, 3393, 3821, 3923, 4121, 5610, 4747, 10156, 4678, 16502.59, 14.14, 12.83
09:38:57, 1020.70, 14.04, 1130, 1413, 1809, 1963, 1960, 2120, 2254, 2459, 6849, 2489, 16502.59, 14.14, 12.83
09:38:57, 1020.60, 14.04, 2481, 2433, 3542, 4022, 4380, 4529, 6179, 5156, 10651, 4950, 16516.33, 14.12, 12.83
09:38:58, 1020.40, 14.04, 2573, 2491, 3641, 4142, 4511, 4650, 6241, 5260, 10719, 4953, 16516.33, 14.12, 12.83
09:38:58, 1020.50, 14.04, 2587, 2501, 3660, 4169, 4497, 4647, 6250, 5262, 10743, 4964, 16502.59, 14.14, 12.83
09:38:59, 1020.60, 14.04, 2558, 2481, 3619, 4097, 4394, 4568, 6245, 5197, 10723, 4967, 16502.59, 14.14, 12.84
09:38:59, 1020.40, 14.04, 2517, 2455, 3577, 4040, 4340, 4502, 6173, 5137, 10680, 4941, 16502.59, 14.14, 12.84
09:39:00, 1020.70, 14.04, 2450, 2419, 3518, 3998, 4257, 4393, 6064, 5040, 10563, 4882, 16502.59, 14.14, 12.85
09:39:00, 1020.50, 14.04, 2365, 2369, 3438, 3870, 4097, 4287, 5853, 4932, 10447, 4820, 16502.59, 14.14, 12.85
09:39:00, 1020.50, 14.04, 2356, 2345, 3399, 3786, 4042, 4244, 5850, 4907, 10426, 4842, 16516.33, 14.12, 12.85
09:39:01, 1020.40, 14.04, 2464, 2385, 3502, 3848, 4118, 4426, 5810, 5092, 10568, 4903, 16502.59, 14.14, 12.84
09:39:01, 1020.50, 14.03, 2583, 2442, 3611, 3947, 4183, 4553, 6045, 5235, 10623, 4921, 16502.59, 14.14, 12.84
09:39:02, 1020.50, 14.03, 2600, 2445, 3622, 3940, 4125, 4500, 6018, 5171, 10520, 4902, 16502.59, 14.14, 12.83
09:39:02, 1020.40, 14.03, 2499, 2397, 3531, 3847, 4023, 4362, 5725, 5014, 10400, 4859, 16502.59, 14.14, 12.83
09:39:02, 1020.40, 14.02, 2419, 2356, 3458, 3764, 3938, 4260, 5538, 4923, 10333, 4808, 16502.59, 14.14, 12.83
09:39:03, 1020.80, 14.02, 2563, 2378, 3591, 3577, 4033, 4449, 5287, 5246, 10479, 4801, 16502.59, 14.14, 12.81
09:39:03, 1020.50, 14.02, 2430, 2299, 3402, 3542, 3605, 3944, 4660, 4633, 9935, 4658, 16488.87, 14.15, 12.81
09:39:04, 1020.70, 14.02, 2450, 2406, 3736, 3496, 3968, 4165, 4693, 5299, 10313, 4883, 16461.46, 14.19, 12.81
09:39:04, 1020.50, 14.01, 2118, 2273, 3419, 3326, 3624, 3721, 4238, 4696, 10426, 4982, 16502.59, 14.14, 12.81
09:39:04, 1020.50, 14.01, 1164, 1529, 1994, 2052, 2161, 2122, 2447, 2629, 7394, 2891, 16488.87, 14.15, 12.81
09:39:05, 1020.60, 14.01, 2092, 2283, 3469, 3350, 3723, 3859, 4433, 4845, 10585, 5040, 16488.87, 14.15, 12.80
09:39:05, 1020.40, 14.00, 2448, 2379, 3653, 3484, 3719, 4010, 4765, 4825, 10392, 4933, 16516.33, 14.12, 12.80
09:39:06, 1020.60, 13.99, 2266, 2241, 3301, 3390, 3917, 4269, 5215, 4994, 10759, 5184, 16502.59, 14.14, 12.76
09:39:06, 1020.20, 13.98, 2820, 2461, 3790, 3775, 4034, 4442, 5544, 5103, 11084, 5387, 16488.87, 14.15, 12.76
09:39:07, 1020.20, 13.97, 2760, 2478, 3743, 3986, 4318, 4768, 6383, 5392, 10780, 5035, 16488.87, 14.15, 12.76
09:39:07, 1020.30, 13.96, 2352, 2298, 3384, 3624, 3861, 4131, 5622, 4776, 10152, 4760, 16488.87, 14.15, 12.72
09:39:07, 1020.40, 13.95, 2714, 2472, 3691, 4045, 4235, 4687, 6196, 5321, 10503, 4876, 16502.59, 14.14, 12.72
09:39:08, 1020.20, 13.95, 2768, 2558, 3786, 4421, 5148, 5319, 6442, 5702, 10765, 4983, 16516.33, 14.12, 12.69
09:39:08, 1020.40, 13.94, 3222, 2927, 4536, 5585, 5600, 6124, 6355, 6200, 10885, 4882, 16475.15, 14.17, 12.69
09:39:09, 1020.40, 13.93, 2895, 3104, 4396, 5457, 5289, 5994, 5771, 6346, 10634, 4714, 16475.15, 14.17, 12.69
09:39:09, 1020.10, 13.93, 2992, 3310, 4505, 5175, 4770, 6636, 5742, 7260, 10867, 4699, 16502.59, 14.14, 12.63
09:39:09, 1020.30, 13.93, 2939, 3192, 4504, 5102, 5068, 6330, 5719, 7001, 10961, 4769, 16502.59, 14.14, 12.63
