Secchi Depth (cm) = 0600
Forel Ule Scale = 12
pH Colour Scale = 99
SmartSecchi S/N = A004
Latitude (degs N) = 56.54728
Longitude (degs E) = -5.30366
Date = 2023-05-25
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, 415nm, 445nm, 480nm, 515nm, 555nm, 590nm, 630nm, 680nm, Clear, NIR, Resistance 10KTHERM, Temp (deg C) 10KTHERM, Temp (deg C) TMP117
12:41:42, 1020.50, 16.65, 14008, 19727, 31198, 25590, 36000, 27516, 33922, 36000, 36000, 36000, 15536.70, 15.40, 12.90
12:41:42, 1020.40, 16.66, 13824, 20171, 31229, 26249, 36000, 27441, 33338, 36000, 36000, 36000, 15549.45, 15.39, 12.90
12:41:42, 1020.60, 16.66, 13722, 20437, 31312, 26530, 36000, 27523, 33621, 36000, 36000, 36000, 15549.45, 15.39, 12.93
12:41:43, 1020.40, 16.66, 13689, 20278, 31608, 26294, 36000, 27186, 33780, 36000, 36000, 36000, 15549.45, 15.39, 12.93
12:41:43, 1020.40, 16.66, 13588, 20017, 31553, 25946, 36000, 26955, 34169, 36000, 36000, 36000, 15562.22, 15.37, 12.93
12:41:44, 1020.40, 16.66, 13420, 20042, 32069, 25686, 36000, 27093, 35694, 36000, 36000, 36000, 15549.45, 15.39, 12.92
12:41:44, 1020.50, 16.65, 13089, 20051, 31976, 25449, 36000, 27002, 35950, 36000, 36000, 36000, 15536.70, 15.40, 12.92
12:41:44, 1020.50, 16.65, 13066, 20302, 32245, 25678, 36000, 27165, 35922, 36000, 36000, 36000, 15536.70, 15.40, 12.93
12:41:45, 1020.30, 16.65, 13074, 20420, 32326, 25785, 36000, 27166, 35998, 36000, 36000, 36000, 15549.45, 15.39, 12.93
12:41:45, 1020.30, 16.65, 12943, 20089, 32046, 25432, 36000, 26995, 36000, 36000, 36000, 36000, 15536.70, 15.40, 12.93
12:41:46, 1020.50, 16.64, 12886, 20493, 32434, 25800, 36000, 26953, 36000, 36000, 36000, 36000, 15536.70, 15.40, 12.95
12:41:46, 1020.30, 16.64, 12565, 21333, 32942, 27050, 36000, 26638, 36000, 36000, 36000, 36000, 15536.70, 15.40, 12.95
12:41:47, 1020.30, 16.64, 12300, 21331, 32923, 27735, 36000, 26526, 36000, 36000, 36000, 36000, 15549.45, 15.39, 12.95
12:41:47, 1020.50, 16.64, 12510, 21339, 32894, 27085, 36000, 26687, 36000, 36000, 36000, 36000, 15549.45, 15.39, 12.95
