Secchi Depth (cm) = 0400
Forel Ule Scale = 15
pH Colour Scale = 99
SmartSecchi S/N = A0000001
Latitude (degs N) = 56.45650
Longitude (degs E) = -5.18545
Date = 2023-05-23
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, 415nm, 445nm, 480nm, 515nm, 555nm, 590nm, 630nm, 680nm, Clear, NIR, Resistance 10KTHERM, Temp (deg C) 10KTHERM, Temp (deg C) TMP117
09:54:55, 1016.30, 12.52, 122, 169, 223, 264, 282, 321, 419, 498, 1603, 833, 17603.89, 12.79, 10.92
09:54:55, 1016.10, 12.52, 123, 172, 226, 268, 286, 327, 423, 502, 1617, 836, 17603.89, 12.79, 10.91
09:54:55, 1016.30, 12.52, 123, 172, 227, 269, 289, 328, 425, 502, 1614, 835, 17544.42, 12.86, 10.91
09:54:56, 1017.90, 12.58, 156, 200, 275, 313, 883, 960, 1202, 1397, 6774, 3321, 17559.27, 12.85, 10.91
09:54:56, 1018.30, 12.62, 1166, 1656, 2214, 2577, 3044, 3270, 3756, 4277, 17002, 6809, 17589.00, 12.81, 10.91
09:54:57, 1018.40, 12.62, 1269, 1840, 2443, 2870, 3259, 3509, 4001, 4554, 15921, 6541, 17589.00, 12.81, 10.91
09:54:57, 1018.30, 12.62, 1452, 2047, 2754, 3225, 3530, 3861, 4365, 4927, 17127, 6684, 17574.13, 12.83, 10.96
09:54:58, 1018.20, 12.62, 1648, 2384, 3193, 3744, 4021, 4377, 4958, 5675, 20534, 7837, 17589.00, 12.81, 10.96
09:54:58, 1018.20, 12.62, 1337, 1956, 2629, 3061, 3187, 3427, 3945, 4454, 15505, 6190, 17618.79, 12.78, 10.96
09:54:58, 1018.30, 12.62, 1277, 1848, 2478, 2922, 3205, 3435, 3965, 4490, 15203, 5892, 17589.00, 12.81, 10.99
09:54:59, 1018.40, 12.63, 1211, 1809, 2406, 2816, 3243, 3427, 3997, 4482, 17288, 6808, 17603.89, 12.79, 10.99
09:54:59, 1018.70, 12.63, 1408, 2058, 2777, 3247, 3564, 3792, 4387, 4929, 19470, 7476, 17574.13, 12.83, 11.04
09:55:00, 1018.30, 12.64, 1459, 2113, 2833, 3356, 3577, 3885, 4438, 4983, 18025, 6852, 17574.13, 12.83, 11.04
09:55:00, 1018.50, 12.63, 1331, 1970, 2614, 3144, 3517, 3730, 4432, 4788, 17541, 6663, 17648.65, 12.74, 11.04
09:55:00, 1018.40, 12.64, 1354, 2035, 2702, 3218, 3476, 3635, 4401, 4706, 17753, 6731, 17603.89, 12.79, 11.05
09:55:01, 1018.40, 12.64, 1399, 2109, 2796, 3316, 3518, 3675, 4383, 4811, 16957, 6377, 17648.65, 12.74, 11.05
09:55:01, 1018.30, 12.64, 1241, 1899, 2516, 2992, 3377, 3547, 4201, 4653, 16376, 6185, 17589.00, 12.81, 11.05
09:55:02, 1018.50, 12.64, 1180, 1773, 2380, 2805, 3002, 3209, 3780, 4075, 15918, 6025, 17603.89, 12.79, 11.05
09:55:02, 1018.40, 12.64, 1268, 1917, 2563, 3007, 3311, 3545, 4127, 4544, 17987, 6827, 17648.65, 12.74, 11.07
09:55:02, 1018.60, 12.65, 1337, 1996, 2682, 3145, 3497, 3754, 4324, 4832, 20151, 7561, 17633.71, 12.76, 11.07
09:55:03, 1018.80, 12.66, 1217, 1818, 2445, 2856, 2952, 3125, 3649, 4056, 18856, 7288, 17603.89, 12.79, 11.07
09:55:03, 1018.20, 12.67, 1153, 1736, 2320, 2733, 2863, 3028, 3574, 3918, 16578, 6145, 17648.65, 12.74, 11.09
09:55:04, 1019.60, 12.68, 1091, 1646, 2182, 2596, 2900, 3141, 3611, 4009, 14029, 4878, 17633.71, 12.76, 11.09
09:55:04, 1020.20, 12.75, 1164, 1729, 2305, 2716, 2956, 3204, 3652, 4099, 12460, 4161, 17648.65, 12.74, 12.48
09:55:05, 1026.30, 12.86, 1240, 1827, 2450, 2881, 2321, 2490, 2866, 3188, 9443, 2469, 17663.60, 12.72, 12.48
09:55:05, 1025.10, 12.93, 1018, 1555, 2156, 2592, 2987, 3189, 3633, 4058, 11124, 2021, 17589.00, 12.81, 12.48
09:55:05, 1021.50, 12.99, 1322, 1972, 2649, 3122, 3270, 3522, 4049, 4508, 13601, 4325, 17648.65, 12.74, 13.15
09:55:06, 1022.00, 13.05, 1046, 1585, 2135, 2535, 3188, 3421, 3944, 4381, 12615, 3523, 17633.71, 12.76, 13.15
09:55:06, 1021.20, 13.10, 1244, 1859, 2513, 2964, 3202, 3460, 3968, 4419, 13997, 3764, 17693.55, 12.69, 13.37
09:55:07, 1023.50, 13.14, 1151, 1682, 2259, 2654, 2733, 2956, 3393, 3775, 11751, 3611, 17678.57, 12.71, 13.37
09:55:07, 1023.20, 13.17, 1067, 1617, 2213, 2639, 2911, 3135, 3621, 4007, 14203, 3354, 17589.00, 12.81, 13.37
09:55:07, 1019.70, 13.20, 1047, 1564, 2083, 2487, 2717, 2950, 3395, 3762, 13510, 4575, 17708.56, 12.67, 13.43
09:55:08, 1022.10, 13.22, 1112, 1665, 2214, 2646, 2714, 2933, 3400, 3749, 14475, 5151, 17663.60, 12.72, 13.43
09:55:08, 1025.10, 13.24, 903, 1361, 1868, 2227, 2516, 2664, 3143, 3393, 13075, 3070, 17678.57, 12.71, 13.46
09:55:09, 1021.70, 13.26, 1005, 1538, 2051, 2481, 2746, 2962, 3440, 3799, 15604, 5059, 17708.56, 12.67, 13.46
09:55:09, 1022.20, 13.28, 1056, 1616, 2150, 2577, 2690, 2865, 3372, 3685, 14612, 4411, 17663.60, 12.72, 13.46
09:55:10, 1022.30, 13.29, 973, 1465, 1956, 2347, 2658, 2891, 3318, 3705, 13891, 4091, 17663.60, 12.72, 13.47
09:55:10, 1019.80, 13.31, 1163, 1743, 2324, 2768, 2681, 2923, 3333, 3735, 13800, 4795, 17708.56, 12.67, 13.47
09:55:10, 1024.50, 13.32, 1131, 1672, 2226, 2647, 2950, 3195, 3680, 4098, 14836, 4416, 17663.60, 12.72, 13.48
09:55:11, 1025.00, 13.33, 902, 1378, 1880, 2273, 2638, 2850, 3264, 3615, 12470, 2567, 17633.71, 12.76, 13.48
