Secchi Depth (cm) = 0600
Forel Ule Scale = 11
pH Colour Scale = 99
SmartSecchi S/N = A004
Latitude (degs N) = 56.53328
Longitude (degs E) = -5.33050
Date = 2023-05-25
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, 415nm, 445nm, 480nm, 515nm, 555nm, 590nm, 630nm, 680nm, Clear, NIR, Resistance 10KTHERM, Temp (deg C) 10KTHERM, Temp (deg C) TMP117
12:23:00, 1020.30, 16.43, 4712, 4210, 6613, 5857, 12654, 7247, 9104, 8564, 18901, 8017, 16190.48, 14.54, 13.02
12:23:00, 1020.30, 16.44, 4660, 4195, 6586, 5826, 12633, 7260, 9027, 8568, 18974, 8016, 16203.89, 14.52, 13.00
12:23:00, 1020.20, 16.45, 4664, 4218, 6643, 5820, 12825, 7285, 9029, 8625, 19043, 7998, 16203.89, 14.52, 13.00
12:23:01, 1020.50, 16.44, 4678, 4237, 6681, 5825, 12906, 7301, 9041, 8657, 19111, 8005, 16217.32, 14.50, 13.00
12:23:01, 1020.00, 16.44, 4686, 4250, 6706, 5840, 12933, 7313, 9053, 8680, 19246, 8041, 16203.89, 14.52, 13.00
12:23:02, 1020.00, 16.44, 4682, 4252, 6708, 5844, 12949, 7327, 9050, 8703, 19356, 8068, 16203.89, 14.52, 13.00
12:23:02, 1020.10, 16.44, 4665, 4266, 6735, 5840, 12938, 7339, 9004, 8754, 19515, 8108, 16177.07, 14.55, 12.99
12:23:03, 1020.30, 16.45, 4643, 4279, 6762, 5851, 12859, 7372, 8965, 8830, 19847, 8206, 16217.32, 14.50, 12.99
12:23:03, 1020.50, 16.44, 4626, 4290, 6784, 5855, 12870, 7387, 8964, 8848, 19945, 8209, 16190.48, 14.54, 12.98
12:23:03, 1020.50, 16.44, 4640, 4314, 6835, 5873, 13056, 7435, 9056, 8916, 20039, 8217, 16190.48, 14.54, 12.98
12:23:04, 1020.30, 16.44, 4654, 4332, 6875, 5890, 13089, 7449, 9072, 8934, 20096, 8230, 16190.48, 14.54, 12.98
12:23:04, 1020.10, 16.43, 4650, 4338, 6896, 5897, 13041, 7453, 9054, 8963, 20201, 8259, 16217.32, 14.50, 12.96
12:23:05, 1020.30, 16.44, 4629, 4340, 6923, 5902, 13010, 7477, 9055, 9039, 20432, 8320, 16217.32, 14.50, 12.96
12:23:05, 1020.50, 16.44, 4623, 4375, 7020, 5930, 13134, 7532, 9132, 9174, 20760, 8411, 16190.48, 14.54, 12.98
12:23:05, 1020.30, 16.45, 4617, 4414, 7132, 5965, 13333, 7580, 9214, 9314, 21051, 8486, 16203.89, 14.52, 12.98
12:23:06, 1020.30, 16.44, 6067, 4875, 7615, 6447, 17406, 9387, 12353, 10491, 21833, 8837, 16203.89, 14.52, 12.98
12:23:06, 1020.20, 16.44, 5935, 5059, 7732, 6826, 16010, 8916, 11365, 10705, 24827, 9753, 16163.68, 14.57, 13.00
12:23:07, 1020.50, 16.44, 7081, 5377, 9734, 7765, 13510, 9226, 20310, 11437, 21003, 8214, 16177.07, 14.55, 13.00
12:23:07, 1020.00, 16.43, 5574, 4497, 7884, 6723, 10160, 7776, 14361, 10007, 22407, 8419, 16177.07, 14.55, 12.99
12:23:07, 1019.90, 16.43, 5224, 4600, 10094, 7585, 9990, 8064, 18870, 10481, 22572, 8376, 16190.48, 14.54, 12.99
12:23:08, 1020.00, 16.43, 4872, 4332, 7558, 6738, 9612, 7714, 14127, 9869, 22752, 8290, 16190.48, 14.54, 12.97
12:23:08, 1019.90, 16.41, 5455, 4710, 9586, 7613, 9955, 8332, 17134, 10621, 24687, 8827, 16203.89, 14.52, 12.97
12:23:09, 1020.00, 16.41, 5286, 4606, 8121, 7095, 10273, 8369, 16701, 10799, 25536, 9225, 16190.48, 14.54, 12.97
12:23:09, 1019.60, 16.39, 5130, 4650, 9771, 7463, 9347, 8026, 15985, 10346, 25176, 9285, 16163.68, 14.57, 12.94
12:23:10, 1019.80, 16.39, 4671, 4337, 8502, 6716, 9424, 7659, 17379, 10067, 22332, 8417, 16177.07, 14.55, 12.94
12:23:10, 1019.60, 16.36, 4391, 4287, 8885, 6816, 8855, 7141, 15471, 9671, 20196, 7899, 16163.68, 14.57, 12.88
12:23:10, 1019.70, 16.35, 4701, 4664, 9442, 7438, 11745, 8141, 19576, 11286, 22061, 8583, 16190.48, 14.54, 12.88
12:23:11, 1019.70, 16.34, 4132, 4542, 8261, 6928, 9942, 7308, 16515, 10405, 19521, 7894, 16177.07, 14.55, 12.88
12:23:11, 1019.90, 16.33, 4628, 4750, 9239, 7505, 11252, 7914, 18412, 10969, 21293, 8299, 16190.48, 14.54, 12.83
12:23:12, 1020.00, 16.33, 4250, 4349, 8778, 6720, 8956, 7543, 16419, 10231, 20163, 8050, 16163.68, 14.57, 12.83
12:23:12, 1019.60, 16.32, 5387, 5062, 11064, 8347, 10727, 8871, 20817, 11776, 24364, 8934, 16177.07, 14.55, 12.76
12:23:12, 1020.00, 16.32, 5922, 5074, 8640, 7566, 14210, 9814, 16047, 12041, 22491, 8703, 16163.68, 14.57, 12.76
12:23:13, 1020.30, 16.32, 1685, 2274, 2627, 3517, 2925, 2973, 3502, 3299, 9837, 3100, 16150.31, 14.59, 12.76
12:23:13, 1020.00, 16.31, 1198, 1537, 1988, 2095, 2145, 2152, 2367, 2591, 7066, 2439, 16177.07, 14.55, 12.70
12:23:14, 1020.40, 16.30, 3611, 3182, 11564, 3962, 8494, 7173, 8469, 14205, 14112, 5714, 16150.31, 14.59, 12.70
12:23:14, 1020.40, 16.29, 4327, 3374, 11360, 4451, 6088, 5095, 6000, 8476, 13508, 5078, 16150.31, 14.59, 12.65
12:23:14, 1020.30, 16.28, 1216, 1509, 2049, 2004, 2154, 2171, 2331, 2612, 7207, 2470, 16163.68, 14.57, 12.65
12:23:15, 1020.50, 16.26, 1170, 1486, 1992, 1967, 2150, 2184, 2370, 2705, 7905, 2738, 16163.68, 14.57, 12.65
12:23:15, 1020.30, 16.25, 1225, 1565, 2084, 2090, 2264, 2348, 2498, 2891, 8728, 3078, 16163.68, 14.57, 12.62
12:23:16, 1020.30, 16.25, 3313, 3408, 6100, 4058, 13038, 6697, 7822, 9329, 16876, 6414, 16163.68, 14.57, 12.62
12:23:16, 1020.50, 16.24, 3650, 3803, 7911, 4655, 10656, 6397, 7052, 8476, 18714, 6883, 16163.68, 14.57, 12.59
12:23:17, 1020.40, 16.24, 1970, 2359, 3358, 3122, 2607, 2747, 2885, 3397, 10875, 3908, 16177.07, 14.55, 12.59
12:23:17, 1020.40, 16.22, 1244, 1577, 2073, 2081, 2250, 2145, 2449, 2568, 7301, 2768, 16163.68, 14.57, 12.59
12:23:17, 1020.50, 16.22, 1224, 1528, 1987, 2018, 2180, 2050, 2420, 2412, 6678, 2266, 16163.68, 14.57, 12.56
12:23:18, 1020.30, 16.21, 1205, 1509, 1956, 1980, 2180, 2021, 2427, 2398, 6649, 2115, 16136.94, 14.61, 12.56
12:23:18, 1020.00, 16.19, 1202, 1526, 1971, 1991, 2182, 2003, 2419, 2393, 6673, 2016, 16190.48, 14.54, 12.53
12:23:19, 1020.50, 16.18, 1188, 1533, 1979, 1982, 2561, 2163, 2781, 2699, 6928, 2078, 16123.60, 14.62, 12.53
12:23:19, 1019.90, 16.16, 2900, 3058, 6181, 4193, 8408, 4451, 8461, 6792, 9502, 3585, 16136.94, 14.61, 12.53
12:23:19, 1020.30, 16.17, 1985, 2374, 4294, 3080, 3094, 2323, 3281, 3104, 7250, 2171, 16163.68, 14.57, 12.50
12:23:20, 1020.20, 16.16, 1176, 1547, 1977, 1998, 2211, 1980, 2478, 2420, 6850, 1922, 16163.68, 14.57, 12.50
12:23:20, 1020.20, 16.16, 1183, 1553, 1984, 2009, 2212, 1996, 2473, 2438, 6822, 1920, 16150.31, 14.59, 12.45
12:23:21, 1020.60, 16.15, 1184, 1549, 1982, 2000, 2197, 1994, 2465, 2434, 6791, 1949, 16136.94, 14.61, 12.45
12:23:21, 1020.40, 16.13, 1188, 1544, 1978, 1995, 2206, 2019, 2473, 2458, 6781, 1947, 16150.31, 14.59, 12.45
12:23:21, 1020.60, 16.12, 1193, 1548, 1985, 2001, 2174, 1987, 2440, 2416, 6769, 1975, 16110.26, 14.64, 12.39
