Secchi Depth (cm) = 0172
Forel Ule Scale = 08
pH Colour Scale = 99
SmartSecchi S/N = A003
Latitude (degs N) = 50.21598
Longitude (degs E) = -5.02782
Date = 2023-02-03
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, 415nm, 445nm, 480nm, 515nm, 555nm, 590nm, 630nm, 680nm, Clear, NIR, Resistance 10KTHERM, Temp (deg C) 10KTHERM, Temp (deg C) TMP117
11:32:00, 1025.40, 12.27, 508, 638, 861, 899, 874, 872, 926, 1004, 6372, 2128, 18012.05, 12.32, 10.99
11:32:00, 1025.60, 12.28, 457, 606, 800, 862, 814, 789, 902, 927, 5423, 1959, 17996.71, 12.34, 10.99
11:32:00, 1025.50, 12.29, 419, 579, 752, 840, 811, 759, 933, 905, 5154, 2008, 18042.76, 12.29, 10.96
11:32:01, 1025.40, 12.29, 400, 551, 702, 823, 757, 730, 886, 838, 4412, 1502, 18027.40, 12.30, 10.96
11:32:01, 1025.40, 12.29, 398, 523, 664, 786, 705, 720, 821, 784, 3762, 1160, 18042.76, 12.29, 10.98
11:32:02, 1025.60, 12.29, 408, 527, 670, 778, 697, 718, 786, 780, 3452, 1042, 18012.05, 12.32, 10.98
11:32:02, 1025.40, 12.29, 408, 526, 673, 756, 688, 708, 756, 775, 3236, 950, 17996.71, 12.34, 10.98
11:32:02, 1025.40, 12.29, 415, 532, 684, 759, 691, 715, 753, 776, 3287, 953, 17981.40, 12.36, 10.98
11:32:03, 1025.40, 12.30, 414, 528, 683, 751, 676, 694, 728, 752, 3207, 919, 18012.05, 12.32, 10.98
11:32:03, 1025.30, 12.30, 410, 526, 676, 750, 683, 707, 750, 773, 3171, 929, 18027.40, 12.30, 10.99
11:32:04, 1025.60, 12.30, 397, 509, 657, 715, 644, 643, 686, 696, 3057, 837, 17996.71, 12.34, 10.99
11:32:04, 1025.50, 12.30, 376, 488, 625, 677, 595, 588, 630, 637, 2871, 817, 17996.71, 12.34, 10.99
11:32:05, 1025.60, 12.30, 372, 479, 610, 671, 626, 623, 680, 664, 3090, 879, 17981.40, 12.36, 11.00
11:32:05, 1025.40, 12.30, 376, 490, 625, 707, 689, 665, 800, 752, 4013, 1452, 17996.71, 12.34, 11.00
11:32:05, 1025.40, 12.30, 367, 498, 640, 736, 685, 650, 765, 767, 3761, 1432, 17981.40, 12.36, 11.02
11:32:06, 1025.50, 12.30, 390, 530, 688, 779, 804, 779, 908, 930, 5737, 2419, 17950.82, 12.39, 11.02
11:32:06, 1025.50, 12.30, 430, 568, 756, 804, 775, 761, 835, 899, 5409, 1897, 17981.40, 12.36, 11.02
11:32:07, 1025.40, 12.30, 451, 576, 775, 816, 806, 825, 859, 939, 5820, 1854, 17996.71, 12.34, 11.02
11:32:07, 1025.40, 12.30, 472, 590, 791, 833, 772, 797, 822, 884, 5317, 1526, 17996.71, 12.34, 11.02
11:32:07, 1025.80, 12.30, 437, 560, 730, 784, 706, 714, 762, 758, 4462, 1169, 17996.71, 12.34, 10.98
11:32:08, 1025.60, 12.30, 471, 594, 776, 846, 821, 902, 908, 954, 5204, 1409, 18012.05, 12.32, 10.98
11:32:08, 1025.50, 12.30, 484, 608, 786, 893, 787, 877, 911, 930, 4811, 1271, 17966.10, 12.37, 10.98
11:32:09, 1025.50, 12.30, 434, 564, 714, 822, 656, 681, 760, 722, 4271, 1152, 18012.05, 12.32, 10.95
11:32:09, 1025.60, 12.30, 387, 505, 637, 729, 657, 694, 770, 737, 4041, 1041, 17966.10, 12.37, 10.95
11:32:09, 1025.70, 12.30, 390, 511, 639, 785, 717, 767, 888, 831, 4183, 1093, 17996.71, 12.34, 10.91
11:32:10, 1025.80, 12.29, 373, 492, 614, 704, 617, 602, 716, 627, 4231, 1318, 17996.71, 12.34, 10.91
11:32:10, 1025.50, 12.30, 360, 474, 588, 685, 603, 641, 714, 679, 3606, 868, 18012.05, 12.32, 10.91
11:32:11, 1025.70, 12.29, 381, 497, 620, 715, 615, 625, 684, 642, 3970, 1058, 18012.05, 12.32, 10.89
11:32:11, 1025.50, 12.29, 341, 446, 562, 621, 535, 529, 585, 544, 3807, 1064, 18012.05, 12.32, 10.89
11:32:11, 1025.60, 12.29, 330, 430, 541, 595, 545, 548, 589, 561, 3741, 970, 18012.05, 12.32, 10.87
11:32:12, 1026.40, 12.28, 349, 456, 571, 634, 574, 586, 617, 601, 3755, 926, 18012.05, 12.32, 10.87
11:32:12, 1027.20, 12.17, 354, 464, 580, 645, 568, 579, 613, 593, 3727, 937, 18012.05, 12.32, 10.87
11:32:13, 1027.60, 12.03, 341, 450, 561, 624, 548, 541, 597, 558, 3667, 989, 18012.05, 12.32, 10.06
11:32:13, 1028.10, 11.93, 327, 438, 545, 604, 544, 524, 592, 548, 3612, 1018, 17981.40, 12.36, 10.06
11:32:14, 1028.40, 11.85, 322, 435, 540, 600, 548, 523, 597, 549, 3589, 1014, 18012.05, 12.32, 9.71
11:32:14, 1029.00, 11.82, 327, 443, 548, 610, 554, 532, 605, 558, 3579, 980, 18012.05, 12.32, 9.71
11:32:14, 1029.10, 11.79, 336, 453, 560, 627, 562, 547, 614, 570, 3593, 952, 17981.40, 12.36, 9.71
11:32:15, 1029.30, 11.79, 333, 446, 552, 620, 544, 543, 593, 566, 3483, 874, 18012.05, 12.32, 9.58
11:32:15, 1029.20, 11.79, 308, 410, 513, 567, 532, 561, 585, 579, 3358, 730, 18027.40, 12.30, 9.58
11:32:16, 1029.40, 11.79, 345, 463, 580, 654, 578, 571, 645, 592, 3791, 1056, 18027.40, 12.30, 9.55
11:32:16, 1029.10, 11.78, 331, 449, 563, 639, 595, 579, 667, 603, 3865, 1085, 18012.05, 12.32, 9.55
11:32:16, 1029.30, 11.78, 336, 455, 569, 640, 612, 578, 692, 606, 4089, 1289, 18012.05, 12.32, 9.55
11:32:17, 1029.60, 11.77, 340, 465, 578, 656, 543, 540, 603, 567, 3430, 878, 18027.40, 12.30, 9.57
11:32:17, 1029.10, 11.76, 344, 471, 586, 661, 607, 595, 676, 622, 3763, 991, 18027.40, 12.30, 9.57
11:32:18, 1028.80, 11.75, 361, 493, 612, 689, 621, 595, 693, 618, 4031, 1198, 18012.05, 12.32, 9.55
11:32:18, 1029.30, 11.74, 354, 482, 598, 673, 603, 593, 677, 615, 3797, 1067, 18027.40, 12.30, 9.55
11:32:18, 1029.30, 11.74, 356, 494, 610, 691, 620, 610, 686, 638, 3852, 1026, 18027.40, 12.30, 9.55
11:32:19, 1029.60, 11.73, 359, 498, 615, 695, 643, 631, 726, 657, 3903, 1062, 18042.76, 12.29, 9.54
11:32:19, 1029.80, 11.72, 354, 489, 608, 685, 634, 605, 708, 633, 3926, 1086, 18012.05, 12.32, 9.54
11:32:20, 1029.30, 11.71, 358, 494, 614, 692, 632, 604, 704, 634, 3931, 1122, 18027.40, 12.30, 9.54
11:32:20, 1029.70, 11.71, 364, 505, 626, 705, 637, 611, 714, 641, 3938, 1131, 18027.40, 12.30, 9.54
11:32:20, 1029.90, 11.70, 348, 480, 596, 670, 623, 596, 693, 622, 3889, 1065, 18027.40, 12.30, 9.54
11:32:21, 1029.60, 11.69, 364, 498, 619, 700, 637, 623, 711, 649, 3978, 1098, 18042.76, 12.29, 9.55
11:32:21, 1029.70, 11.68, 363, 493, 616, 693, 627, 619, 698, 642, 3956, 1071, 18088.96, 12.23, 9.55
11:32:22, 1029.90, 11.67, 356, 482, 604, 678, 611, 605, 674, 626, 3900, 1001, 18058.15, 12.27, 9.53
11:32:22, 1029.60, 11.66, 362, 487, 612, 685, 636, 621, 711, 639, 4130, 1179, 18042.76, 12.29, 9.53
11:32:23, 1029.80, 11.66, 356, 479, 602, 672, 615, 605, 678, 624, 4017, 1074, 18058.15, 12.27, 9.53
11:32:23, 1029.80, 11.65, 355, 476, 599, 668, 617, 607, 681, 622, 4074, 1109, 18027.40, 12.30, 9.54
11:32:23, 1029.70, 11.64, 357, 476, 601, 668, 607, 599, 664, 615, 4054, 1072, 18058.15, 12.27, 9.54
11:32:24, 1030.00, 11.64, 367, 488, 616, 684, 620, 615, 678, 628, 4169, 1107, 18073.54, 12.25, 9.54
11:32:24, 1029.60, 11.63, 357, 472, 602, 661, 629, 620, 685, 636, 4231, 1092, 18042.76, 12.29, 9.54
11:32:25, 1029.70, 11.62, 369, 481, 617, 673, 603, 596, 649, 617, 4149, 1046, 18058.15, 12.27, 9.54
11:32:25, 1029.90, 11.62, 366, 481, 617, 672, 611, 605, 659, 624, 4230, 1060, 18042.76, 12.29, 9.53
11:32:25, 1029.60, 11.61, 361, 476, 611, 664, 610, 599, 660, 623, 4223, 1046, 18058.15, 12.27, 9.53
11:32:26, 1029.70, 11.60, 359, 473, 609, 659, 625, 616, 677, 642, 4366, 1108, 18073.54, 12.25, 9.53
11:32:26, 1030.30, 11.60, 363, 474, 611, 658, 558, 546, 595, 573, 3893, 921, 18058.15, 12.27, 9.52
11:32:27, 1029.90, 11.59, 358, 472, 612, 656, 606, 604, 655, 632, 4292, 1039, 18073.54, 12.25, 9.52
11:32:27, 1029.90, 11.59, 367, 474, 619, 657, 610, 611, 659, 641, 4380, 1065, 18088.96, 12.23, 9.52
11:32:27, 1029.70, 11.59, 357, 463, 608, 644, 609, 611, 658, 636, 4381, 1056, 18042.76, 12.29, 9.52
11:32:28, 1029.80, 11.58, 374, 475, 623, 654, 592, 594, 640, 619, 4300, 1063, 18058.15, 12.27, 9.52
11:32:28, 1030.00, 11.58, 362, 476, 620, 664, 614, 616, 667, 642, 4373, 1093, 18073.54, 12.25, 9.51
11:32:29, 1030.50, 11.57, 311, 402, 530, 567, 595, 589, 645, 625, 4034, 904, 18073.54, 12.25, 9.51
11:32:29, 1030.00, 11.56, 347, 455, 594, 642, 586, 592, 643, 618, 4112, 1026, 18104.39, 12.21, 9.50
11:32:30, 1030.10, 11.56, 362, 473, 621, 660, 585, 593, 642, 622, 3996, 969, 18104.39, 12.21, 9.50
11:32:30, 1029.90, 11.55, 354, 465, 611, 652, 615, 627, 676, 662, 4136, 1029, 18104.39, 12.21, 9.50
11:32:30, 1029.50, 11.55, 368, 476, 632, 659, 609, 614, 663, 640, 4165, 1169, 18104.39, 12.21, 9.50
11:32:31, 1029.70, 11.54, 344, 455, 593, 644, 612, 623, 670, 658, 3926, 1018, 18104.39, 12.21, 9.50
11:32:31, 1029.10, 11.53, 371, 494, 641, 693, 644, 650, 700, 688, 4013, 1149, 18119.85, 12.20, 9.47
11:32:32, 1029.20, 11.53, 367, 486, 632, 673, 624, 617, 671, 656, 3736, 1116, 18119.85, 12.20, 9.47
11:32:32, 1028.60, 11.52, 379, 509, 663, 704, 680, 656, 730, 712, 4191, 1324, 18135.31, 12.18, 9.47
11:32:32, 1028.50, 11.52, 372, 499, 649, 688, 651, 630, 697, 683, 3826, 1179, 18104.39, 12.21, 9.46
11:32:33, 1028.80, 11.52, 367, 493, 640, 678, 650, 619, 696, 675, 3886, 1261, 18150.79, 12.16, 9.46
11:32:33, 1028.80, 11.51, 361, 484, 630, 668, 645, 617, 692, 676, 3776, 1203, 18166.30, 12.14, 9.46
11:32:34, 1028.50, 11.51, 359, 485, 625, 671, 636, 616, 682, 680, 3646, 1129, 18088.96, 12.23, 9.46
11:32:34, 1028.70, 11.51, 359, 487, 624, 672, 641, 622, 686, 689, 3680, 1136, 18119.85, 12.20, 9.46
11:32:34, 1028.70, 11.50, 358, 484, 622, 671, 630, 614, 676, 680, 3502, 1057, 18135.31, 12.18, 9.47
11:32:35, 1028.80, 11.50, 357, 484, 622, 674, 640, 623, 688, 694, 3550, 1080, 18166.30, 12.14, 9.47
11:32:35, 1028.90, 11.49, 359, 483, 623, 675, 636, 620, 686, 691, 3497, 1062, 18150.79, 12.16, 9.48
11:32:36, 1029.10, 11.49, 358, 482, 622, 675, 641, 626, 692, 698, 3517, 1071, 18150.79, 12.16, 9.48
11:32:36, 1029.40, 11.48, 356, 479, 619, 671, 634, 620, 686, 691, 3498, 1071, 18166.30, 12.14, 9.48
11:32:36, 1029.50, 11.48, 350, 465, 604, 653, 615, 609, 664, 669, 3192, 924, 18135.31, 12.18, 9.48
11:32:37, 1029.20, 11.47, 381, 527, 693, 740, 686, 661, 742, 754, 3632, 1072, 18135.31, 12.18, 9.48
11:32:37, 1029.40, 11.47, 360, 490, 643, 687, 680, 645, 739, 728, 3558, 1075, 18150.79, 12.16, 9.49
11:32:38, 1029.00, 11.46, 366, 496, 646, 707, 704, 683, 767, 782, 3454, 972, 18150.79, 12.16, 9.49
11:32:38, 1028.80, 11.46, 378, 513, 671, 731, 701, 659, 770, 746, 3633, 1128, 18181.82, 12.13, 9.49
11:32:39, 1028.90, 11.46, 368, 494, 646, 704, 673, 637, 739, 721, 3392, 1041, 18119.85, 12.20, 9.52
11:32:39, 1029.20, 11.42, 373, 502, 657, 717, 691, 657, 755, 750, 3416, 1030, 18181.82, 12.13, 9.52
11:32:39, 1028.70, 11.42, 363, 489, 638, 682, 703, 681, 762, 780, 3536, 1023, 18244.06, 12.06, 9.54
11:32:40, 1028.80, 11.41, 373, 505, 658, 721, 683, 661, 744, 757, 3298, 975, 18150.79, 12.16, 9.54
11:32:40, 1028.50, 11.40, 370, 500, 649, 712, 680, 648, 746, 743, 3353, 1021, 18181.82, 12.13, 9.54
11:32:41, 1028.50, 11.40, 365, 490, 634, 697, 668, 647, 731, 736, 3383, 1009, 18197.36, 12.11, 9.54
11:32:41, 1029.00, 11.39, 369, 495, 640, 703, 673, 650, 735, 741, 3276, 953, 18212.91, 12.09, 9.54
11:32:41, 1028.40, 11.38, 368, 495, 637, 702, 677, 648, 741, 737, 3366, 985, 18166.30, 12.14, 9.55
11:32:42, 1028.90, 11.38, 371, 499, 641, 706, 681, 653, 744, 746, 3245, 929, 18181.82, 12.13, 9.55
11:32:42, 1028.30, 11.37, 368, 494, 635, 702, 676, 647, 739, 737, 3245, 934, 18181.82, 12.13, 9.55
11:32:43, 1028.70, 11.36, 373, 502, 645, 712, 687, 659, 753, 754, 3268, 941, 18197.36, 12.11, 9.54
11:32:43, 1028.70, 11.36, 369, 496, 638, 706, 681, 652, 746, 746, 3254, 945, 18197.36, 12.11, 9.54
11:32:43, 1028.40, 11.35, 373, 503, 645, 714, 693, 663, 759, 761, 3276, 948, 18228.48, 12.07, 9.55
11:32:44, 1028.70, 11.34, 370, 497, 639, 708, 688, 658, 754, 755, 3238, 934, 18212.91, 12.09, 9.55
11:32:44, 1028.70, 11.34, 375, 505, 648, 719, 694, 662, 763, 761, 3291, 949, 18197.36, 12.11, 9.55
11:32:45, 1028.50, 11.33, 373, 501, 645, 715, 698, 665, 767, 766, 3292, 947, 18212.91, 12.09, 9.53
11:32:45, 1028.80, 11.33, 374, 503, 647, 718, 697, 663, 767, 764, 3300, 955, 18228.48, 12.07, 9.53
11:32:46, 1028.50, 11.32, 376, 507, 651, 724, 708, 674, 781, 781, 3349, 974, 18228.48, 12.07, 9.48
