       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        267 25 May 2023 10:29:05      1.238      1.250    10.8075  37.019630     0.0056 6.2870e+02    297.511    106.070      1.238    33.1607    25.3774    1490.50 0.0000e+00
        268 25 May 2023 10:29:05      1.238      1.249    10.8081  37.019291     0.0374 6.7266e+02    297.661    106.127      1.238    33.1598    25.3766    1490.50 0.0000e+00
        269 25 May 2023 10:29:05      1.238      1.249    10.8083  37.018764     0.0275 5.3969e+02    297.624    106.119      1.238    33.1590    25.3760    1490.50 0.0000e+00
        270 25 May 2023 10:29:05      1.238      1.250    10.8082  37.018105     0.0076 1.2928e+03    297.541    106.090      1.238    33.1585    25.3756    1490.50 0.0000e+00
        271 25 May 2023 10:29:06      1.239      1.250    10.8075  37.017422     0.0146 1.4193e+03    297.507    106.073      1.239    33.1584    25.3756    1490.49 0.0000e+00
        272 25 May 2023 10:29:06      1.240      1.251    10.8067  37.016869     0.0205 7.9744e+02    297.457    106.052      1.240    33.1586    25.3760    1490.49 0.0000e+00
        273 25 May 2023 10:29:06      1.241      1.252    10.8057  37.016521     0.0314 1.4708e+03    297.521    106.069      1.241    33.1592    25.3765    1490.49 0.0000e+00
        274 25 May 2023 10:29:06      1.241      1.253    10.8049  37.016476     0.0086 7.9953e+02    297.475    106.048      1.241    33.1598    25.3772    1490.49 0.0000e+00
        275 25 May 2023 10:29:06      1.241      1.253    10.8045  37.016705     0.0116 9.1805e+02    297.582    106.083      1.241    33.1604    25.3777    1490.49 0.0000e+00
        276 25 May 2023 10:29:07      1.241      1.252    10.8045  37.017155     0.0007 2.0735e+03    297.427    106.026      1.241    33.1609    25.3781    1490.49 0.0000e+00
        277 25 May 2023 10:29:07      1.240      1.252    10.8049  37.017654     0.0166 7.7882e+02    297.507    106.054      1.240    33.1610    25.3781    1490.49 0.0000e+00
        278 25 May 2023 10:29:07      1.239      1.251    10.8055  37.017662     0.0086 6.4981e+02    297.513    106.059      1.239    33.1604    25.3776    1490.49 0.0000e+00
        279 25 May 2023 10:29:07      1.239      1.250    10.8061  37.016785     0.0245 3.2141e+03    297.514    106.062      1.239    33.1591    25.3764    1490.49 0.0000e+00
        280 25 May 2023 10:29:07      1.239      1.251    10.8060  37.015202     0.0166 6.3091e+02    297.529    106.071      1.239    33.1576    25.3753    1490.49 0.0000e+00
        281 25 May 2023 10:29:09      1.240      1.252    10.8052  37.013458    -0.0003 8.9800e+02    297.483    106.059      1.240    33.1566    25.3746    1490.48 0.0000e+00
        282 25 May 2023 10:29:09      1.241      1.253    10.8037  37.012096     0.0106 6.3353e+02    297.368    106.019      1.241    33.1565    25.3748    1490.48 0.0000e+00
        283 25 May 2023 10:29:09      1.242      1.254    10.8021  37.011353     0.0017 6.3008e+02    297.443    106.041      1.242    33.1573    25.3757    1490.47 0.0000e+00
        284 25 May 2023 10:29:09      1.243      1.254    10.8005  37.011307     0.0106 1.8998e+03    297.368    106.009      1.243    33.1586    25.3770    1490.47 0.0000e+00
        285 25 May 2023 10:29:09      1.242      1.254    10.7996  37.011768     0.0136 8.4817e+02    297.234    105.956      1.242    33.1600    25.3782    1490.47 0.0000e+00
        286 25 May 2023 10:29:10      1.242      1.253    10.7993  37.012169     0.0037 9.5952e+02    297.357    105.994      1.242    33.1606    25.3788    1490.47 0.0000e+00
        287 25 May 2023 10:29:10      1.241      1.252    10.7993  37.011986     0.0235 7.7559e+02    297.344    105.986      1.241    33.1604    25.3786    1490.47 0.0000e+00
        288 25 May 2023 10:29:10      1.240      1.252    10.7992  37.011055     0.0324 1.0070e+03    297.407    106.008      1.240    33.1596    25.3780    1490.47 0.0000e+00
        289 25 May 2023 10:29:10      1.240      1.252    10.7986  37.009697     0.0086 9.5179e+02    297.367    105.997      1.240    33.1588    25.3775    1490.46 0.0000e+00
        290 25 May 2023 10:29:10      1.240      1.252    10.7976  37.008327     0.0027 7.6951e+02    297.610    106.089      1.240    33.1583    25.3773    1490.46 0.0000e+00
        291 25 May 2023 10:29:10      1.241      1.253    10.7964  37.007057     0.0265 1.0782e+03    297.627    106.097      1.241    33.1582    25.3774    1490.45 0.0000e+00
        292 25 May 2023 10:29:11      1.242      1.254    10.7951  37.006042     0.0235 1.0838e+03    297.662    106.110      1.242    33.1583    25.3778    1490.45 0.0000e+00
        293 25 May 2023 10:29:11      1.243      1.255    10.7940  37.005520     0.0294 1.8373e+03    297.597    106.085      1.243    33.1588    25.3784    1490.45 0.0000e+00
        294 25 May 2023 10:29:11      1.244      1.255    10.7932  37.005505     0.0245 8.5956e+02    297.483    106.043      1.244    33.1595    25.3790    1490.44 0.0000e+00
        295 25 May 2023 10:29:11      1.244      1.256    10.7928  37.005951     0.0146 1.1632e+03    297.413    106.016      1.244    33.1603    25.3797    1490.44 0.0000e+00
        296 25 May 2023 10:29:11      1.244      1.255    10.7929  37.006729     0.0195 1.1858e+03    297.517    106.054      1.244    33.1610    25.3802    1490.44 0.0000e+00
        297 25 May 2023 10:29:13      1.244      1.255    10.7934  37.007416     0.0096 1.0295e+03    297.430    106.022      1.244    33.1613    25.3804    1490.45 0.0000e+00
        298 25 May 2023 10:29:13      1.243      1.255    10.7940  37.007786     0.0156 7.2032e+02    297.443    106.026      1.243    33.1611    25.3801    1490.45 0.0000e+00
        299 25 May 2023 10:29:13      1.243      1.254    10.7945  37.007648     0.0106 1.0123e+03    297.544    106.062      1.243    33.1605    25.3795    1490.45 0.0000e+00
        300 25 May 2023 10:29:13      1.244      1.255    10.7946  37.006725     0.0166 3.2211e+03    297.614    106.091      1.244    33.1595    25.3787    1490.45 0.0000e+00
        301 25 May 2023 10:29:13      1.245      1.256    10.7940  37.005337     0.0245 1.0431e+03    297.590    106.088      1.245    33.1586    25.3781    1490.45 0.0000e+00
        302 25 May 2023 10:29:14      1.246      1.258    10.7929  37.004082     0.0185 1.1941e+03    297.392    106.024      1.246    33.1584    25.3782    1490.44 0.0000e+00
        303 25 May 2023 10:29:14      1.248      1.259    10.7914  37.003189     0.0255 1.9282e+03    297.524    106.076      1.248    33.1588    25.3788    1490.44 0.0000e+00
        304 25 May 2023 10:29:14      1.249      1.261    10.7899  37.002811     0.0205 1.8038e+03    297.466    106.055      1.249    33.1598    25.3798    1490.43 0.0000e+00
        305 25 May 2023 10:29:14      1.250      1.261    10.7887  37.003040     0.0255 2.6415e+03    297.338    106.006      1.250    33.1611    25.3811    1490.43 0.0000e+00
        306 25 May 2023 10:29:14      1.250      1.261    10.7881  37.003700     0.0066 7.9674e+02    297.330    105.998      1.250    33.1623    25.3821    1490.43 0.0000e+00
        307 25 May 2023 10:29:14      1.249      1.260    10.7882  37.004463     0.0136 6.0522e+02    297.571    106.079      1.249    33.1630    25.3826    1490.43 0.0000e+00
        308 25 May 2023 10:29:15      1.248      1.259    10.7887  37.004936     0.0076 9.0292e+02    297.340    105.992      1.248    33.1630    25.3825    1490.43 0.0000e+00
        309 25 May 2023 10:29:15      1.247      1.258    10.7893  37.004932     0.0047 7.1078e+02    297.507    106.053      1.247    33.1624    25.3820    1490.43 0.0000e+00
        310 25 May 2023 10:29:15      1.247      1.258    10.7898  37.004566     0.0076 1.2571e+03    297.559    106.076      1.247    33.1617    25.3813    1490.43 0.0000e+00
        311 25 May 2023 10:29:15      1.247      1.258    10.7899  37.004044    -0.0013 8.2710e+02    297.423    106.035      1.247    33.1610    25.3808    1490.43 0.0000e+00
        312 25 May 2023 10:29:15      1.248      1.259    10.7898  37.003613     0.0235 9.6457e+02    297.446    106.049      1.248    33.1607    25.3805    1490.43 0.0000e+00
        313 25 May 2023 10:29:16      1.249      1.260    10.7896  37.003403     0.0304 1.7108e+03    297.495    106.070      1.249    33.1607    25.3805    1490.43 0.0000e+00
        314 25 May 2023 10:29:16      1.250      1.261    10.7895  37.003391    -0.0003 7.1702e+02    297.489    106.063      1.250    33.1607    25.3806    1490.43 0.0000e+00
        315 25 May 2023 10:29:16      1.251      1.262    10.7895  37.003620     0.0027 1.2426e+03    297.556    106.077      1.251    33.1610    25.3808    1490.43 0.0000e+00
        316 25 May 2023 10:29:16      1.251      1.262    10.7896  37.004238     0.0076 9.5994e+02    297.673    106.102      1.251    33.1615    25.3812    1490.43 0.0000e+00
        317 25 May 2023 10:29:16      1.250      1.262    10.7901  37.005314     0.0027 6.3077e+02    297.607    106.067      1.250    33.1621    25.3816    1490.44 0.0000e+00
        318 25 May 2023 10:29:18      1.249      1.261    10.7910  37.006683    -0.0033 1.2117e+03    297.653    106.080      1.249    33.1627    25.3819    1490.44 0.0000e+00
        319 25 May 2023 10:29:18      1.248      1.260    10.7922  37.007931     0.0096 7.0798e+02    297.748    106.118      1.248    33.1628    25.3817    1490.44 0.0000e+00
        320 25 May 2023 10:29:18      1.247      1.259    10.7936  37.008717    -0.0023 3.2225e+03    297.639    106.088      1.247    33.1623    25.3811    1490.45 0.0000e+00
        321 25 May 2023 10:29:18      1.247      1.258    10.7947  37.008869     0.0334 1.4893e+03    297.532    106.061      1.247    33.1615    25.3803    1490.45 0.0000e+00
        322 25 May 2023 10:29:18      1.247      1.259    10.7953  37.008247     0.0195 6.5309e+02    297.585    106.090      1.247    33.1604    25.3793    1490.45 0.0000e+00
        323 25 May 2023 10:29:19      1.249      1.260    10.7952  37.007153     0.0146 2.6508e+03    297.494    106.066      1.249    33.1593    25.3785    1490.45 0.0000e+00
        324 25 May 2023 10:29:19      1.250      1.262    10.7945  37.006172     0.0096 9.3794e+02    297.479    106.062      1.250    33.1590    25.3784    1490.45 0.0000e+00
        325 25 May 2023 10:29:19      1.252      1.263    10.7935  37.005688     0.0106 9.9958e+02    297.467    106.053      1.252    33.1594    25.3788    1490.45 0.0000e+00
        326 25 May 2023 10:29:19      1.253      1.264    10.7928  37.005924     0.0265 9.8763e+02    297.379    106.014      1.253    33.1603    25.3797    1490.44 0.0000e+00
        327 25 May 2023 10:29:19      1.253      1.264    10.7926  37.006863     0.0086 6.9236e+02    297.289    105.976      1.253    33.1614    25.3806    1490.44 0.0000e+00
        328 25 May 2023 10:29:19      1.252      1.263    10.7930  37.008053     0.0076 1.4860e+03    297.357    105.995      1.252    33.1622    25.3812    1490.45 0.0000e+00
        329 25 May 2023 10:29:20      1.250      1.262    10.7940  37.008812     0.0166 1.1627e+03    297.423    106.015      1.250    33.1621    25.3809    1490.45 0.0000e+00
        330 25 May 2023 10:29:20      1.249      1.260    10.7949  37.008461    -0.0023 7.6682e+02    297.361    105.994      1.249    33.1609    25.3798    1490.45 0.0000e+00
        331 25 May 2023 10:29:20      1.248      1.260    10.7953  37.006802    -0.0003 1.2318e+03    297.526    106.056      1.248    33.1589    25.3782    1490.45 0.0000e+00
        332 25 May 2023 10:29:20      1.248      1.260    10.7945  37.004154     0.0017 1.0143e+03    297.438    106.031      1.248    33.1569    25.3768    1490.45 0.0000e+00
        333 25 May 2023 10:29:20      1.249      1.261    10.7925  37.001255     0.0106 6.8125e+02    297.631    106.105      1.249    33.1559    25.3763    1490.44 0.0000e+00
        334 25 May 2023 10:29:22      1.251      1.263    10.7897  36.999233     0.0086 1.6967e+03    297.530    106.073      1.251    33.1564    25.3772    1490.43 0.0000e+00
        335 25 May 2023 10:29:22      1.253      1.264    10.7869  36.998844     0.0096 7.2872e+02    297.467    106.051      1.253    33.1585    25.3794    1490.42 0.0000e+00
        336 25 May 2023 10:29:22      1.254      1.266    10.7853  36.999962     0.0047 3.2183e+03    297.450    106.044      1.254    33.1612    25.3817    1490.42 0.0000e+00
        337 25 May 2023 10:29:22      1.254      1.266    10.7851  37.002037     0.0017 8.2909e+02    297.321    105.996      1.254    33.1634    25.3834    1490.42 0.0000e+00
        338 25 May 2023 10:29:22      1.253      1.265    10.7864  37.004520     0.0096 1.2999e+03    297.328    105.995      1.253    33.1647    25.3843    1490.43 0.0000e+00
        339 25 May 2023 10:29:23      1.251      1.263    10.7886  37.006748     0.0116 8.4706e+02    297.363    106.002      1.251    33.1649    25.3840    1490.43 0.0000e+00
        340 25 May 2023 10:29:23      1.250      1.261    10.7911  37.008068     0.0027 2.2170e+03    297.389    106.008      1.250    33.1640    25.3828    1490.44 0.0000e+00
        341 25 May 2023 10:29:23      1.249      1.260    10.7933  37.008167    -0.0053 6.4036e+02    297.474    106.039      1.249    33.1621    25.3810    1490.45 0.0000e+00
        342 25 May 2023 10:29:23      1.249      1.261    10.7945  37.007267     0.0096 8.9977e+02    297.678    106.113      1.249    33.1601    25.3793    1490.45 0.0000e+00
        343 25 May 2023 10:29:23      1.250      1.261    10.7945  37.005852    -0.0003 1.2709e+03    297.534    106.064      1.250    33.1587    25.3781    1490.45 0.0000e+00
        344 25 May 2023 10:29:24      1.251      1.263    10.7936  37.004425     0.0066 3.2204e+03    297.773    106.144      1.251    33.1580    25.3778    1490.44 0.0000e+00
        345 25 May 2023 10:29:24      1.253      1.265    10.7923  37.003395     0.0116 6.5638e+02    297.649    106.089      1.253    33.1582    25.3782    1490.44 0.0000e+00
        346 25 May 2023 10:29:24      1.255      1.266    10.7910  37.002953     0.0066 7.3112e+02    297.561    106.046      1.255    33.1590    25.3790    1490.44 0.0000e+00
        347 25 May 2023 10:29:24      1.256      1.267    10.7901  37.003159     0.0007 1.8603e+03    297.419    105.988      1.256    33.1600    25.3799    1490.43 0.0000e+00
        348 25 May 2023 10:29:24      1.256      1.268    10.7898  37.004086    -0.0003 1.8902e+03    297.549    106.031      1.256    33.1612    25.3809    1490.43 0.0000e+00
        349 25 May 2023 10:29:24      1.256      1.268    10.7901  37.005451     0.0086 9.2693e+02    297.317    105.950      1.256    33.1622    25.3817    1490.44 0.0000e+00
        350 25 May 2023 10:29:26      1.256      1.267    10.7910  37.006683     0.0116 6.8394e+02    297.201    105.921      1.256    33.1626    25.3818    1490.44 0.0000e+00
        351 25 May 2023 10:29:26      1.256      1.268    10.7922  37.007381     0.0136 1.0986e+03    297.222    105.943      1.256    33.1622    25.3813    1490.44 0.0000e+00
        352 25 May 2023 10:29:26      1.258      1.270    10.7933  37.007462     0.0066 8.8648e+02    297.168    105.932      1.258    33.1613    25.3804    1490.45 0.0000e+00
        353 25 May 2023 10:29:26      1.262      1.273    10.7940  37.007072     0.0136 7.1796e+02    297.354    106.001      1.262    33.1604    25.3795    1490.45 0.0000e+00
        354 25 May 2023 10:29:26      1.267      1.279    10.7941  37.006348     0.0056 2.7802e+03    297.416    106.023      1.267    33.1595    25.3789    1490.45 0.0000e+00
        355 25 May 2023 10:29:27      1.274      1.286    10.7938  37.005264    -0.0003 1.4757e+03    297.345    105.996      1.274    33.1587    25.3783    1490.45 0.0000e+00
        356 25 May 2023 10:29:27      1.282      1.294    10.7930  37.004013     0.0106 7.5253e+02    297.319    105.984      1.282    33.1581    25.3780    1490.44 0.0000e+00
        357 25 May 2023 10:29:27      1.292      1.304    10.7920  37.003075     0.0096 6.9130e+02    297.334    105.986      1.292    33.1582    25.3782    1490.44 0.0000e+00
        358 25 May 2023 10:29:27      1.303      1.315    10.7909  37.002602     0.0116 1.0541e+03    297.249    105.949      1.303    33.1587    25.3788    1490.44 0.0000e+00
        359 25 May 2023 10:29:27      1.317      1.329    10.7901  37.002155     0.0047 8.3346e+02    297.380    105.990      1.317    33.1589    25.3791    1490.43 0.0000e+00
        360 25 May 2023 10:29:28      1.334      1.346    10.7895  37.001263     0.0255 7.6816e+02    297.381    105.987      1.334    33.1586    25.3789    1490.43 0.0000e+00
        361 25 May 2023 10:29:28      1.355      1.367    10.7888  36.999580     0.0245 2.8798e+03    297.189    105.916      1.355    33.1576    25.3783    1490.43 0.0000e+00
        362 25 May 2023 10:29:28      1.380      1.393    10.7875  36.997139     0.0096 9.0688e+02    297.296    105.951      1.380    33.1563    25.3775    1490.42 0.0000e+00
        363 25 May 2023 10:29:28      1.409      1.422    10.7853  36.994820     0.0195 1.1667e+03    297.292    105.949      1.409    33.1559    25.3776    1490.41 0.0000e+00
        364 25 May 2023 10:29:28      1.442      1.455    10.7828  36.993492    -0.0251 5.4837e+02    297.397    105.986      1.442    33.1568    25.3788    1490.41 0.0000e+00
        365 25 May 2023 10:29:28      1.478      1.492    10.7807  36.993225     0.0126 2.4792e+03    297.526    106.033      1.478    33.1585    25.3804    1490.40 0.0000e+00
        366 25 May 2023 10:29:30      1.517      1.531    10.7796  36.994240     0.0017 5.0156e+02    297.485    106.017      1.517    33.1605    25.3822    1490.40 0.0000e+00
        367 25 May 2023 10:29:30      1.557      1.571    10.7797  36.996693     0.0086 2.1013e+03    297.386    105.981      1.557    33.1628    25.3840    1490.41 0.0000e+00
        368 25 May 2023 10:29:30      1.599      1.613    10.7813  36.999466     0.0066 5.8813e+02    297.443    105.992      1.599    33.1641    25.3847    1490.41 0.0000e+00
        369 25 May 2023 10:29:30      1.641      1.656    10.7840  37.001266     0.0076 1.3491e+03    297.690    106.067      1.641    33.1635    25.3837    1490.42 0.0000e+00
        370 25 May 2023 10:29:30      1.685      1.700    10.7866  37.002010     0.0126 8.7493e+02    297.701    106.056      1.685    33.1618    25.3819    1490.43 0.0000e+00
        371 25 May 2023 10:29:31      1.729      1.745    10.7885  37.002098     0.0027 1.0810e+03    297.647    106.024      1.729    33.1602    25.3804    1490.44 0.0000e+00
        372 25 May 2023 10:29:31      1.775      1.791    10.7894  37.001614    -0.0003 5.2284e+02    297.344    105.910      1.775    33.1588    25.3792    1490.44 0.0000e+00
        373 25 May 2023 10:29:31      1.822      1.839    10.7895  37.000626     0.0195 6.2953e+02    297.307    105.894      1.822    33.1577    25.3783    1490.44 0.0000e+00
        374 25 May 2023 10:29:31      1.871      1.888    10.7890  36.999393     0.0106 8.7015e+02    297.423    105.933      1.871    33.1570    25.3778    1490.44 0.0000e+00
        375 25 May 2023 10:29:31      1.921      1.938    10.7878  36.998013     0.0066 8.9506e+02    297.386    105.918      1.921    33.1566    25.3777    1490.43 0.0000e+00
        376 25 May 2023 10:29:32      1.972      1.990    10.7863  36.996506     0.0116 7.3593e+02    297.198    105.847      1.972    33.1564    25.3778    1490.43 0.0000e+00
        377 25 May 2023 10:29:32      2.023      2.042    10.7847  36.995178     0.0066 1.4169e+03    297.338    105.894      2.023    33.1566    25.3782    1490.42 0.0000e+00
        378 25 May 2023 10:29:32      2.075      2.094    10.7830  36.994244     0.0146 6.6099e+02    297.416    105.921      2.075    33.1571    25.3789    1490.42 0.0000e+00
        379 25 May 2023 10:29:32      2.127      2.147    10.7816  36.993469     0.0086 2.4829e+03    297.229    105.854      2.127    33.1576    25.3796    1490.42 0.0000e+00
        380 25 May 2023 10:29:32      2.179      2.199    10.7804  36.992741     0.0146 4.8167e+02    297.276    105.870      2.179    33.1580    25.3801    1490.41 0.0000e+00
        381 25 May 2023 10:29:34      2.232      2.252    10.7793  36.992271     0.0096 6.0100e+02    297.330    105.889      2.232    33.1585    25.3807    1490.41 0.0000e+00
        382 25 May 2023 10:29:34      2.285      2.306    10.7783  36.991867     0.0126 4.9643e+02    297.246    105.858      2.285    33.1590    25.3812    1490.41 0.0000e+00
        383 25 May 2023 10:29:34      2.338      2.359    10.7773  36.990936    -0.0013 1.1675e+03    297.273    105.868      2.338    33.1589    25.3813    1490.41 0.0000e+00
        384 25 May 2023 10:29:34      2.392      2.414    10.7761  36.989273     0.0086 6.8453e+02    297.251    105.860      2.392    33.1583    25.3811    1490.40 0.0000e+00
        385 25 May 2023 10:29:34      2.446      2.468    10.7743  36.986805     0.0096 5.9408e+02    297.226    105.852      2.446    33.1575    25.3808    1490.39 0.0000e+00
        386 25 May 2023 10:29:34      2.500      2.523    10.7715  36.983536     0.0066 1.4334e+03    297.398    105.914      2.500    33.1567    25.3806    1490.38 0.0000e+00
        387 25 May 2023 10:29:35      2.555      2.579    10.7678  36.980194    -0.0201 5.3722e+02    297.515    105.954      2.555    33.1567    25.3813    1490.37 0.0000e+00
        388 25 May 2023 10:29:35      2.609      2.633    10.7634  36.977463    -0.0013 9.1006e+02    297.580    105.978      2.609    33.1579    25.3830    1490.36 0.0000e+00
        389 25 May 2023 10:29:35      2.663      2.688    10.7592  36.975475     0.0106 1.0910e+03    297.559    105.970      2.663    33.1598    25.3852    1490.35 0.0000e+00
        390 25 May 2023 10:29:35      2.717      2.742    10.7556  36.974239     0.3558 9.6373e+02    297.475    105.940      2.717    33.1618    25.3874    1490.34 0.0000e+00
        391 25 May 2023 10:29:35      2.771      2.797    10.7528  36.973431     0.3518 5.1636e+02    297.626    105.994      2.771    33.1635    25.3892    1490.33 0.0000e+00
        392 25 May 2023 10:29:36      2.825      2.851    10.7507  36.972576     0.0175 5.6691e+02    297.571    105.975      2.825    33.1645    25.3904    1490.33 0.0000e+00
        393 25 May 2023 10:29:36      2.880      2.906    10.7490  36.971737     0.0096 4.4666e+02    297.440    105.929      2.880    33.1652    25.3912    1490.32 0.0000e+00
        394 25 May 2023 10:29:36      2.935      2.962    10.7475  36.971111     0.5571 9.9653e+02    297.429    105.925      2.935    33.1659    25.3920    1490.32 0.0000e+00
        395 25 May 2023 10:29:36      2.990      3.017    10.7462  36.970695     0.5541 6.0153e+02    297.393    105.913      2.990    33.1666    25.3928    1490.32 0.0000e+00
        396 25 May 2023 10:29:36      3.045      3.073    10.7453  36.970459    -0.0935 6.5309e+02    297.247    105.861      3.045    33.1672    25.3934    1490.31 0.0000e+00
        397 25 May 2023 10:29:38      3.100      3.128    10.7446  36.970291    -0.1054 8.4576e+02    297.268    105.869      3.100    33.1676    25.3938    1490.31 0.0000e+00
        398 25 May 2023 10:29:38      3.154      3.183    10.7442  36.970097    -0.0906 6.3118e+02    297.363    105.902      3.154    33.1677    25.3940    1490.31 0.0000e+00
        399 25 May 2023 10:29:38      3.208      3.237    10.7439  36.969971    -0.0906 7.1202e+02    297.094    105.807      3.208    33.1679    25.3942    1490.31 0.0000e+00
        400 25 May 2023 10:29:38      3.261      3.291    10.7437  36.969978     0.5978 6.8678e+02    297.266    105.869      3.261    33.1681    25.3944    1490.31 0.0000e+00
        401 25 May 2023 10:29:38      3.313      3.343    10.7436  36.970043     0.5988 7.0814e+02    297.388    105.913      3.313    33.1682    25.3945    1490.31 0.0000e+00
        402 25 May 2023 10:29:39      3.364      3.395    10.7435  36.970108     0.3349 5.5854e+02    297.130    105.821      3.364    33.1683    25.3946    1490.31 0.0000e+00
        403 25 May 2023 10:29:39      3.415      3.446    10.7435  36.970165     0.3359 5.1999e+02    297.158    105.831      3.415    33.1684    25.3946    1490.32 0.0000e+00
        404 25 May 2023 10:29:39      3.466      3.498    10.7435  36.970188     0.3488 7.1499e+02    297.218    105.852      3.466    33.1683    25.3946    1490.32 0.0000e+00
        405 25 May 2023 10:29:39      3.517      3.549    10.7435  36.970173     0.3538 6.4910e+02    297.177    105.838      3.517    33.1683    25.3946    1490.32 0.0000e+00
        406 25 May 2023 10:29:39      3.569      3.601    10.7435  36.970203    -0.0906 5.0563e+02    297.254    105.865      3.569    33.1683    25.3946    1490.32 0.0000e+00
        407 25 May 2023 10:29:39      3.620      3.654    10.7435  36.970341    -0.0925 5.9995e+02    297.247    105.862      3.620    33.1685    25.3947    1490.32 0.0000e+00
        408 25 May 2023 10:29:40      3.672      3.706    10.7434  36.970554     0.5958 8.4115e+02    297.139    105.824      3.672    33.1687    25.3949    1490.32 0.0000e+00
        409 25 May 2023 10:29:40      3.724      3.758    10.7435  36.970776     0.5998 4.2531e+02    297.247    105.862      3.724    33.1689    25.3950    1490.32 0.0000e+00
        410 25 May 2023 10:29:40      3.776      3.810    10.7436  36.970989     0.5750 7.1015e+02    297.113    105.814      3.776    33.1690    25.3951    1490.32 0.0000e+00
        411 25 May 2023 10:29:40      3.827      3.862    10.7437  36.971176     0.6543 6.1028e+02    297.237    105.858      3.827    33.1690    25.3951    1490.32 0.0000e+00
        412 25 May 2023 10:29:40      3.878      3.913    10.7438  36.971336     0.6474 5.6099e+02    297.010    105.777      3.878    33.1690    25.3951    1490.32 0.0000e+00
        413 25 May 2023 10:29:42      3.929      3.965    10.7440  36.971481     0.8566 5.2433e+02    297.149    105.827      3.929    33.1690    25.3950    1490.33 0.0000e+00
        414 25 May 2023 10:29:42      3.980      4.017    10.7442  36.971600     0.8656 6.1550e+02    296.998    105.773      3.980    33.1690    25.3950    1490.33 0.0000e+00
        415 25 May 2023 10:29:42      4.032      4.069    10.7443  36.971687     0.3330 5.4075e+02    297.103    105.812      4.032    33.1689    25.3949    1490.33 0.0000e+00
        416 25 May 2023 10:29:42      4.084      4.121    10.7444  36.971783     0.3389 4.7073e+02    297.046    105.792      4.084    33.1688    25.3948    1490.33 0.0000e+00
        417 25 May 2023 10:29:42      4.136      4.174    10.7446  36.971916     0.5482 5.5671e+02    297.038    105.789      4.136    33.1688    25.3948    1490.33 0.0000e+00
        418 25 May 2023 10:29:43      4.188      4.227    10.7447  36.972034     0.5531 5.2813e+02    296.956    105.760      4.188    33.1688    25.3947    1490.33 0.0000e+00
        419 25 May 2023 10:29:43      4.241      4.280    10.7449  36.972107     0.6702 5.6840e+02    296.823    105.713      4.241    33.1687    25.3946    1490.33 0.0000e+00
        420 25 May 2023 10:29:43      4.292      4.332    10.7450  36.972111     0.6702 5.1761e+02    296.918    105.748      4.292    33.1686    25.3945    1490.34 0.0000e+00
        421 25 May 2023 10:29:43      4.344      4.384    10.7451  36.972057     0.3012 3.9873e+02    296.798    105.707      4.344    33.1684    25.3944    1490.34 0.0000e+00
        422 25 May 2023 10:29:43      4.394      4.434    10.7452  36.971943     0.2972 4.5335e+02    296.777    105.701      4.394    33.1682    25.3942    1490.34 0.0000e+00
        423 25 May 2023 10:29:43      4.444      4.485    10.7453  36.971798     0.5402 4.4462e+02    296.755    105.694      4.444    33.1679    25.3940    1490.34 0.0000e+00
        424 25 May 2023 10:29:44      4.493      4.534    10.7453  36.971649     0.5313 4.9146e+02    296.757    105.695      4.493    33.1677    25.3938    1490.34 0.0000e+00
        425 25 May 2023 10:29:44      4.542      4.584    10.7453  36.971493     0.5720 4.6919e+02    296.829    105.720      4.542    33.1675    25.3937    1490.34 0.0000e+00
        426 25 May 2023 10:29:44      4.592      4.634    10.7453  36.971352     0.5869 4.3834e+02    296.916    105.750      4.592    33.1674    25.3936    1490.34 0.0000e+00
        427 25 May 2023 10:29:44      4.642      4.684    10.7453  36.971222     0.5769 5.1243e+02    296.985    105.773      4.642    33.1673    25.3935    1490.34 0.0000e+00
        428 25 May 2023 10:29:44      4.692      4.735    10.7452  36.971134     0.5859 4.0978e+02    296.957    105.761      4.692    33.1672    25.3934    1490.34 0.0000e+00
        429 25 May 2023 10:29:45      4.742      4.786    10.7452  36.971146     0.6117 6.4387e+02    296.909    105.741      4.742    33.1672    25.3934    1490.34 0.0000e+00
        430 25 May 2023 10:29:45      4.792      4.836    10.7452  36.971241     0.5988 4.1811e+02    296.878    105.727      4.792    33.1673    25.3935    1490.34 0.0000e+00
        431 25 May 2023 10:29:45      4.842      4.886    10.7453  36.971382     0.5879 3.3232e+02    296.926    105.744      4.842    33.1673    25.3935    1490.34 0.0000e+00
        432 25 May 2023 10:29:45      4.891      4.936    10.7455  36.971542     0.5938 4.0453e+02    296.636    105.640      4.891    33.1673    25.3935    1490.35 0.0000e+00
        433 25 May 2023 10:29:45      4.940      4.986    10.7456  36.971706     0.5928 4.4190e+02    296.691    105.660      4.940    33.1673    25.3934    1490.35 0.0000e+00
        434 25 May 2023 10:29:47      4.989      5.035    10.7459  36.971848     0.5323 3.6701e+02    296.572    105.618      4.989    33.1672    25.3933    1490.35 0.0000e+00
        435 25 May 2023 10:29:47      5.038      5.085    10.7461  36.971992     0.5343 4.1086e+02    296.523    105.601      5.038    33.1671    25.3932    1490.35 0.0000e+00
