       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       3957 23 May 2023 09:52:41    123.000    124.167    13.3859  34.505943     0.4992 5.3351e-02      1.338      0.489    123.000    28.5811    21.3527    1495.95 0.0000e+00
       3981 23 May 2023 09:52:47    122.000    123.157    13.3857  34.504854     0.5013 5.3350e-02      1.303      0.477    122.000    28.5806    21.3523    1495.93 0.0000e+00
       4006 23 May 2023 09:52:53    121.000    122.147    13.3855  34.504069     0.4973 5.3350e-02      1.346      0.492    121.000    28.5804    21.3522    1495.91 0.0000e+00
       4031 23 May 2023 09:52:59    120.000    121.138    13.3854  34.503185     0.4961 5.3369e-02      1.291      0.472    120.000    28.5801    21.3520    1495.90 0.0000e+00
       4057 23 May 2023 09:53:06    119.000    120.128    13.3851  34.502024     0.5002 5.3334e-02      1.310      0.479    119.000    28.5795    21.3516    1495.88 0.0000e+00
       4084 23 May 2023 09:53:13    118.000    119.118    13.3849  34.500847     0.4952 5.3361e-02      1.314      0.481    118.000    28.5790    21.3512    1495.86 0.0000e+00
       4110 23 May 2023 09:53:19    117.000    118.108    13.3846  34.499526     0.4971 5.3337e-02      1.322      0.483    117.000    28.5783    21.3507    1495.84 0.0000e+00
       4135 23 May 2023 09:53:25    116.000    117.098    13.3843  34.498008     0.4941 5.3343e-02      1.295      0.474    116.000    28.5775    21.3502    1495.82 0.0000e+00
       4160 23 May 2023 09:53:32    115.000    116.089    13.3840  34.496514     0.4907 5.3333e-02      1.321      0.483    115.000    28.5767    21.3496    1495.80 0.0000e+00
       4184 23 May 2023 09:53:38    114.000    115.079    13.3838  34.494891     0.4856 5.3340e-02      1.286      0.470    114.000    28.5758    21.3489    1495.79 0.0000e+00
       4208 23 May 2023 09:53:44    113.000    114.069    13.3832  34.491610     0.4895 5.3334e-02      1.324      0.484    113.000    28.5735    21.3473    1495.77 0.0000e+00
       4232 23 May 2023 09:53:50    112.000    113.059    13.3829  34.490252     0.4887 5.3350e-02      1.290      0.472    112.000    28.5729    21.3469    1495.75 0.0000e+00
       4255 23 May 2023 09:53:56    111.000    112.050    13.3825  34.487585     0.4836 5.3328e-02      1.308      0.479    111.000    28.5710    21.3456    1495.73 0.0000e+00
       4278 23 May 2023 09:54:01    110.000    111.040    13.3817  34.482058     0.4837 5.3348e-02      1.290      0.472    110.000    28.5669    21.3426    1495.70 0.0000e+00
       4302 23 May 2023 09:54:07    109.000    110.030    13.3804  34.474767     0.4752 5.3354e-02      1.308      0.478    109.000    28.5616    21.3387    1495.68 0.0000e+00
       4325 23 May 2023 09:54:13    108.000    109.020    13.3777  34.462383     0.4720 5.3358e-02      1.370      0.501    108.000    28.5526    21.3323    1495.64 0.0000e+00
       4349 23 May 2023 09:54:19    107.000    108.011    13.3768  34.454679     0.4691 5.3344e-02      1.453      0.531    107.000    28.5466    21.3278    1495.61 0.0000e+00
       4372 23 May 2023 09:54:25    106.000    107.001    13.3756  34.447089     0.4693 5.3355e-02      1.560      0.570    106.000    28.5408    21.3236    1495.58 0.0000e+00
       4395 23 May 2023 09:54:30    105.000    105.992    13.3749  34.444453     0.4725 5.3349e-02      1.569      0.574    105.000    28.5393    21.3225    1495.56 0.0000e+00
       4418 23 May 2023 09:54:36    104.000    104.982    13.3746  34.443797     0.4674 5.3321e-02      1.576      0.576    104.000    28.5392    21.3225    1495.55 0.0000e+00
       4441 23 May 2023 09:54:42    103.000    103.972    13.3738  34.439722     0.4688 5.3343e-02      1.676      0.613    103.000    28.5365    21.3205    1495.52 0.0000e+00
       4463 23 May 2023 09:54:48    102.000    102.962    13.3723  34.434223     0.4729 5.3345e-02      1.776      0.649    102.000    28.5329    21.3180    1495.50 0.0000e+00
       4485 23 May 2023 09:54:53    101.000    101.953    13.3713  34.428422     0.4631 5.3350e-02      2.036      0.744    101.000    28.5287    21.3150    1495.47 0.0000e+00
       4508 23 May 2023 09:54:59    100.000    100.943    13.3685  34.416836     0.4639 5.3328e-02      2.522      0.922    100.000    28.5205    21.3092    1495.44 0.0000e+00
       4532 23 May 2023 09:55:05     99.000     99.933    13.3664  34.410047     0.4582 5.3355e-02      2.686      0.982     99.000    28.5161    21.3063    1495.41 0.0000e+00
       4557 23 May 2023 09:55:11     98.000     98.924    13.3642  34.404498     0.4595 5.3342e-02      2.869      1.049     98.000    28.5131    21.3043    1495.38 0.0000e+00
       4582 23 May 2023 09:55:17     97.000     97.914    13.3612  34.396218     0.4640 5.3339e-02      3.247      1.187     97.000    28.5080    21.3010    1495.35 0.0000e+00
       4606 23 May 2023 09:55:23     96.000     96.904    13.3596  34.391357     0.4576 5.3333e-02      3.479      1.271     96.000    28.5051    21.2991    1495.32 0.0000e+00
       4630 23 May 2023 09:55:29     95.000     95.895    13.3583  34.388266     0.4586 5.3362e-02      3.673      1.342     95.000    28.5036    21.2982    1495.30 0.0000e+00
       4655 23 May 2023 09:55:35     94.000     94.885    13.3553  34.382673     0.4631 5.3349e-02      4.008      1.465     94.000    28.5011    21.2968    1495.27 0.0000e+00
       4679 23 May 2023 09:55:42     93.000     93.876    13.3524  34.376469     0.4605 5.3366e-02      4.187      1.530     93.000    28.4979    21.2948    1495.24 0.0000e+00
       4703 23 May 2023 09:55:48     92.000     92.866    13.3507  34.370248     0.4609 5.3331e-02      4.588      1.676     92.000    28.4938    21.2920    1495.21 0.0000e+00
       4727 23 May 2023 09:55:54     91.000     91.856    13.3473  34.359782     0.4575 5.3361e-02      4.978      1.819     91.000    28.4871    21.2875    1495.18 0.0000e+00
       4751 23 May 2023 09:55:59     90.000     90.846    13.3454  34.354008     0.4556 5.3335e-02      5.095      1.861     90.000    28.4835    21.2851    1495.15 0.0000e+00
       4774 23 May 2023 09:56:05     89.000     89.837    13.3448  34.351732     0.4601 5.3349e-02      5.207      1.902     89.000    28.4822    21.2842    1495.13 0.0000e+00
       4797 23 May 2023 09:56:11     88.000     88.827    13.3437  34.347962     0.4573 5.3364e-02      5.413      1.977     88.000    28.4800    21.2827    1495.11 0.0000e+00
       4819 23 May 2023 09:56:17     87.000     87.818    13.3398  34.336193     0.4590 5.3362e-02      6.520      2.380     87.000    28.4724    21.2777    1495.07 0.0000e+00
       4842 23 May 2023 09:56:22     86.000     86.808    13.3218  34.292588     0.4555 5.3352e-02      8.702      3.176     86.000    28.4461    21.2608    1494.96 0.0000e+00
       4864 23 May 2023 09:56:28     85.000     85.798    13.3063  34.260100     0.4525 5.3371e-02     10.148      3.701     85.000    28.4281    21.2498    1494.87 0.0000e+00
       4886 23 May 2023 09:56:33     84.000     84.789    13.2816  34.216018     0.4508 5.3350e-02     12.373      4.509     84.000    28.4063    21.2377    1494.74 0.0000e+00
       4909 23 May 2023 09:56:39     83.000     83.779    13.2464  34.167304     0.4469 5.3346e-02     14.159      5.156     83.000    28.3881    21.2304    1494.59 0.0000e+00
       4932 23 May 2023 09:56:45     82.000     82.770    13.2156  34.128042     0.4489 5.3340e-02     16.194      5.891     82.000    28.3752    21.2263    1494.45 0.0000e+00
       4954 23 May 2023 09:56:50     81.000     81.760    13.1663  34.058548     0.4444 5.3404e-02     22.587      8.197     81.000    28.3482    21.2147    1494.24 0.0000e+00
       4976 23 May 2023 09:56:56     80.000     80.750    13.0647  33.916193     0.4338 5.3357e-02     37.502     13.546     80.000    28.2927    21.1911    1493.81 0.0000e+00
       4997 23 May 2023 09:57:01     79.000     79.741    12.8616  33.639670     0.4300 5.3342e-02     59.301     21.322     79.000    28.1880    21.1483    1492.98 0.0000e+00
       5018 23 May 2023 09:57:06     78.000     78.731    12.6650  33.385225     0.4242 5.3367e-02     80.532     28.823     78.000    28.0980    21.1150    1492.18 0.0000e+00
       5039 23 May 2023 09:57:12     77.000     77.722    12.4916  33.169958     0.4198 5.3346e-02     92.919     33.156     77.000    28.0263    21.0914    1491.49 0.0000e+00
       5060 23 May 2023 09:57:17     76.000     76.712    12.3486  32.982140     0.4126 5.3339e-02    115.864     41.194     76.000    27.9571    21.0637    1490.89 0.0000e+00
       5081 23 May 2023 09:57:22     75.000     75.703    12.1958  32.792321     0.4029 5.3356e-02    135.324     47.805     75.000    27.8927    21.0413    1490.27 0.0000e+00
       5103 23 May 2023 09:57:28     74.000     74.693    11.9177  32.439432     0.4071 5.3343e-02    166.746     58.676     74.000    27.7666    20.9930    1489.14 0.0000e+00
       5125 23 May 2023 09:57:33     73.000     73.684    11.7782  32.296380     0.4057 5.3348e-02    171.529     60.283     73.000    27.7351    20.9930    1488.59 0.0000e+00
       5146 23 May 2023 09:57:38     72.000     72.674    11.7233  32.231728     0.3977 5.3336e-02    180.546     63.303     72.000    27.7149    20.9869    1488.36 0.0000e+00
       5167 23 May 2023 09:57:44     71.000     71.664    11.6208  32.108385     0.3988 5.3361e-02    193.827     67.829     71.000    27.6741    20.9730    1487.93 0.0000e+00
       5189 23 May 2023 09:57:49     70.000     70.655    11.5469  32.029974     0.4237 5.3350e-02    201.290     70.318     70.000    27.6547    20.9707    1487.63 0.0000e+00
       5210 23 May 2023 09:57:54     69.000     69.645    11.4673  31.941728     0.4405 5.3358e-02    212.246     74.035     69.000    27.6300    20.9652    1487.31 0.0000e+00
       5232 23 May 2023 09:58:00     68.000     68.636    11.4072  31.882495     0.4404 5.3343e-02    217.912     75.931     68.000    27.6185    20.9665    1487.06 0.0000e+00
       5253 23 May 2023 09:58:05     67.000     67.626    11.3643  31.835570     0.4312 5.3342e-02    221.498     77.114     67.000    27.6059    20.9639    1486.88 0.0000e+00
       5274 23 May 2023 09:58:10     66.000     66.617    11.3298  31.792514     0.4468 5.3362e-02    225.999     78.606     66.000    27.5907    20.9580    1486.72 0.0000e+00
       5295 23 May 2023 09:58:16     65.000     65.607    11.2918  31.744223     0.4269 5.3337e-02    229.153     79.646     65.000    27.5730    20.9507    1486.55 0.0000e+00
       5317 23 May 2023 09:58:21     64.000     64.598    11.2616  31.701998     0.4134 5.3377e-02    231.653     80.412     64.000    27.5553    20.9421    1486.40 0.0000e+00
       5339 23 May 2023 09:58:27     63.000     63.588    11.2072  31.612455     0.3942 5.3354e-02    237.613     82.377     63.000    27.5102    20.9162    1486.14 0.0000e+00
       5362 23 May 2023 09:58:32     62.000     62.579    11.1673  31.553952     0.3969 5.3354e-02    239.516     83.012     62.000    27.4839    20.9025    1485.95 0.0000e+00
       5384 23 May 2023 09:58:38     61.000     61.569    11.1592  31.542519     0.3877 5.3363e-02    238.602     82.690     61.000    27.4793    20.9003    1485.90 0.0000e+00
       5406 23 May 2023 09:58:43     60.000     60.560    11.1567  31.534208     0.3787 5.3338e-02    239.298     82.891     60.000    27.4736    20.8962    1485.87 0.0000e+00
       5427 23 May 2023 09:58:48     59.000     59.551    11.1375  31.499523     0.3794 5.3344e-02    241.792     83.720     59.000    27.4548    20.8849    1485.76 0.0000e+00
       5448 23 May 2023 09:58:54     58.000     58.541    11.1241  31.478714     0.3804 5.3325e-02    242.922     84.094     58.000    27.4451    20.8796    1485.68 0.0000e+00
       5468 23 May 2023 09:58:59     57.000     57.531    11.1170  31.465260     0.3916 5.3315e-02    244.202     84.524     57.000    27.4378    20.8751    1485.63 0.0000e+00
       5488 23 May 2023 09:59:04     56.000     56.522    11.1133  31.451774     0.3819 5.3341e-02    244.188     84.501     56.000    27.4279    20.8680    1485.59 0.0000e+00
       5508 23 May 2023 09:59:09     55.000     55.512    11.1074  31.430874     0.3791 5.3353e-02    244.893     84.723     55.000    27.4125    20.8571    1485.53 0.0000e+00
       5528 23 May 2023 09:59:14     54.000     54.503    11.0987  31.409782     0.3741 5.3365e-02    245.611     84.940     54.000    27.3990    20.8480    1485.47 0.0000e+00
       5549 23 May 2023 09:59:19     53.000     53.494    11.0880  31.382115     0.3731 5.3338e-02    245.589     84.929     53.000    27.3807    20.8356    1485.39 0.0000e+00
       5569 23 May 2023 09:59:24     52.000     52.484    11.0896  31.371730     0.3657 5.3355e-02    242.864     83.975     52.000    27.3698    20.8269    1485.37 0.0000e+00
       5590 23 May 2023 09:59:29     51.000     51.475    11.0871  31.354750     0.3572 5.3337e-02    242.489     83.838     51.000    27.3557    20.8163    1485.33 0.0000e+00
       5610 23 May 2023 09:59:34     50.000     50.465    11.0849  31.348517     0.3659 5.3346e-02    243.333     84.122     50.000    27.3516    20.8135    1485.30 0.0000e+00
       5630 23 May 2023 09:59:39     49.000     49.456    11.0814  31.341253     0.3619 5.3348e-02    245.225     84.757     49.000    27.3476    20.8110    1485.26 0.0000e+00
       5651 23 May 2023 09:59:44     48.000     48.446    11.0721  31.324060     0.3627 5.3357e-02    248.272     85.757     48.000    27.3383    20.8053    1485.20 0.0000e+00
       5671 23 May 2023 09:59:50     47.000     47.437    11.0470  31.286306     0.3700 5.3347e-02    249.005     85.986     47.000    27.3209    20.7960    1485.08 0.0000e+00
       5692 23 May 2023 09:59:55     46.000     46.428    11.0386  31.272650     0.3710 5.3335e-02    249.039     85.975     46.000    27.3143    20.7923    1485.02 0.0000e+00
       5713 23 May 2023 10:00:00     45.000     45.418    11.0314  31.254040     0.3637 5.3343e-02    244.301     84.353     45.000    27.3021    20.7839    1484.96 0.0000e+00
       5734 23 May 2023 10:00:05     44.000     44.409    11.0416  31.252417     0.3545 5.3352e-02    239.365     82.640     44.000    27.2932    20.7754    1484.97 0.0000e+00
       5755 23 May 2023 10:00:10     43.000     43.400    11.0379  31.236793     0.3543 5.3339e-02    240.543     83.015     43.000    27.2813    20.7667    1484.93 0.0000e+00
       5776 23 May 2023 10:00:16     42.000     42.390    11.0259  31.209799     0.3592 5.3340e-02    244.658     84.429     42.000    27.2645    20.7556    1484.85 0.0000e+00
       5797 23 May 2023 10:00:21     41.000     41.381    11.0269  31.199586     0.3658 5.3345e-02    251.137     86.656     41.000    27.2542    20.7475    1484.82 0.0000e+00
       5818 23 May 2023 10:00:26     40.000     40.371    11.0255  31.181118     0.3654 5.3343e-02    251.620     86.815     40.000    27.2379    20.7351    1484.78 0.0000e+00
       5839 23 May 2023 10:00:32     39.000     39.362    11.0257  31.172252     0.3647 5.3341e-02    252.032     86.960     39.000    27.2295    20.7285    1484.76 0.0000e+00
       5860 23 May 2023 10:00:37     38.000     38.353    11.0274  31.169499     0.3669 5.3363e-02    251.977     86.882     38.000    27.2260    20.7255    1484.74 0.0000e+00
       5880 23 May 2023 10:00:42     37.000     37.343    10.9947  31.119852     0.3477 5.3352e-02    245.268     84.473     37.000    27.2026    20.7127    1484.58 0.0000e+00
       5901 23 May 2023 10:00:47     36.000     36.334    10.9523  31.074047     0.3484 5.3355e-02    243.531     83.850     36.000    27.1901    20.7100    1484.40 0.0000e+00
       5921 23 May 2023 10:00:52     35.000     35.324    10.9414  31.055662     0.3417 5.3348e-02    244.972     84.302     35.000    27.1807    20.7045    1484.33 0.0000e+00
       5941 23 May 2023 10:00:57     34.000     34.315    10.9227  31.026696     0.3414 5.3357e-02    246.181     84.699     34.000    27.1669    20.6969    1484.23 0.0000e+00
       5961 23 May 2023 10:01:02     33.000     33.306    10.9162  31.010465     0.3450 5.3346e-02    247.146     85.026     33.000    27.1564    20.6898    1484.18 0.0000e+00
       5982 23 May 2023 10:01:07     32.000     32.296    10.9159  31.003828     0.3481 5.3348e-02    247.040     84.997     32.000    27.1505    20.6853    1484.15 0.0000e+00
       6003 23 May 2023 10:01:12     31.000     31.287    10.9218  31.005790     0.3472 5.3351e-02    248.616     85.549     31.000    27.1484    20.6827    1484.15 0.0000e+00
       6023 23 May 2023 10:01:18     30.000     30.278    10.9270  31.004735     0.3532 5.3363e-02    249.269     85.783     30.000    27.1439    20.6783    1484.15 0.0000e+00
       6043 23 May 2023 10:01:22     29.000     29.269    10.9346  31.006069     0.3555 5.3359e-02    250.339     86.176     29.000    27.1400    20.6740    1484.16 0.0000e+00
       6063 23 May 2023 10:01:27     28.000     28.259    10.9496  31.014861     0.3575 5.3364e-02    252.786     87.040     28.000    27.1378    20.6698    1484.19 0.0000e+00
       6082 23 May 2023 10:01:32     27.000     27.250    10.9620  31.001668     0.3579 5.3437e-02    253.096     87.062     27.000    27.1162    20.6511    1484.19 0.0000e+00
       6101 23 May 2023 10:01:37     26.000     26.240    10.9303  30.941972     0.3686 5.3750e-02    253.208     87.119     26.000    27.0822    20.6298    1484.02 0.0000e+00
       6121 23 May 2023 10:01:42     25.000     25.231    10.9425  30.939863     0.3708 5.3874e-02    254.028     87.378     25.000    27.0716    20.6196    1484.04 0.0000e+00
       6139 23 May 2023 10:01:47     24.000     24.222    10.9362  30.912011     0.3819 5.7422e-02    254.496     87.526     24.000    27.0496    20.6036    1483.97 0.0000e+00
       6159 23 May 2023 10:01:51     23.000     23.213    10.9333  30.899341     0.3656 6.6184e-02    255.429     87.826     23.000    27.0399    20.5965    1483.93 0.0000e+00
       6178 23 May 2023 10:01:56     22.000     22.203    10.9235  30.874275     0.3699 8.2351e-02    254.865     87.552     22.000    27.0232    20.5852    1483.86 0.0000e+00
       6197 23 May 2023 10:02:01     21.000     21.194    10.8883  30.830312     0.3706 1.0230e-01    254.536     87.385     21.000    27.0070    20.5784    1483.70 0.0000e+00
       6216 23 May 2023 10:02:06     20.000     20.185    10.8640  30.795875     0.3727 1.3614e-01    254.892     87.468     20.000    26.9919    20.5705    1483.58 0.0000e+00
       6235 23 May 2023 10:02:10     19.000     19.175    10.8477  30.765618     0.3747 1.7008e-01    255.418     87.550     19.000    26.9750    20.5600    1483.48 0.0000e+00
       6253 23 May 2023 10:02:15     18.000     18.166    10.8068  30.694607     0.3721 2.2179e-01    255.759     87.490     18.000    26.9366    20.5369    1483.27 0.0000e+00
       6273 23 May 2023 10:02:20     17.000     17.157    10.7286  30.573284     0.3666 2.9475e-01    256.588     87.675     17.000    26.8767    20.5030    1482.90 0.0000e+00
       6292 23 May 2023 10:02:25     16.000     16.148    10.6893  30.519240     0.3673 3.8777e-01    257.141     87.784     16.000    26.8534    20.4912    1482.71 0.0000e+00
       6311 23 May 2023 10:02:29     15.000     15.138    10.6532  30.456068     0.3579 5.2169e-01    257.223     87.683     15.000    26.8189    20.4702    1482.52 0.0000e+00
       6329 23 May 2023 10:02:34     14.000     14.129    10.5982  30.376978     0.3545 7.2375e-01    257.984     87.803     14.000    26.7826    20.4508    1482.27 0.0000e+00
       6348 23 May 2023 10:02:39     13.000     13.120    10.5384  30.281849     0.3663 1.0057e+00    257.244     87.376     13.000    26.7341    20.4226    1481.97 0.0000e+00
       6367 23 May 2023 10:02:43     12.000     12.111    10.4682  30.160025     0.3768 1.4035e+00    253.772     86.046     12.000    26.6670    20.3816    1481.62 0.0000e+00
       6385 23 May 2023 10:02:48     11.000     11.101    10.4121  30.041025     0.4065 1.9988e+00    249.404     84.504     11.000    26.5922    20.3322    1481.31 0.0000e+00
       6403 23 May 2023 10:02:53     10.000     10.092    10.3905  29.986406     0.4281 2.8917e+00    246.375     83.465     10.000    26.5549    20.3067    1481.17 0.0000e+00
       6422 23 May 2023 10:02:57      9.000      9.083    10.3970  29.955071     0.6096 4.3722e+00    237.695     80.598      9.000    26.5199    20.2785    1481.13 0.0000e+00
       6440 23 May 2023 10:03:02      8.000      8.074    10.4598  29.922068     1.8593 7.0329e+00    227.085     77.021      8.000    26.4425    20.2084    1481.25 0.0000e+00
       6459 23 May 2023 10:03:07      7.000      7.064    10.4960  29.865936     8.3361 1.3892e+01    238.564     80.961      7.000    26.3620    20.1401    1481.27 0.0000e+00
       6478 23 May 2023 10:03:11      6.000      6.055    10.5412  29.836731     6.9323 2.6346e+01    259.423     88.184      6.000    26.3013    20.0858    1481.35 0.0000e+00
       6497 23 May 2023 10:03:16      5.000      5.046    10.6480  29.805552     2.0387 4.2253e+01    276.828     94.323      5.000    26.1947    19.9861    1481.59 0.0000e+00
       6516 23 May 2023 10:03:21      4.000      4.037    10.8054  29.778610     1.6570 6.6298e+01    280.444     96.064      4.000    26.0568    19.8538    1481.98 0.0000e+00
       6540 23 May 2023 10:03:27      3.000      3.027    11.2766  29.841716     1.0926 1.0458e+02    281.411     97.912      3.000    25.7867    19.5673    1483.33 0.0000e+00
       6566 23 May 2023 10:03:33      2.000      2.018    12.3447  29.622259     0.9364 1.7736e+02    279.652     98.539      2.000    24.8585    18.6678    1485.97 0.0000e+00
       6588 23 May 2023 10:03:39      1.000      1.009    13.2577  28.410851     0.0189 3.3339e+02    286.862     95.740      1.000    23.1753    17.2071    1487.13 0.0000e+00
