       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
          1 25 May 2023 12:42:38      0.118      0.119    13.4353   0.001314     0.0423 2.1170e+03    328.500    100.717      0.118     0.0071    -0.6720    1460.36 0.0000e+00
          2 25 May 2023 12:42:38      0.118      0.119    13.4348   0.001308     0.0314 2.1314e+03    328.303    100.655      0.118     0.0071    -0.6719    1460.36 0.0000e+00
          3 25 May 2023 12:42:38      0.119      0.120    13.4344   0.001295     0.0334 2.0931e+03    328.493    100.712      0.119     0.0071    -0.6718    1460.36 0.0000e+00
          4 25 May 2023 12:42:38      0.119      0.120    13.4339   0.001272     0.0414 2.0671e+03    328.475    100.704      0.119     0.0071    -0.6718    1460.36 0.0000e+00
          5 25 May 2023 12:42:38      0.120      0.121    13.4334   0.001242     0.0285 2.0291e+03    328.396    100.679      0.120     0.0071    -0.6717    1460.36 0.0000e+00
          6 25 May 2023 12:42:38      0.120      0.121    13.4329   0.001217     0.0324 2.0233e+03    328.356    100.666      0.120     0.0071    -0.6717    1460.36 0.0000e+00
          7 25 May 2023 12:42:39      0.120      0.122    13.4324   0.001198     0.0215 2.0500e+03    328.363    100.666      0.120     0.0071    -0.6716    1460.35 0.0000e+00
          8 25 May 2023 12:42:39      0.121      0.122    13.4319   0.001185     0.0374 2.0972e+03    328.664    100.757      0.121     0.0071    -0.6715    1460.35 0.0000e+00
          9 25 May 2023 12:42:39      0.121      0.123    13.4314   0.001179     0.0185 2.1115e+03    328.469    100.696      0.121     0.0071    -0.6715    1460.35 0.0000e+00
         10 25 May 2023 12:42:39      0.122      0.123    13.4309   0.001175     0.0225 2.1096e+03    328.534    100.714      0.122     0.0071    -0.6714    1460.35 0.0000e+00
         11 25 May 2023 12:42:39      0.123      0.124    13.4303   0.001165     0.0146 1.7768e+03    328.556    100.719      0.123     0.0071    -0.6713    1460.35 0.0000e+00
         12 25 May 2023 12:42:40      0.123      0.124    13.4298   0.001143     0.0255 5.4134e+02    328.569    100.722      0.123     0.0071    -0.6713    1460.34 0.0000e+00
         13 25 May 2023 12:42:40      0.123      0.125    13.4292   0.001117     0.0354 5.3219e+02    328.419    100.674      0.123     0.0071    -0.6712    1460.34 0.0000e+00
         14 25 May 2023 12:42:40      0.124      0.125    13.4287   0.001094     0.0215 5.3289e+02    328.461    100.685      0.124     0.0070    -0.6711    1460.34 0.0000e+00
         15 25 May 2023 12:42:40      0.124      0.125    13.4281   0.001079     0.0225 5.3628e+02    328.441    100.677      0.124     0.0070    -0.6711    1460.34 0.0000e+00
         16 25 May 2023 12:42:40      0.125      0.126    13.4276   0.001072     0.0185 5.4146e+02    328.392    100.661      0.125     0.0070    -0.6710    1460.34 0.0000e+00
         17 25 May 2023 12:42:42      0.125      0.126    13.4270   0.001069     0.0304 5.5854e+02    328.472    100.683      0.125     0.0070    -0.6709    1460.33 0.0000e+00
         18 25 May 2023 12:42:42      0.126      0.127    13.4265   0.001058     0.0175 5.5708e+02    328.332    100.639      0.126     0.0070    -0.6709    1460.33 0.0000e+00
         19 25 May 2023 12:42:42      0.126      0.127    13.4259   0.001041     0.0106 5.6617e+02    328.456    100.675      0.126     0.0070    -0.6708    1460.33 0.0000e+00
         20 25 May 2023 12:42:42      0.126      0.127    13.4253   0.001029     0.0156 2.0776e+03    328.419    100.662      0.126     0.0070    -0.6707    1460.33 0.0000e+00
         21 25 May 2023 12:42:42      0.126      0.127    13.4247   0.001021     0.0275 2.0835e+03    328.636    100.727      0.126     0.0070    -0.6706    1460.33 0.0000e+00
         22 25 May 2023 12:42:43      0.126      0.128    13.4240   0.001015     0.0195 2.0649e+03    328.556    100.701      0.126     0.0070    -0.6705    1460.32 0.0000e+00
         23 25 May 2023 12:42:43      0.126      0.128    13.4234   0.001018    -0.0092 2.0789e+03    328.505    100.683      0.126     0.0070    -0.6705    1460.32 0.0000e+00
         24 25 May 2023 12:42:43      0.127      0.128    13.4227   0.001037     0.0166 2.0958e+03    328.704    100.743      0.127     0.0070    -0.6704    1460.32 0.0000e+00
         25 25 May 2023 12:42:43      0.127      0.128    13.4221   0.001074     0.0285 2.1351e+03    328.672    100.731      0.127     0.0070    -0.6703    1460.32 0.0000e+00
         26 25 May 2023 12:42:43      0.127      0.128    13.4214   0.001148     0.0225 2.1581e+03    328.836    100.779      0.127     0.0071    -0.6702    1460.31 0.0000e+00
         27 25 May 2023 12:42:43      0.127      0.128    13.4208   0.001283     0.0175 2.1558e+03    328.519    100.680      0.127     0.0071    -0.6701    1460.31 0.0000e+00
         28 25 May 2023 12:42:44      0.128      0.129    13.4201   0.001504     0.0195 2.1431e+03    328.747    100.749      0.128     0.0072    -0.6699    1460.31 0.0000e+00
         29 25 May 2023 12:42:44      0.128      0.129    13.4194   0.001875     0.0275 2.1087e+03    328.408    100.643      0.128     0.0073    -0.6697    1460.31 0.0000e+00
         30 25 May 2023 12:42:44      0.128      0.130    13.4187   0.002505     0.0215 2.0867e+03    320.732    100.767      0.128     0.0075    -0.6695    1460.30 0.0000e+00
         31 25 May 2023 12:42:44      0.129      0.130    13.4179   0.003566     0.0195 2.0917e+03    278.226    100.780      0.129     0.0079    -0.6690    1460.30 0.0000e+00
         32 25 May 2023 12:42:44      0.130      0.131    13.4172   0.005350     0.0136 2.1152e+03    272.110    100.836      0.130     0.0087    -0.6683    1460.30 0.0000e+00
         33 25 May 2023 12:42:46      0.131      0.132    13.4164   0.008339     0.0146 2.1436e+03    273.312    100.967      0.131     0.0101    -0.6672    1460.30 0.0000e+00
         34 25 May 2023 12:42:46      0.132      0.133    13.4156   0.013319     0.0136 2.1667e+03    273.968    101.072      0.132     0.0126    -0.6651    1460.30 0.0000e+00
         35 25 May 2023 12:42:46      0.133      0.134    13.4148   0.021616     0.0175 2.1671e+03    275.395    101.511      0.133     0.0170    -0.6616    1460.30 0.0000e+00
         36 25 May 2023 12:42:46      0.135      0.136    13.4138   0.035445     0.0156 2.1426e+03    277.268    102.191      0.135     0.0246    -0.6555    1460.31 0.0000e+00
         37 25 May 2023 12:42:46      0.137      0.138    13.4128   0.058504     0.0255 2.1226e+03    280.065    103.193      0.137     0.0378    -0.6450    1460.32 0.0000e+00
         38 25 May 2023 12:42:47      0.140      0.141    13.4116   0.096959     0.0205 2.1082e+03    283.400    104.384      0.140     0.0605    -0.6272    1460.34 0.0000e+00
         39 25 May 2023 12:42:47      0.143      0.145    13.4101   0.161073     0.0314 2.1184e+03    287.531    105.953      0.143     0.0994    -0.5966    1460.39 0.0000e+00
         40 25 May 2023 12:42:47      0.148      0.149    13.4081   0.267947     0.0324 2.1389e+03    291.973    107.574      0.148     0.1659    -0.5446    1460.46 0.0000e+00
         41 25 May 2023 12:42:47      0.154      0.155    13.4052   0.446083     0.0275 2.1572e+03    296.810    109.350      0.154     0.2795    -0.4557    1460.59 0.0000e+00
         42 25 May 2023 12:42:47      0.161      0.163    13.4010   0.742989     0.0136 2.1843e+03    301.123    110.922      0.161     0.4739    -0.3040    1460.81 0.0000e+00
         43 25 May 2023 12:42:47      0.171      0.172    13.3945   1.237842     0.0314 2.1982e+03    304.728    112.192      0.171     0.8071    -0.0443    1461.19 0.0000e+00
         44 25 May 2023 12:42:48      0.183      0.185    13.3841   2.062606     0.0195 2.1785e+03    307.527    113.149      0.183     1.3802     0.4014    1461.85 0.0000e+00
         45 25 May 2023 12:42:48      0.198      0.200    13.3674   3.437222     0.0205 2.1337e+03    308.707    113.528      0.198     2.3693     1.1692    1462.98 0.0000e+00
         46 25 May 2023 12:42:48      0.218      0.220    13.3400   5.728252    -0.0033 2.1018e+03    308.839    113.541      0.218     4.0843     2.4975    1464.93 0.0000e+00
         47 25 May 2023 12:42:48      0.243      0.246    13.2949   9.546627     0.0235 2.0563e+03    308.142    113.268      0.243     7.0726     4.8072    1468.31 0.0000e+00
         48 25 May 2023 12:42:48      0.276      0.279    13.2204  15.533530     0.0265 2.0532e+03    306.963    112.827      0.276    11.9938     8.6060    1473.85 0.0000e+00
         49 25 May 2023 12:42:49      0.318      0.321    13.1057  22.705359     0.0175 2.0753e+03    305.436    112.256      0.318    18.1919    13.3948    1480.74 0.0000e+00
         50 25 May 2023 12:42:49      0.372      0.375    12.9612  28.622423     0.0166 2.0789e+03    304.078    111.746      0.372    23.5454    17.5456    1486.54 0.0000e+00
         51 25 May 2023 12:42:49      0.437      0.441    12.8188  32.384972     0.0175 6.6636e+02    302.715    111.235      0.437    27.0845    20.3035    1490.22 0.0000e+00
         52 25 May 2023 12:42:49      0.512      0.517    12.7036  34.655674     0.0175 9.3487e+02    301.478    110.775      0.512    29.2843    22.0254    1492.43 0.0000e+00
         53 25 May 2023 12:42:49      0.592      0.597    12.6218  36.020180     0.0225 3.0823e+02    300.664    110.477      0.592    30.6329    23.0843    1493.75 0.0000e+00
         54 25 May 2023 12:42:51      0.673      0.679    12.5686  36.834568     0.0225 1.7513e+03    299.637    110.115      0.673    31.4479    23.7255    1494.54 0.0000e+00
         55 25 May 2023 12:42:51      0.754      0.761    12.5336  37.321285     0.0215 1.4651e+03    298.621    109.803      0.754    31.9401    24.1134    1495.01 0.0000e+00
         56 25 May 2023 12:42:51      0.833      0.841    12.5075  37.620995     0.0175 1.2692e+03    296.820    109.199      0.833    32.2480    24.3569    1495.29 0.0000e+00
         57 25 May 2023 12:42:51      0.908      0.916    12.4873  37.809788     0.0374 1.4939e+03    293.070    107.817      0.908    32.4456    24.5139    1495.45 0.0000e+00
         58 25 May 2023 12:42:51      0.975      0.984    12.4739  37.917202     0.0175 9.5994e+02    290.826    106.935      0.975    32.5598    24.6049    1495.54 0.0000e+00
         59 25 May 2023 12:42:52      1.030      1.040    12.4666  37.963520     0.0156 1.2227e+03    288.778    106.161      1.030    32.6103    24.6455    1495.58 0.0000e+00
         60 25 May 2023 12:42:52      1.072      1.082    12.4606  37.972713     0.0294 1.3577e+03    285.966    105.101      1.072    32.6243    24.6575    1495.58 0.0000e+00
         61 25 May 2023 12:42:52      1.104      1.114    12.4515  37.963631     0.0245 1.1546e+03    282.139    103.683      1.104    32.6235    24.6586    1495.55 0.0000e+00
         62 25 May 2023 12:42:52      1.127      1.138    12.4391  37.948368     0.0265 1.4356e+03    277.283    101.897      1.127    32.6197    24.6580    1495.50 0.0000e+00
         63 25 May 2023 12:42:52      1.145      1.155    12.4257  37.934246     0.0294 1.7460e+03    271.316     99.743      1.145    32.6179    24.6592    1495.45 0.0000e+00
         64 25 May 2023 12:42:52      1.159      1.170    12.4132  37.924526     0.0255 1.6712e+03    265.097     97.536      1.159    32.6194    24.6627    1495.41 0.0000e+00
         65 25 May 2023 12:42:53      1.171      1.182    12.4028  37.919281     0.0225 1.4760e+03    259.680     95.547      1.171    32.6234    24.6678    1495.38 0.0000e+00
         66 25 May 2023 12:42:53      1.181      1.192    12.3945  37.916904     0.0106 1.1999e+03    254.056     93.393      1.181    32.6283    24.6732    1495.36 0.0000e+00
         67 25 May 2023 12:42:53      1.189      1.200    12.3881  37.915867     0.0265 1.2914e+03    249.572     91.701      1.189    32.6329    24.6780    1495.34 0.0000e+00
         68 25 May 2023 12:42:53      1.195      1.206    12.3832  37.915951     0.0195 1.3814e+03    246.276     90.480      1.195    32.6372    24.6823    1495.33 0.0000e+00
         69 25 May 2023 12:42:53      1.198      1.209    12.3797  37.918308    -0.0092 1.4387e+03    244.033     89.656      1.198    32.6425    24.6870    1495.33 0.0000e+00
         70 25 May 2023 12:42:55      1.200      1.211    12.3774  37.925144     0.0215 2.1567e+03    242.603     89.132      1.200    32.6511    24.6942    1495.33 0.0000e+00
         71 25 May 2023 12:42:55      1.201      1.212    12.3760  37.939045     0.0185 1.5976e+03    241.586     88.761      1.201    32.6657    24.7057    1495.34 0.0000e+00
         72 25 May 2023 12:42:55      1.203      1.214    12.3753  37.961800     0.0146 1.5740e+03    240.419     88.338      1.203    32.6881    24.7232    1495.37 0.0000e+00
         73 25 May 2023 12:42:55      1.206      1.217    12.3752  37.989906     0.0285 1.4381e+03    239.261     87.918      1.206    32.7151    24.7442    1495.40 0.0000e+00
         74 25 May 2023 12:42:55      1.209      1.220    12.3755  38.011570     0.0205 9.2127e+02    237.922     87.419      1.209    32.7356    24.7601    1495.42 0.0000e+00
         75 25 May 2023 12:42:56      1.211      1.222    12.3757  38.015747     0.0255 2.1762e+03    236.550     86.898      1.211    32.7395    24.7630    1495.43 0.0000e+00
         76 25 May 2023 12:42:56      1.212      1.223    12.3756  38.004330     0.0136 1.0599e+03    235.057     86.344      1.212    32.7286    24.7545    1495.42 0.0000e+00
         77 25 May 2023 12:42:56      1.213      1.224    12.3754  37.988091     0.0185 1.4331e+03    234.044     85.974      1.213    32.7132    24.7427    1495.40 0.0000e+00
         78 25 May 2023 12:42:56      1.213      1.224    12.3751  37.975273     0.0156 1.8165e+03    232.354     85.362      1.213    32.7012    24.7334    1495.38 0.0000e+00
         79 25 May 2023 12:42:56      1.213      1.224    12.3747  37.970810     0.0294 1.6896e+03    230.933     84.859      1.213    32.6972    24.7304    1495.38 0.0000e+00
         80 25 May 2023 12:42:57      1.214      1.225    12.3746  37.977917     0.0175 1.6205e+03    229.679     84.420      1.214    32.7041    24.7358    1495.38 0.0000e+00
         81 25 May 2023 12:42:57      1.215      1.227    12.3749  37.994923     0.0245 8.9819e+02    228.681     84.042      1.215    32.7202    24.7482    1495.40 0.0000e+00
         82 25 May 2023 12:42:57      1.218      1.229    12.3753  38.009312     0.0215 1.8007e+03    228.031     83.794      1.218    32.7336    24.7585    1495.42 0.0000e+00
         83 25 May 2023 12:42:57      1.220      1.231    12.3756  38.003521     0.0166 1.7067e+03    227.718     83.659      1.220    32.7278    24.7539    1495.41 0.0000e+00
         84 25 May 2023 12:42:57      1.221      1.232    12.3754  37.976730     0.0275 9.2612e+02    227.420     83.545      1.221    32.7023    24.7342    1495.38 0.0000e+00
         85 25 May 2023 12:42:57      1.221      1.233    12.3750  37.945763     0.0294 1.8668e+03    227.279     83.497      1.221    32.6730    24.7115    1495.35 0.0000e+00
         86 25 May 2023 12:42:59      1.221      1.232    12.3746  37.922920     0.0205 1.0770e+03    227.415     83.566      1.221    32.6514    24.6949    1495.32 0.0000e+00
         87 25 May 2023 12:42:59      1.221      1.233    12.3744  37.909428     0.0166 2.4754e+03    227.424     83.616      1.221    32.6386    24.6850    1495.30 0.0000e+00
         88 25 May 2023 12:42:59      1.223      1.234    12.3742  37.902924     0.0185 1.7112e+03    227.687     83.731      1.223    32.6326    24.6804    1495.30 0.0000e+00
         89 25 May 2023 12:42:59      1.225      1.236    12.3739  37.900913     0.0195 1.2251e+03    228.228     83.892      1.225    32.6309    24.6792    1495.29 0.0000e+00
         90 25 May 2023 12:42:59      1.228      1.239    12.3735  37.900906     0.0255 1.1749e+03    228.833     84.091      1.228    32.6313    24.6795    1495.29 0.0000e+00
         91 25 May 2023 12:43:00      1.230      1.241    12.3731  37.900013     0.0334 1.0606e+03    229.557     84.344      1.230    32.6307    24.6792    1495.29 0.0000e+00
         92 25 May 2023 12:43:00      1.231      1.242    12.3727  37.896294     0.0096 1.4353e+03    230.130     84.555      1.231    32.6275    24.6768    1495.29 0.0000e+00
         93 25 May 2023 12:43:00      1.230      1.242    12.3724  37.891327     0.0166 1.0876e+03    230.766     84.799      1.230    32.6230    24.6733    1495.28 0.0000e+00
         94 25 May 2023 12:43:00      1.229      1.241    12.3724  37.888882     0.0205 1.4702e+03    231.018     84.911      1.229    32.6207    24.6715    1495.28 0.0000e+00
         95 25 May 2023 12:43:00      1.229      1.240    12.3728  37.891109     0.0255 1.5110e+03    231.183     84.983      1.229    32.6225    24.6728    1495.28 0.0000e+00
         96 25 May 2023 12:43:01      1.230      1.241    12.3737  37.897934     0.0275 1.0121e+03    231.369     85.047      1.230    32.6282    24.6771    1495.29 0.0000e+00
         97 25 May 2023 12:43:01      1.231      1.242    12.3749  37.906979     0.0344 1.1999e+03    231.661     85.144      1.231    32.6359    24.6828    1495.30 0.0000e+00
         98 25 May 2023 12:43:01      1.233      1.244    12.3761  37.912910     0.0185 1.0984e+03    231.956     85.239      1.233    32.6405    24.6862    1495.31 0.0000e+00
         99 25 May 2023 12:43:01      1.234      1.245    12.3771  37.911976     0.0275 8.7359e+02    232.568     85.462      1.234    32.6387    24.6846    1495.31 0.0000e+00
        100 25 May 2023 12:43:01      1.234      1.245    12.3778  37.906120     0.0225 9.9587e+02    233.155     85.680      1.234    32.6325    24.6797    1495.31 0.0000e+00
        101 25 May 2023 12:43:01      1.233      1.244    12.3782  37.900307     0.0334 1.6826e+03    233.803     85.922      1.233    32.6266    24.6750    1495.30 0.0000e+00
        102 25 May 2023 12:43:03      1.232      1.243    12.3788  37.899422     0.0245 9.9805e+02    234.268     86.098      1.232    32.6252    24.6738    1495.30 0.0000e+00
        103 25 May 2023 12:43:03      1.232      1.243    12.3799  37.906219     0.0166 1.6523e+03    234.375     86.141      1.232    32.6308    24.6779    1495.31 0.0000e+00
        104 25 May 2023 12:43:03      1.233      1.244    12.3814  37.920200     0.0205 1.2967e+03    234.376     86.147      1.233    32.6429    24.6870    1495.33 0.0000e+00
        105 25 May 2023 12:43:03      1.234      1.246    12.3831  37.934898     0.0076 1.5491e+03    234.345     86.122      1.234    32.6555    24.6965    1495.35 0.0000e+00
        106 25 May 2023 12:43:03      1.236      1.247    12.3846  37.939041     0.0185 1.8705e+03    233.764     85.891      1.236    32.6581    24.6982    1495.36 0.0000e+00
        107 25 May 2023 12:43:04      1.236      1.248    12.3857  37.929371     0.0294 2.6110e+03    233.065     85.627      1.236    32.6479    24.6901    1495.35 0.0000e+00
        108 25 May 2023 12:43:04      1.236      1.247    12.3866  37.914406     0.0255 1.1650e+03    232.139     85.290      1.236    32.6328    24.6782    1495.34 0.0000e+00
        109 25 May 2023 12:43:04      1.234      1.246    12.3876  37.902767     0.0185 2.2581e+03    231.139     84.949      1.234    32.6208    24.6687    1495.33 0.0000e+00
        110 25 May 2023 12:43:04      1.234      1.245    12.3889  37.897686     0.0185 1.0441e+03    230.262     84.646      1.234    32.6148    24.6638    1495.33 0.0000e+00
        111 25 May 2023 12:43:04      1.234      1.245    12.3906  37.898739     0.0285 1.1840e+03    229.633     84.402      1.234    32.6143    24.6631    1495.33 0.0000e+00
        112 25 May 2023 12:43:05      1.235      1.246    12.3924  37.902561     0.0195 1.3412e+03    228.588     84.003      1.235    32.6164    24.6644    1495.34 0.0000e+00
        113 25 May 2023 12:43:05      1.235      1.247    12.3941  37.904346     0.0116 1.5119e+03    227.887     83.735      1.235    32.6166    24.6642    1495.35 0.0000e+00
        114 25 May 2023 12:43:05      1.236      1.247    12.3953  37.901505     0.0166 1.5535e+03    227.525     83.595      1.236    32.6129    24.6611    1495.34 0.0000e+00
        115 25 May 2023 12:43:05      1.235      1.247    12.3958  37.895363     0.0146 1.1780e+03    227.406     83.547      1.235    32.6066    24.6561    1495.34 0.0000e+00
        116 25 May 2023 12:43:05      1.235      1.246    12.3958  37.889393     0.0205 7.7644e+02    227.585     83.611      1.235    32.6008    24.6517    1495.33 0.0000e+00
        117 25 May 2023 12:43:07      1.235      1.246    12.3954  37.886551     0.0215 1.4299e+03    227.698     83.651      1.235    32.5984    24.6499    1495.33 0.0000e+00
        118 25 May 2023 12:43:07      1.235      1.247    12.3949  37.887375     0.0225 1.3768e+03    227.756     83.673      1.235    32.5997    24.6509    1495.33 0.0000e+00
        119 25 May 2023 12:43:07      1.236      1.248    12.3943  37.890488     0.0215 1.2524e+03    227.548     83.595      1.236    32.6032    24.6538    1495.33 0.0000e+00
        120 25 May 2023 12:43:07      1.237      1.249    12.3937  37.894039     0.0304 1.6022e+03    227.350     83.517      1.237    32.6071    24.6569    1495.33 0.0000e+00
        121 25 May 2023 12:43:07      1.238      1.249    12.3932  37.896408     0.0235 1.2117e+03    226.610     83.236      1.238    32.6099    24.6592    1495.33 0.0000e+00
        122 25 May 2023 12:43:07      1.238      1.249    12.3924  37.896027     0.0205 9.1405e+02    225.799     82.931      1.238    32.6102    24.6596    1495.33 0.0000e+00
        123 25 May 2023 12:43:08      1.237      1.249    12.3912  37.892414     0.0255 9.4164e+02    224.346     82.390      1.237    32.6077    24.6579    1495.32 0.0000e+00
        124 25 May 2023 12:43:08      1.236      1.248    12.3897  37.888557     0.0156 2.0092e+03    222.932     81.864      1.236    32.6053    24.6563    1495.32 0.0000e+00
        125 25 May 2023 12:43:08      1.236      1.247    12.3884  37.888836     0.0285 1.5976e+03    221.680     81.400      1.236    32.6067    24.6577    1495.31 0.0000e+00
        126 25 May 2023 12:43:08      1.236      1.247    12.3874  37.895153     0.0235 1.6760e+03    220.039     80.794      1.236    32.6136    24.6632    1495.32 0.0000e+00
        127 25 May 2023 12:43:08      1.237      1.249    12.3870  37.904800     0.0235 1.2275e+03    218.886     80.368      1.237    32.6232    24.6707    1495.33 0.0000e+00
        128 25 May 2023 12:43:09      1.239      1.250    12.3869  37.910770     0.0225 1.6856e+03    217.760     79.951      1.239    32.6291    24.6753    1495.34 0.0000e+00
        129 25 May 2023 12:43:09      1.239      1.251    12.3866  37.908653     0.0265 9.7220e+02    216.831     79.605      1.239    32.6273    24.6739    1495.33 0.0000e+00
        130 25 May 2023 12:43:09      1.240      1.251    12.3859  37.901062     0.0225 1.9503e+03    215.919     79.268      1.240    32.6206    24.6688    1495.32 0.0000e+00
        131 25 May 2023 12:43:09      1.239      1.251    12.3849  37.892509     0.0126 1.3651e+03    215.177     78.995      1.239    32.6133    24.6634    1495.31 0.0000e+00
        132 25 May 2023 12:43:09      1.239      1.250    12.3836  37.885387     0.0116 1.1227e+03    214.174     78.628      1.239    32.6076    24.6593    1495.30 0.0000e+00
        133 25 May 2023 12:43:11      1.238      1.250    12.3820  37.880459     0.0056 1.4838e+03    213.150     78.253      1.238    32.6042    24.6569    1495.29 0.0000e+00
        134 25 May 2023 12:43:11      1.238      1.250    12.3804  37.877533     0.0235 2.0766e+03    212.099     77.867      1.238    32.6028    24.6561    1495.28 0.0000e+00
        135 25 May 2023 12:43:11      1.239      1.250    12.3787  37.875942     0.0294 1.4048e+03    211.053     77.482      1.239    32.6028    24.6564    1495.28 0.0000e+00
        136 25 May 2023 12:43:11      1.239      1.251    12.3769  37.874794     0.0037 9.6479e+02    210.125     77.144      1.239    32.6032    24.6571    1495.27 0.0000e+00
        137 25 May 2023 12:43:11      1.239      1.251    12.3748  37.873066     0.0245 1.7764e+03    209.267     76.833      1.239    32.6034    24.6576    1495.26 0.0000e+00
        138 25 May 2023 12:43:12      1.239      1.251    12.3724  37.870197     0.0265 1.5390e+03    208.399     76.519      1.239    32.6028    24.6577    1495.26 0.0000e+00
        139 25 May 2023 12:43:12      1.239      1.250    12.3693  37.866756     0.0225 2.2117e+03    207.456     76.176      1.239    32.6022    24.6577    1495.24 0.0000e+00
        140 25 May 2023 12:43:12      1.239      1.250    12.3657  37.863869     0.0175 2.3850e+03    206.832     75.948      1.239    32.6025    24.6587    1495.23 0.0000e+00
        141 25 May 2023 12:43:12      1.239      1.250    12.3618  37.862080     0.0215 1.4552e+03    206.294     75.752      1.239    32.6042    24.6607    1495.22 0.0000e+00
        142 25 May 2023 12:43:12      1.240      1.251    12.3579  37.861210     0.0166 1.6057e+03    205.708     75.539      1.240    32.6068    24.6635    1495.21 0.0000e+00
        143 25 May 2023 12:43:12      1.240      1.252    12.3543  37.860867     0.0205 1.8546e+03    205.265     75.378      1.240    32.6096    24.6664    1495.20 0.0000e+00
        144 25 May 2023 12:43:13      1.241      1.252    12.3511  37.860649     0.0166 1.8754e+03    204.765     75.197      1.241    32.6121    24.6689    1495.19 0.0000e+00
        145 25 May 2023 12:43:13      1.242      1.253    12.3484  37.860191     0.0265 1.6018e+03    204.277     75.015      1.242    32.6140    24.6709    1495.19 0.0000e+00
        146 25 May 2023 12:43:13      1.242      1.254    12.3462  37.859322     0.0195 2.2730e+03    203.794     74.834      1.242    32.6151    24.6722    1495.18 0.0000e+00
        147 25 May 2023 12:43:13      1.243      1.255    12.3445  37.858280     0.0265 1.3272e+03    203.105     74.581      1.243    32.6156    24.6729    1495.18 0.0000e+00
        148 25 May 2023 12:43:13      1.244      1.255    12.3432  37.857498     0.0235 1.5903e+03    202.597     74.395      1.244    32.6160    24.6734    1495.17 0.0000e+00
        149 25 May 2023 12:43:15      1.244      1.256    12.3425  37.857143     0.0166 1.2815e+03    201.840     74.118      1.244    32.6162    24.6737    1495.17 0.0000e+00
        150 25 May 2023 12:43:15      1.245      1.256    12.3424  37.857037     0.0037 1.9308e+03    200.877     73.766      1.245    32.6163    24.6738    1495.17 0.0000e+00
        151 25 May 2023 12:43:15      1.245      1.256    12.3426  37.856781     0.0185 1.5590e+03    200.498     73.597      1.245    32.6158    24.6734    1495.17 0.0000e+00
        152 25 May 2023 12:43:15      1.245      1.256    12.3433  37.856274     0.0314 1.7030e+03    200.335     73.513      1.245    32.6147    24.6724    1495.17 0.0000e+00
        153 25 May 2023 12:43:15      1.245      1.256    12.3444  37.855900     0.0225 1.1688e+03    202.819     74.409      1.245    32.6134    24.6712    1495.17 0.0000e+00
        154 25 May 2023 12:43:16      1.245      1.257    12.3458  37.856159     0.0245 1.0486e+03    208.722     76.557      1.245    32.6124    24.6702    1495.18 0.0000e+00
        155 25 May 2023 12:43:16      1.246      1.257    12.3474  37.857178     0.0166 1.8137e+03    220.507     80.866      1.246    32.6120    24.6695    1495.18 0.0000e+00
        156 25 May 2023 12:43:16      1.247      1.258    12.3490  37.858673     0.0255 2.4554e+03    236.920     86.876      1.247    32.6121    24.6693    1495.19 0.0000e+00
        157 25 May 2023 12:43:16      1.248      1.259    12.3504  37.860188     0.0166 1.8449e+03    256.315     93.989      1.248    32.6123    24.6692    1495.19 0.0000e+00
        158 25 May 2023 12:43:16      1.249      1.260    12.3517  37.861309     0.0294 2.1041e+03    276.248    101.307      1.249    32.6122    24.6689    1495.20 0.0000e+00
        159 25 May 2023 12:43:16      1.250      1.262    12.3529  37.862003    -0.0092 1.2101e+03    294.903    108.154      1.250    32.6118    24.6684    1495.20 0.0000e+00
        160 25 May 2023 12:43:17      1.252      1.263    12.3540  37.862335     0.0225 1.9282e+03    309.136    113.374      1.252    32.6113    24.6677    1495.20 0.0000e+00
        161 25 May 2023 12:43:17      1.253      1.264    12.3549  37.862034     0.0275 1.2486e+03    318.296    116.737      1.253    32.6102    24.6667    1495.20 0.0000e+00
        162 25 May 2023 12:43:17      1.253      1.265    12.3555  37.860500     0.0185 1.8308e+03    322.863    118.419      1.253    32.6081    24.6650    1495.20 0.0000e+00
        163 25 May 2023 12:43:17      1.254      1.265    12.3560  37.857460     0.0275 1.0463e+03    323.213    118.560      1.254    32.6049    24.6624    1495.20 0.0000e+00
        164 25 May 2023 12:43:17      1.254      1.266    12.3560  37.853638     0.0304 1.4240e+03    321.438    117.925      1.254    32.6011    24.6595    1495.20 0.0000e+00
        165 25 May 2023 12:43:18      1.255      1.266    12.3557  37.849781     0.0185 1.4045e+03    318.628    116.909      1.255    32.5977    24.6569    1495.19 0.0000e+00
        166 25 May 2023 12:43:18      1.256      1.268    12.3549  37.845051     0.0225 1.0763e+03    315.840    115.896      1.256    32.5939    24.6541    1495.19 0.0000e+00
        167 25 May 2023 12:43:18      1.258      1.269    12.3536  37.837147     0.0185 2.8028e+03    313.359    114.993      1.258    32.5874    24.6493    1495.17 0.0000e+00
        168 25 May 2023 12:43:18      1.259      1.270    12.3518  37.822929     0.0245 7.6131e+02    311.930    114.469      1.259    32.5754    24.6403    1495.15 0.0000e+00
